arm,segment,symbol,timeframe,direction,trades,win_rate,mean_net_r,net_r_sum
short_only,full,ETH,1h,all,643,0.40902021772939345,-0.06742630639504209,-43.355115012012064
short_only,full,ETH,1h,short,643,0.40902021772939345,-0.06742630639504209,-43.355115012012064
short_only,full,ETH,2h,all,257,0.3735408560311284,-0.1392725047856634,-35.79303372991549
short_only,full,ETH,2h,short,257,0.3735408560311284,-0.1392725047856634,-35.79303372991549
short_only,full,ETH,4h,all,125,0.392,-0.06239698102842903,-7.799622628553628
short_only,full,ETH,4h,short,125,0.392,-0.06239698102842903,-7.799622628553628
short_only,full,LINK,15m,all,2633,0.40334219521458414,-0.1149915312235967,-302.7727017117301
short_only,full,LINK,15m,short,2633,0.40334219521458414,-0.1149915312235967,-302.7727017117301
short_only,full,LINK,1h,all,670,0.4343283582089552,0.016678546490244955,11.17462614846412
short_only,full,LINK,1h,short,670,0.4343283582089552,0.016678546490244955,11.17462614846412
short_only,full,LINK,2h,all,295,0.4406779661016949,0.056898920637549956,16.785181588077236
short_only,full,LINK,2h,short,295,0.4406779661016949,0.056898920637549956,16.785181588077236
short_only,full,LINK,4h,all,131,0.3435114503816794,-0.17261580539598612,-22.61267050687418
short_only,full,LINK,4h,short,131,0.3435114503816794,-0.17261580539598612,-22.61267050687418
short_only,full,LTC,15m,all,2432,0.4161184210526316,-0.08901432473023534,-216.48283774393235
short_only,full,LTC,15m,short,2432,0.4161184210526316,-0.08901432473023534,-216.48283774393235
short_only,full,LTC,1h,all,634,0.4069400630914827,-0.06066390416091793,-38.46091523802197
short_only,full,LTC,1h,short,634,0.4069400630914827,-0.06066390416091793,-38.46091523802197
short_only,full,LTC,2h,all,308,0.4090909090909091,-0.029054362819733438,-8.948743748477899
short_only,full,LTC,2h,short,308,0.4090909090909091,-0.029054362819733438,-8.948743748477899
short_only,full,LTC,4h,all,153,0.39869281045751637,-0.049189306752700834,-7.5259639331632275
short_only,full,LTC,4h,short,153,0.39869281045751637,-0.049189306752700834,-7.5259639331632275
short_only,full,SOL,15m,all,2776,0.3980547550432277,-0.12280702747347497,-340.9123082663665
short_only,full,SOL,15m,short,2776,0.3980547550432277,-0.12280702747347497,-340.9123082663665
short_only,full,SOL,1h,all,722,0.4002770083102493,-0.06769420436789425,-48.875215553619654
short_only,full,SOL,1h,short,722,0.4002770083102493,-0.06769420436789425,-48.875215553619654
short_only,full,SOL,2h,all,327,0.40672782874617736,-0.036759637505610815,-12.020401464334737
short_only,full,SOL,2h,short,327,0.40672782874617736,-0.036759637505610815,-12.020401464334737
short_only,full,SOL,4h,all,134,0.3358208955223881,-0.1988666480003218,-26.648130832043122
short_only,full,SOL,4h,short,134,0.3358208955223881,-0.1988666480003218,-26.648130832043122
short_only,full,TRX,15m,all,1421,0.38353272343420125,-0.1907649352321764,-271.0769729649227
short_only,full,TRX,15m,short,1421,0.38353272343420125,-0.1907649352321764,-271.0769729649227
short_only,full,TRX,1h,all,525,0.3619047619047619,-0.20750333446732896,-108.9392505953477
short_only,full,TRX,1h,short,525,0.3619047619047619,-0.20750333446732896,-108.9392505953477
short_only,full,TRX,2h,all,281,0.3736654804270463,-0.15589895073762275,-43.80760515727199
short_only,full,TRX,2h,short,281,0.3736654804270463,-0.15589895073762275,-43.80760515727199
short_only,full,TRX,4h,all,137,0.39416058394160586,-0.08573893370909047,-11.746233918145395
short_only,full,TRX,4h,short,137,0.39416058394160586,-0.08573893370909047,-11.746233918145395
short_only,full,XRP,15m,all,2583,0.40301974448315914,-0.12551696970567516,-324.21033274975895
short_only,full,XRP,15m,short,2583,0.40301974448315914,-0.12551696970567516,-324.21033274975895
short_only,full,XRP,1h,all,709,0.4104372355430183,-0.053359383341364135,-37.83180278902717
short_only,full,XRP,1h,short,709,0.4104372355430183,-0.053359383341364135,-37.83180278902717
short_only,full,XRP,2h,all,323,0.43034055727554177,0.021466905784228215,6.933810568305713
short_only,full,XRP,2h,short,323,0.43034055727554177,0.021466905784228215,6.933810568305713
short_only,full,XRP,4h,all,157,0.33121019108280253,-0.2099337072318151,-32.95959203539497
short_only,full,XRP,4h,short,157,0.33121019108280253,-0.2099337072318151,-32.95959203539497
short_only,oos_warm,ADA,15m,all,947,0.3928194297782471,-0.1528205048265132,-144.721018070708
short_only,oos_warm,ADA,15m,short,947,0.3928194297782471,-0.1528205048265132,-144.721018070708
short_only,oos_warm,ADA,1h,all,222,0.3783783783783784,-0.14106648232939215,-31.316759077125056
short_only,oos_warm,ADA,1h,short,222,0.3783783783783784,-0.14106648232939215,-31.316759077125056
short_only,oos_warm,ADA,2h,all,115,0.43478260869565216,0.03743627281762877,4.305171374027308
short_only,oos_warm,ADA,2h,short,115,0.43478260869565216,0.03743627281762877,4.305171374027308
short_only,oos_warm,ADA,4h,all,51,0.3137254901960784,-0.24698065646030404,-12.596013479475506
short_only,oos_warm,ADA,4h,short,51,0.3137254901960784,-0.24698065646030404,-12.596013479475506
short_only,oos_warm,BCH,15m,all,925,0.40864864864864864,-0.13066245268383833,-120.86276873255045
