symbol,timeframe,segment,feature,remove_fraction,arm,seed,lens,threshold,num_candidates,num_trades,total_return,max_drawdown,win_rate,death_rate
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,12,baseline,40.27321667736731,110.0,88.0,0.3145775142648426,0.0368604661322355,0.6136363636363636,0.0681818181818181
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,13,baseline,40.27321667736731,110.0,86.0,0.4803899790167455,0.0434996517624928,0.7209302325581395,0.0465116279069767
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,14,baseline,40.27321667736731,110.0,91.0,0.2362490134580208,0.0660137359119968,0.6043956043956044,0.1318681318681318
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,15,baseline,40.27321667736731,110.0,90.0,0.5339137106065467,0.0542956422090352,0.7,0.0555555555555555
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,16,baseline,40.27321667736731,110.0,90.0,0.3302671260179737,0.0491020720250779,0.6111111111111112,0.0888888888888888
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,17,baseline,40.27321667736731,110.0,89.0,0.3411496108059036,0.0653541843356315,0.6292134831460674,0.1123595505617977
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,18,baseline,40.27321667736731,110.0,89.0,0.4513319113311403,0.0307967164857485,0.6853932584269663,0.0786516853932584
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,19,baseline,40.27321667736731,110.0,90.0,0.3841514198288201,0.0378741646195636,0.6555555555555556,0.0666666666666666
BTC/USDT:USDT,1h,oos,tap_rsi,0.5,default,-1,baseline,40.27321667736731,124.0,85.0,0.0586457618804399,0.0504043578102268,0.5176470588235295,0.0941176470588235
BTC/USDT:USDT,1h,oos,tap_rsi,0.5,filter_bot3,-1,baseline,40.27321667736731,71.0,57.0,0.0911283861485973,0.0342244884941066,0.5789473684210527,0.087719298245614
BTC/USDT:USDT,1h,oos,tap_rsi,0.5,matched_random,0,baseline,40.27321667736731,71.0,52.0,-0.0236298277763256,0.0435169736271662,0.4423076923076923,0.0961538461538461
BTC/USDT:USDT,1h,oos,tap_rsi,0.5,matched_random,1,baseline,40.27321667736731,71.0,49.0,-0.0417810327713477,0.0684949596211333,0.4285714285714285,0.1020408163265306
