칸(종목),칸(TF),진입시각(UTC),청산시각(UTC),청산사유,진입가,손절가,tp,tp_derived,재진입,bar_open,bar_high,bar_low,bar_close,bar_span,fill_position,entry_bar_mae_r,entry_bar_mfe_r,can_stop,can_tp,bar_range_pct,range_over_r,recorded_same_tp,recorded_same_sl
DOT/USDT:USDT,15m,2024-12-09 20:39,2024-12-09 20:39,익절,8.9137824,8.77,9.129456,False,False,9.166,9.166,8.876,8.919,0.2900000000000009,0.13028413793103788,0.26277485978813014,1.7541618445651075,False,True,3.2533888195431038,2.016936704353238,True,False
BCH/USDT:USDT,15m,2024-12-09 20:39,2024-12-09 20:49,손절,584.2568279999999,579.91,590.7770699999999,False,False,588.86,588.98,580.93,582.0,8.050000000000068,0.4132705590062049,0.7653461328582609,1.0865789950741402,False,False,1.3778187287184034,1.8519251279324012,False,False
DOT/USDT:USDT,15m,2024-12-09 20:40,2024-12-09 20:49,손절,8.9137824,8.77,9.129456000000001,True,True,8.918,9.037,8.865,9.018,0.1720000000000006,0.2836186046511638,0.33927935547048876,0.8569727588355698,False,False,1.9295961274531517,1.1962521143060585,False,False
XRP/USDT:USDT,15m,2024-12-09 20:49,2024-12-09 20:49,익절,2.2709541,2.2436,2.31198525,False,False,2.3098,2.3123,2.2701,2.2773,0.04220000000000024,0.0202393364928954,0.031223838473946715,1.5115065017675524,False,True,1.8582497990602382,1.5427303402414991,True,False
XRP/USDT:USDT,1h,2024-12-09 20:49,2024-12-09 21:02,손절,2.28785748,2.2436,2.3542437000000005,False,False,2.3098,2.3123,2.2701,2.2773,0.04220000000000024,0.42079336492891267,0.4012311591170609,0.5522799761757768,False,False,1.8445204899738876,0.9535111352928378,False,False
XRP/USDT:USDT,15m,2024-12-09 20:53,2024-12-09 21:02,손절,2.2709541,2.2436,2.31198525,True,True,2.2853,2.3019,2.2644,2.2995,0.037499999999999645,0.17477599999999593,0.23960210717953606,1.1313075553573204,False,False,1.6512883285487647,1.3709096625368564,False,False
DOGE/USDT:USDT,1h,2024-12-09 20:49,2024-12-09 21:03,손절,0.4142528339999999,0.40017,0.4353770849999997,True,True,0.41968,0.41968,0.41388,0.4145,0.005799999999999972,0.06428172413791024,0.026474358783173953,0.3853745631028628,False,False,1.4001111215089412,0.4118489218860367,False,False
BCH/USDT:USDT,15m,2024-12-09 21:04,2024-12-09 21:04,익절,511.282236,501.62,525.77559,False,False,545.74,548.86,507.11,512.06,41.75,0.09993379640718558,0.43180853789950846,3.889137462591472,False,True,8.165744291573628,4.320946000490981,True,False
BCH/USDT:USDT,1h,2024-12-09 21:04,2024-12-09 21:04,익절,514.142808,495.16,542.6170199999998,True,True,545.74,548.86,507.11,512.06,41.75,0.16845049101796244,0.370483018107751,1.828875475114125,False,True,8.120311973711399,2.199358493221876,True,False
ADA/USDT:USDT,15m,2024-12-09 21:05,2024-12-09 21:05,익절,0.90708138,0.8934,0.92760345,False,False,0.918,0.9286,0.8952,0.9221,0.033399999999999985,0.3557299401197622,0.8684343246076044,1.572839874340148,False,True,3.6821393026499982,2.4412741989477524,True,False
SOL/USDT:USDT,15m,2024-12-09 21:05,2024-12-09 21:05,익절,200.120016,198.74,202.19004000000004,False,False,205.36,209.67,200.0,209.19,9.669999999999987,0.012411168562563881,0.08696710762773331,6.920198026689625,False,True,4.832100353220033,7.007165134317358,True,False
SOL/USDT:USDT,15m,2024-12-09 21:05,2024-12-09 21:05,익절,200.120016,198.74,202.19003999999995,True,True,205.36,209.67,200.0,209.19,9.669999999999987,0.012411168562563881,0.08696710762773331,6.920198026689625,False,True,4.832100353220033,7.007165134317358,True,False
BCH/USDT:USDT,15m,2024-12-09 21:05,2024-12-09 21:06,익절,511.282236,501.62,525.77559,True,True,512.28,525.04,508.14,524.62,16.899999999999977,0.18593112426035677,0.32520795393530266,1.4238695887784092,False,False,3.305415054553152,1.749077542713712,False,False
DOGE/USDT:USDT,2h,2024-12-09 21:05,2024-12-09 21:08,익절,0.3762252299999999,0.364,0.3945630749999999,False,False,0.38037,0.38279,0.36867,0.37958,0.014120000000000021,0.5350729461756304,0.6180030968742479,0.5369853982297389,False,False,3.7530709995180342,1.1549884951039868,False,False
BCH/USDT:USDT,1h,2024-12-09 21:05,2024-12-09 21:09,익절,514.142808,495.16,542.6170199999998,True,True,512.28,525.04,508.14,524.62,16.899999999999977,0.3551957396449685,0.31622339540072175,0.5740558509573538,False,False,3.2870244875622143,0.8902792463580755,False,False
BCH/USDT:USDT,15m,2024-12-10 15:30,2024-12-10 15:58,손절,510.9298972992312,501.62,524.8947432480779,True,True,512.62,512.82,510.0,511.25,2.82000000000005,0.32975081533020195,0.09988265921128664,0.20302078959828593,False,False,0.5519348182415109,0.30290344880957254,False,False
LTC/USDT:USDT,15m,2024-12-10 15:30,2024-12-10 15:58,손절,107.0214,105.01,110.0385,False,False,107.4,107.56,106.59,107.29,0.9699999999999989,0.44474226804123396,0.21447747837327114,0.2677736899671889,False,False,0.9063607839179817,0.48225116834046006,False,False
BCH/USDT:USDT,15m,2024-12-10 16:09,2024-12-10 16:12,익절,498.139608,494.98,502.87902,False,False,499.87,501.33,498.05,499.51,3.2799999999999727,0.027319512195121676,0.028360480160829635,1.0097429807748248,False,False,0.6584499500389001,1.0381034609356545,False,False
BCH/USDT:USDT,1h,2024-12-10 15:27,2024-12-10 16:46,손절,514.142808,495.16,542.6170199999998,True,True,514.77,516.05,514.03,515.75,2.019999999999982,0.05584554455444244,0.005942640309061398,0.10046943529113381,False,False,0.3928869505843563,0.10641207560019521,False,False
BCH/USDT:USDT,2h,2024-12-10 15:41,2024-12-10 16:46,손절,507.2968203555701,495.16,525.502050888925,False,False,508.06,508.51,506.01,507.1,2.5,0.5147281422280457,0.10602615165013464,0.09995860603416679,False,False,0.49280813513629385,0.2059847576843014,False,False
BCH/USDT:USDT,15m,2024-12-10 16:40,2024-12-10 16:46,손절,497.45148444574664,494.98,501.1587111143666,False,False,499.08,499.19,497.0,497.51,2.1899999999999977,0.20615728116285126,0.18267743765235478,0.7034296967740598,False,False,0.4402439370424363,0.8861071344264145,False,False
DOGE/USDT:USDT,1h,2024-12-10 18:12,2024-12-10 18:18,익절,0.3652830419999999,0.35737,0.3771526049999998,False,False,0.36601,0.36863,0.365,0.36829,0.003630000000000022,0.07797300275479294,0.035769050638162256,0.4229672987961111,False,False,0.9937499370693544,0.4587363494342734,False,False
DOGE/USDT:USDT,2h,2024-12-10 15:58,2024-12-10 21:08,익절,0.3762252299999999,0.364,0.3945630749999999,False,False,0.37717,0.37746,0.37254,0.37408,0.0049200000000000355,0.749030487804858,0.30144463539744876,0.10100178074360279,False,False,1.307727288783912,0.40244641614105153,False,False
BNB/USDT:USDT,4h,2024-12-10 16:09,2024-12-11 13:36,익절,652.0803900000001,622.5,696.4509750000002,False,False,654.91,655.72,652.05,652.79,3.6700000000000728,0.008280653950987555,0.0010273698217002833,0.12304131216660558,False,False,0.5628140419925942,0.12406868198830587,False,False
DOGE/USDT:USDT,15m,2024-12-12 11:04,2024-12-12 12:17,익절,0.409661916,0.40696,0.41371479,False,False,0.41037,0.4105,0.40944,0.40947,0.0010599999999999499,0.20935471698113128,0.08213282722334318,0.3101813675924614,False,False,0.2587499493118491,0.3923141948158046,False,False
DOGE/USDT:USDT,15m,2024-12-12 13:37,2024-12-12 13:37,익절,0.4083414796224346,0.40696,0.4104136990560867,False,False,0.41212,0.41232,0.40817,0.41082,0.0041500000000000425,0.0413203909481041,0.12412750767356968,2.879897982536973,False,True,1.0163062552051443,3.0040254902105428,True,False
DOGE/USDT:USDT,15m,2024-12-12 13:37,2024-12-12 13:37,익절,0.4083414796224346,0.40696,0.41041369905608655,True,True,0.41212,0.41232,0.40817,0.41082,0.0041500000000000425,0.0413203909481041,0.12412750767356968,2.879897982536973,False,True,1.0163062552051443,3.0040254902105428,True,False
DOGE/USDT:USDT,15m,2024-12-12 19:29,2024-12-12 19:34,손절,0.409661916,0.40696,0.41371479,False,False,0.41113,0.41128,0.40926,0.40989,0.0020199999999999663,0.19896831683168756,0.14875221879584644,0.5988653977399551,False,False,0.49308952604712375,0.7476176165358015,False,False
SOL/USDT:USDT,15m,2024-12-12 19:29,2024-12-12 19:35,손절,229.734635376259,228.29,231.90158844064752,False,False,230.12,230.19,229.41,229.61,0.7800000000000011,0.41619920033206403,0.22471786417114925,0.31521076613822757,False,False,0.3395221616115996,0.5399286303093768,False,False
BTC/USDT:USDT,15m,2024-12-12 19:26,2024-12-12 19:36,손절,100175.43108,99583.4,101063.4777,False,False,100248.7,100301.5,100153.0,100159.5,148.5,0.151051043771009,0.037888348699522345,0.21294307724520986,False,False,0.14823994107038885,0.25083142594473223,False,False
XRP/USDT:USDT,15m,2024-12-12 19:35,2024-12-12 19:46,손절,2.3714742,2.35,2.403685499999999,False,False,2.385,2.3865,2.3704,2.3756,0.01609999999999978,0.0667204968944193,0.050022818079375746,0.6997140754952254,False,False,0.678902599910207,0.749736893574601,False,False
SOL/USDT:USDT,15m,2024-12-12 19:42,2024-12-12 19:48,익절,226.655322,225.65,228.16330500000004,False,False,226.92,227.18,226.58,226.82,0.5999999999999943,0.12553666666666768,0.07492325841869509,0.521900445827298,False,False,0.2647191315454725,0.5968237042459932,False,False
DOT/USDT:USDT,1h,2024-12-12 19:45,2024-12-12 19:48,익절,8.96037398435589,8.923,9.016434960889724,False,False,8.996,9.001,8.958,8.991,0.04299999999999926,0.0552089385090625,0.06351970218865705,1.087013235122397,False,False,0.4798906839722749,1.150532937311054,False,False
DOT/USDT:USDT,1h,2024-12-12 20:17,2024-12-12 20:25,익절,8.952143810238741,8.923,8.995859525596853,True,True,8.969,8.971,8.947,8.96,0.02400000000000091,0.214325426614251,0.1764975202832081,0.6470049594336448,False,False,0.26809220795304517,0.8235024797168529,False,False
DOT/USDT:USDT,15m,2024-12-12 19:41,2024-12-12 20:37,익절,9.000799800000001,8.923,9.117499500000005,False,False,9.021,9.024,8.981,9.002,0.04299999999999926,0.46046046511631616,0.25449679819229587,0.2982038514237528,False,False,0.4777353230320627,0.5527006496160487,False,False
LTC/USDT:USDT,15m,2024-12-12 22:13,2024-12-12 22:25,익절,117.23436834968604,116.42,118.45592087421508,False,False,117.23,117.66,117.21,117.56,0.45000000000000284,0.054151888191205734,0.029923006825397277,0.5226524956158412,False,False,0.38384648318976333,0.5525755024412384,False,False
XRP/USDT:USDT,15m,2024-12-12 22:20,2024-12-12 22:39,익절,2.31006192,2.2844,2.3485547999999996,False,False,2.3193,2.3193,2.3064,2.3122,0.012900000000000134,0.2838697674418478,0.14269859776664884,0.3599917699065533,False,False,0.5584265897080427,0.5026903676732021,False,False
LTC/USDT:USDT,15m,2024-12-13 01:21,2024-12-13 02:06,익절,117.383472,116.42,118.82868,False,False,117.48,117.55,117.19,117.24,0.35999999999999943,0.5374222222222227,0.20080708105684514,0.17284155637112472,False,False,0.30668712883190186,0.37364863742796983,False,False
XRP/USDT:USDT,15m,2024-12-13 01:21,2024-12-13 02:36,익절,2.31006192,2.2844,2.3485547999999996,False,False,2.3136,2.3143,2.308,2.3081,0.006299999999999972,0.32728888888889834,0.08034940487695685,0.16515054212623126,False,False,0.27271996241555174,0.2454999470031881,False,False
XRP/USDT:USDT,15m,2024-12-13 06:57,2024-12-13 07:07,손절,2.31006192,2.2844,2.3485547999999996,True,True,2.3119,2.3123,2.3076,2.3093,0.0047000000000001485,0.5238127659574316,0.09593670309937985,0.08721405101411628,False,False,0.20345774973859354,0.18315075411349613,False,False
ADA/USDT:USDT,15m,2024-12-13 07:05,2024-12-13 08:23,익절,1.08211638,1.0726,1.09639095,False,False,1.0834,1.0843,1.081,1.081,0.0033000000000000806,0.3382969696969699,0.11731141463455946,0.22945910104473075,False,False,0.30495795655547514,0.34677051567929024,False,False
ADA/USDT:USDT,1h,2024-12-13 07:07,2024-12-13 08:23,익절,1.079677377391173,1.0692,1.0953934434779329,False,False,1.0815,1.0824,1.0771,1.0791,0.005300000000000082,0.48629762097603585,0.2459945170386257,0.25985726266964476,False,False,0.49088738089580847,0.5058517797082704,False,False
DOGE/USDT:USDT,1h,2024-12-13 15:53,2024-12-13 16:00,익절,0.4015472371099554,0.39938,0.4047980927748884,False,False,0.40204,0.40344,0.40151,0.40344,0.0019300000000000428,0.01929383935512984,0.017181834781413604,0.8733529346420347,False,False,0.48064083665243906,0.8905347694234482,False,False
ADA/USDT:USDT,15m,2024-12-13 15:52,2024-12-13 16:33,익절,1.08631722,1.0752,1.10299305,False,False,1.09,1.0915,1.0846,1.0849,0.006899999999999906,0.2488724637681141,0.15446487521160487,0.46619388660113986,False,False,0.6351735821696637,0.6206587618127447,False,False
ETH/USDT:USDT,15m,2024-12-13 15:52,2024-12-13 16:34,익절,3890.04161450797,3870.85,3918.829036269923,False,False,3894.5,3900.0,3886.79,3888.55,13.210000000000036,0.24614795669718795,0.16942891941788052,0.5188925344396973,False,False,0.339585056127244,0.6883214538575778,False,False
DOGE/USDT:USDT,15m,2024-12-13 19:05,2024-12-13 20:24,익절,0.4020725837611076,0.39938,0.406111459402769,False,False,0.40279,0.40317,0.402,0.40206,0.0011699999999999489,0.06203740265605468,0.026956918538988565,0.4075699537164804,False,False,0.2909922355449898,0.434526872255469,False,False
ETH/USDT:USDT,15m,2024-12-13 21:23,2024-12-14 00:30,익절,3892.718388,3870.85,3925.52097,False,False,3898.5,3898.51,3889.46,3890.5,9.050000000000182,0.3600428729281409,0.14899991714065802,0.2648394568452177,False,False,0.23248535080005853,0.4138393739858757,False,False
ADA/USDT:USDT,15m,2024-12-14 10:24,2024-12-14 12:09,손절,1.100423528582124,1.0928,1.11185882145531,False,False,1.1014,1.103,1.1,1.103,0.0029999999999998916,0.14117619404130877,0.05555545277511255,0.33796310856857115,False,False,0.27262230605568183,0.3935185613436837,False,False
TRX/USDT:USDT,15m,2024-12-14 12:13,2024-12-14 12:30,손절,0.293188626,0.29196,0.295031565,False,False,0.29375,0.29392,0.29306,0.29382,0.0008600000000000274,0.14956511627908892,0.10469093117028247,0.5952779771875254,False,False,0.29332652215506727,0.6999689083578079,False,False
BCH/USDT:USDT,15m,2024-12-14 12:24,2024-12-14 12:35,손절,534.2568299999999,531.13,538.9470749999998,False,False,535.13,535.13,533.47,533.65,1.6599999999999682,0.4739939759035605,0.25163824064624996,0.27925087069015364,False,False,0.3107119847209007,0.5308891113364036,False,False
ETH/USDT:USDT,15m,2024-12-14 10:05,2024-12-14 12:54,손절,3892.718388,3870.85,3925.5209699999996,True,True,3900.71,3900.89,3891.02,3893.67,9.86999999999989,0.17207578520768127,0.07766406924917399,0.3736723529873416,False,False,0.2535503218117686,0.4513364222365156,False,False
ETH/USDT:USDT,1h,2024-12-14 10:24,2024-12-14 12:54,손절,3887.149371583954,3870.0,3912.8734289598833,False,False,3889.7,3890.08,3885.0,3890.08,5.079999999999927,0.42310464251059265,0.12533238162294477,0.17088838513408036,False,False,0.13068702831787257,0.29622076675702513,False,False
DOGE/USDT:USDT,15m,2024-12-14 12:31,2024-12-14 13:17,손절,0.4032806399999999,0.39938,0.40913159999999976,True,True,0.40345,0.40349,0.40322,0.40331,0.00026999999999999247,0.22459259259219022,0.015546166782859026,0.05367324336521909,False,False,0.06695089553517683,0.06921941014807811,False,False
ADA/USDT:USDT,15m,2024-12-14 12:32,2024-12-14 13:17,손절,1.08631722,1.0752,1.10299305,True,True,1.088,1.088,1.0861,1.0868,0.0019000000000000128,0.11432631578942393,0.01953905742621862,0.15136697843526528,False,False,0.17490287045251965,0.17090603586148392,False,False
DOGE/USDT:USDT,1h,2024-12-14 12:35,2024-12-14 13:17,손절,0.40185325340337,0.39938,0.40556313350842504,True,True,0.40218,0.40238,0.4015,0.40168,0.0008799999999999919,0.40142432201136946,0.14282944193614164,0.21297720480734167,False,False,0.21898541135280306,0.3558066467434833,False,False
LTC/USDT:USDT,15m,2024-12-14 17:39,2024-12-14 18:28,손절,117.383472,116.42,118.82868,False,False,117.74,117.76,117.26,117.37,0.5,0.24694399999998495,0.1281531793347321,0.39080326153744904,False,False,0.42595434559986434,0.5189564408721812,False,False
SOL/USDT:USDT,15m,2024-12-14 17:51,2024-12-14 19:15,손절,218.213634,216.86,220.24408499999993,False,False,218.68,218.71,218.08,218.21,0.6299999999999955,0.21211746031746295,0.09872240206732451,0.3666914394880706,False,False,0.28870789989226586,0.46541384155539506,False,False
XRP/USDT:USDT,15m,2024-12-15 07:34,2024-12-15 09:55,익절,2.39837958,2.3833,2.4209989499999995,False,False,2.4016,2.4026,2.3968,2.3991,0.005800000000000249,0.2723413793103374,0.10474960177936399,0.27987649523397357,False,False,0.24182994419925183,0.38462609701333755,False,False
XRP/USDT:USDT,15m,2024-12-15 13:04,2024-12-15 13:25,익절,2.3928840581423114,2.3833,2.407260145355778,False,False,2.3953,2.3961,2.3921,2.3944,0.0040000000000000036,0.19601453557782628,0.08180857531006461,0.33555116318536476,False,False,0.16716229883303907,0.4173597384954294,False,False
XRP/USDT:USDT,15m,2024-12-15 21:06,2024-12-15 21:26,손절,2.39837958,2.3833,2.4209989499999995,True,True,2.4012,2.4015,2.397,2.3993,0.0045000000000001705,0.30657333333333214,0.09148663291683715,0.20693016649006116,False,False,0.18762668084424614,0.2984167994068983,False,False
BNB/USDT:USDT,15m,2024-12-16 03:41,2024-12-16 06:03,익절,710.1410825308454,706.15,716.1277063271136,False,False,710.45,711.0,710.0,711.0,1.0,0.14108253084543776,0.03534943959566559,0.21520914752234185,False,False,0.14081708897000256,0.25055858711800744,False,False
SOL/USDT:USDT,15m,2024-12-16 10:16,2024-12-16 11:33,손절,217.30020900261624,216.09,219.1155225065406,False,False,217.49,217.53,217.3,217.53,0.22999999999998977,0.0009087070270900025,0.000172699604596287,0.18987711782592528,False,False,0.10584435286816528,0.19004981743052157,False,False
DOGE/USDT:USDT,15m,2024-12-16 10:08,2024-12-16 11:34,손절,0.39917982,0.39691,0.40258455,False,False,0.39952,0.39967,0.39914,0.39933,0.0005300000000000304,0.07513207547173856,0.01754324131429943,0.21595545021191084,False,False,0.13277224284534986,0.23349869152621028,False,False
BNB/USDT:USDT,15m,2024-12-16 09:52,2024-12-16 11:53,손절,710.19201,706.15,716.2550249999999,True,True,711.2,711.2,710.1,710.11,1.1000000000000227,0.0836454545454158,0.022763427106800623,0.24937840331915612,False,False,0.1548876901614287,0.27214183042595674,False,False
LTC/USDT:USDT,15m,2024-12-16 11:38,2024-12-16 11:55,손절,116.503296,115.56,117.91824,False,False,116.63,116.63,116.4,116.61,0.22999999999998977,0.44911304347828207,0.10950539385304281,0.13432051021099314,False,False,0.19741930734731294,0.24382590406403595,False,False
TRX/USDT:USDT,15m,2024-12-16 10:05,2024-12-16 11:57,손절,0.279015792,0.27703,0.2819944799999999,False,False,0.27938,0.27945,0.27868,0.27886,0.0007699999999999929,0.43609350649351236,0.1690972669846609,0.21865734175583068,False,False,0.2759700425845405,0.38775460874049156,False,False
