symbol,timeframe,segment,guard,lens,num_candidates,num_trades,total_return,max_drawdown,win_rate,mean_net_r,cost_r_median,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
SOL/USDT:USDT,15m,is,0.002,baseline,1045.0,832.0,3.1497543149784617,0.14523062600629208,0.5805288461538461,0.26891309060474017,0.1561737290159842,1.550230041695312,0.7427884615384616,0.006981681273937632,0.06124401913875598
SOL/USDT:USDT,15m,is,0.0022,baseline,1045.0,824.0,3.13801502850132,0.14523062600629208,0.5788834951456311,0.2684460348607058,0.15573255288046017,1.5500710005778473,0.7402912621359223,0.007031365186969435,0.07655502392344497
SOL/USDT:USDT,15m,is,0.0025,baseline,1045.0,813.0,3.089430685463875,0.14523062600629208,0.5768757687576875,0.2677007110902712,0.15304154245131857,1.5486513866646185,0.7367773677736777,0.007098145922638244,0.08995215311004785
SOL/USDT:USDT,15m,is,0.003,baseline,1045.0,768.0,2.8142495543180885,0.14523062600629208,0.5651041666666666,0.25137494080260486,0.14659278318083652,1.529320355034489,0.7213541666666666,0.007351354604157315,0.1368421052631579
SOL/USDT:USDT,15m,is,0.0033,baseline,1045.0,748.0,2.8278093088049747,0.14523062600629222,0.5655080213903744,0.257707752128042,0.14499767027592075,1.5366599645037506,0.713903743315508,0.007467730782566151,0.15789473684210525
SOL/USDT:USDT,15m,is,0.0055000000000000005,baseline,1045.0,565.0,1.9724934595049919,0.1412880547183204,0.5433628318584071,0.23389659361088624,0.12582389201913832,1.510116429967353,0.6194690265486725,0.008455369022706286,0.3626794258373206
SOL/USDT:USDT,15m,oos,0.0,baseline,579.0,494.0,0.8189142645923213,0.048393629143672956,0.5809716599190283,0.1665564468717037,0.2377143653835725,1.4877194271749197,0.9554655870445344,0.005008880709994285,0.0
SOL/USDT:USDT,15m,oos,0.0015,baseline,579.0,470.0,0.8282758566970908,0.04699912620547972,0.5829787234042553,0.20500060436811463,0.2275767060584786,1.497495309296117,0.9531914893617022,0.005215223994384109,0.055267702936096716
SOL/USDT:USDT,15m,oos,0.002,baseline,579.0,460.0,0.8167572087629811,0.048109413157468306,0.5782608695652174,0.2020252742657265,0.22416966430019986,1.4944143104551784,0.9521739130434783,0.005292097978537352,0.07426597582037997
SOL/USDT:USDT,15m,oos,0.0022,baseline,579.0,448.0,0.8047675450708258,0.04810941315746819,0.5758928571428571,0.20443149243056544,0.22186458431078854,1.4943130890292233,0.9508928571428571,0.005384468903958067,0.10362694300518134
