threshold_atr,lens,barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,8,36.0,30.0,-0.0151411004133147,0.0925761766751436,0.4,0.003,0.3333333333333333,-0.0433143894012535,1.4616685062806332,-1.0466363198558448,0.0413941048347101,0.416557641933884,-0.016557641933884,0.9217087319401376,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,9,36.0,31.0,0.023961253070167,0.0442612598963241,0.4516129032258064,0.003,0.3333333333333333,0.0841117400886725,1.4531584519981509,-1.043338493248545,0.0414411033697243,0.4165764413478897,0.0350364618779167,1.1353300974769815,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,10,36.0,30.0,0.0102592956864393,0.0514615787966393,0.4333333333333333,0.003,0.3333333333333333,0.0417622676424543,1.465709420256356,-1.0471384961211174,0.0401255998174534,0.4160502399269813,0.0172830934063519,1.0565695477172443,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,11,36.0,26.0,0.0274413656442204,0.0414127754883482,0.4615384615384615,0.003,0.3333333333333333,0.1119643122543624,1.461586794776786,-1.0448549584791431,0.0415435787925338,0.4166174315170135,0.044921030021448,1.1840314163266132,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,12,36.0,29.0,0.0210435592972904,0.0470496187484386,0.4482758620689655,0.003,0.3333333333333333,0.0795757606613015,1.461447644154377,-1.043195144676822,0.0414411033697243,0.4165764413478897,0.0316994207210757,1.1226436815302954,0.0,0.0099999999999999,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,13,36.0,27.0,-0.0327059422473281,0.0865047588158677,0.3703703703703703,0.003,0.3333333333333333,-0.1157984253863567,1.460303854449967,-1.0429174135253707,0.0415439998633103,0.4166175999453241,-0.0462472295749537,0.8150768390727595,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,14,36.0,32.0,0.0390000804610372,0.0463073008403371,0.46875,0.003,0.3333333333333333,0.1274247351931485,1.4580482885174653,-1.0466548706812486,0.0427638853470554,0.4171055541388222,0.0516444458611777,1.209064271728694,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,15,36.0,32.0,0.0932838499925581,0.0412461395729199,0.53125,0.003,0.3333333333333333,0.2868671438299766,1.4590255028993764,-1.0415789964486764,0.0400317856151669,0.4160127142460667,0.1152372857539332,1.5603899469780569,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,16,36.0,28.0,0.1397759526243097,0.0331546543210926,0.6071428571428571,0.003,0.3333333333333333,0.4757967869433797,1.4580184603744784,-1.042182162904682,0.042154686527415,0.4168618746109659,0.1902809825318911,2.0993521005608016,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,17,36.0,28.0,0.0308218824259951,0.0597310170486173,0.4642857142857143,0.003,0.3333333333333333,0.1161986750294986,1.4527622519329255,-1.0421564249534712,0.0427942398473176,0.417117695938927,0.0471680183467873,1.1868627121810105,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,18,36.0,31.0,0.0776965587413447,0.0471406750964912,0.5161290322580645,0.003,0.3333333333333333,0.2494821014785465,1.4611894002669596,-1.0430056838957609,0.0394784614451379,0.4157913845780552,0.1003376476800093,1.4750979344700998,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,19,36.0,28.0,-0.043246569355937,0.0754016324653395,0.3571428571428571,0.003,0.3333333333333333,-0.1506468700355525,1.4528262931259852,-1.0414652940141844,0.0423710141234592,0.4169484056493837,-0.0598055485065265,0.7700726422587748,0.0,0.01,0.0
1.6,baseline,atr,ETH/USDT:USDT,4h,oos,matched_random,-1,36.0,29.05,0.0250546992027046,0.0579682766212594,0.4520909691182216,0.003,0.3333333333333333,0.0876625293560665,1.4591912332849506,-1.0439991309529673,0.0411574081353599,0.4164629632541439,0.0356280058640776,1.1795446956247535,0.0,0.01,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,default,-1,142.0,91.0,0.1971952274658742,0.1120049296705351,0.5054945054945055,0.003,0.3333333333333333,0.2123221489484203,1.4396718998056015,-1.0423020408166983,0.0406488347086092,0.4162595338834436,0.0892349716110618,1.3646309634724287,0.0439560439560439,0.0098289775384336,0.0211267605633802
1.28,baseline,zone,ETH/USDT:USDT,4h,is,filter_bot3,-1,51.0,43.0,0.1981860095807307,0.0471152411781898,0.6046511627906976,0.003,0.3333333333333333,0.4506160606140574,1.4338766716146123,-1.0531942856220855,0.0434547378563193,0.4173818951425277,0.1872692676481699,1.983735092469398,0.0697674418604651,0.0097035420759691,0.0588235294117647
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,0,51.0,39.0,0.1397162495714868,0.063106846015651,0.5641025641025641,0.003,0.3333333333333333,0.3501735379533596,1.4356905677202918,-1.0546132064509055,0.0434987493970556,0.4173994997588222,0.1467030643437418,1.7158057022761672,0.0512820512820512,0.0098123363474063,0.0392156862745098
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,1,51.0,45.0,0.1265056821207084,0.0733968309397605,0.5333333333333333,0.003,0.3333333333333333,0.2858453270004711,1.4499943998206697,-1.0446107562226128,0.0392030855125597,0.4156812342050239,0.1176520991283094,1.5195621834665975,0.0222222222222222,0.0098986504990054,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,2,51.0,40.0,-0.074724323011878,0.137715918873638,0.35,0.003,0.3333333333333333,-0.180596769275399,1.438096018101923,-1.0522005778631878,0.0411931370794357,0.4164772548317742,-0.0664772548317742,0.7249308783255156,0.05,0.0098155979796509,0.0588235294117647
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,3,51.0,41.0,-0.0267012643864809,0.1275212950574938,0.3902439024390244,0.003,0.3333333333333333,-0.0746403749634339,1.446953265084778,-1.0484603045942895,0.0384743195373858,0.4153897278149543,-0.0251458253759299,0.8977523033538946,0.048780487804878,0.0098640607762047,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,4,51.0,46.0,0.0833542258701256,0.0423404242727905,0.5,0.003,0.3333333333333333,0.1949933616892585,1.4312343372047194,-1.041247613826202,0.0434767436266874,0.417390697450675,0.082609302549325,1.3401649270594114,0.0869565217391304,0.0096616729564666,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,5,51.0,40.0,0.1487428102948481,0.0495632179663526,0.575,0.003,0.3333333333333333,0.3863930527779627,1.435524075493319,-1.0330195073663426,0.0404926522440161,0.4161970608976064,0.1588029391023935,1.7502200715476768,0.05,0.0097502616043267,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,6,51.0,41.0,0.1125901277834502,0.0598448773666234,0.5365853658536586,0.003,0.3333333333333333,0.2830596740383558,1.4386312066702425,-1.0549705216406708,0.0434547378563193,0.4173818951425277,0.1192034707111308,1.546749326600224,0.0975609756097561,0.0096204135609138,0.0588235294117647
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,7,51.0,40.0,0.2288739006491974,0.0482886688940583,0.625,0.003,0.3333333333333333,0.5154547189068986,1.4454555519110333,-1.0345466694333258,0.0434547378563193,0.4173818951425277,0.2076181048574722,2.316573776911554,0.025,0.0099296161682698,0.0392156862745098
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,8,51.0,41.0,0.0406837158522412,0.09889304716373,0.4634146341463415,0.003,0.3333333333333333,0.1032997936501335,1.4453684799462128,-1.055759526332844,0.0403364697794231,0.4161345879117692,0.0472800462345722,1.1762856661758383,0.073170731707317,0.0097528235190156,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,9,51.0,43.0,0.077236654493666,0.0639854754890863,0.4883720930232558,0.003,0.3333333333333333,0.1732530028632009,1.4530838322650326,-1.0484036979294566,0.040193386004719,0.4160773544018876,0.0722947386213682,1.3091666587694717,0.0232558139534883,0.009934526668158,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,10,51.0,45.0,0.1087541480669951,0.0812627843879234,0.5111111111111111,0.003,0.3333333333333333,0.2229369870472995,1.4521098375972437,-1.06210735670946,0.0397964500627293,0.4159185800250917,0.0951925310860193,1.4271224862216088,0.0444444444444444,0.0098763913901446,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,11,51.0,46.0,0.0184221623674538,0.1296303976121273,0.4347826086956521,0.003,0.3333333333333333,0.040163942537126,1.4549847850201834,-1.0481597824498412,0.0402649278920711,0.4161059711568284,0.0186766375388237,1.0632725389442903,0.0217391304347826,0.0099387966680607,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,12,51.0,42.0,0.1297848799260722,0.0690225042379804,0.5476190476190477,0.003,0.3333333333333333,0.3130774847707554,1.4464729812850343,-1.0589275899570558,0.0385875698278564,0.4154350279311425,0.1321840196879051,1.5932987852829243,0.0952380952380952,0.0096283542468278,0.0392156862745098
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,13,51.0,42.0,0.0628578837047756,0.0849414134337874,0.4761904761904761,0.003,0.3333333333333333,0.1373186436750856,1.4450572610107033,-1.0515346448118394,0.0423996928263419,0.4169598771305368,0.0592305990599393,1.2619729861663702,0.0476190476190476,0.0098672974243903,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,14,51.0,43.0,0.0234286292381104,0.0592726207871153,0.4418604651162791,0.003,0.3333333333333333,0.059785584514096,1.4468385764816347,-1.038298034126872,0.0361642666175432,0.4144657066470173,0.0273947584692617,1.0918270167852089,0.0697674418604651,0.0097643200995265,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,15,51.0,43.0,0.1821819438978434,0.0524559052911914,0.5813953488372093,0.003,0.3333333333333333,0.395852036075585,1.4407390526010737,-1.0553799313209271,0.0434547378563193,0.4173818951425277,0.1640134536946816,1.890469003038508,0.0697674418604651,0.0097643200995265,0.0392156862745098
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,16,51.0,42.0,0.02857477495413,0.0921991400669819,0.4523809523809524,0.003,0.3333333333333333,0.0752189263489729,1.4386048669873066,-1.051056415917477,0.0434767436266874,0.417390697450675,0.0349902549302774,1.1127792118435906,0.0714285714285714,0.0097380400843386,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,17,51.0,43.0,0.0876586524238926,0.0430890778511577,0.5116279069767442,0.003,0.3333333333333333,0.2173533724424663,1.4344864883216344,-1.0577384632404716,0.0432057052490879,0.4172822820996352,0.094345624877109,1.3718915186814649,0.0930232558139534,0.0096369971713202,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,18,51.0,39.0,0.0073836468203287,0.070335229564018,0.4358974358974359,0.003,0.3333333333333333,0.0269098732849734,1.4275129565149816,-1.05537432739276,0.0504697329689087,0.4201878931875635,0.0157095427098724,1.0329626491911783,0.0769230769230769,0.0097178893215954,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,19,51.0,38.0,-0.0301961205599278,0.0708880532599016,0.3947368421052631,0.003,0.3333333333333333,-0.0665926774181181,1.4398669627096785,-1.0490663557623332,0.0404926522440161,0.4161970608976064,-0.0214602187923432,0.8751918168592442,0.0526315789473684,0.0098058926101589,0.0196078431372549
1.28,baseline,zone,ETH/USDT:USDT,4h,is,matched_random,-1,51.0,41.95,0.0737564190038519,0.0758876864265684,0.4906827043914174,0.003,0.3333333333333333,0.1729629748959525,1.4423352751373848,-1.0497737641674436,0.0416045249032741,0.4166418099613097,0.0740408944301077,1.350899975375037,0.0585405444444557,0.0097889129597654,0.0225490196078431
1.28,baseline,atr,ETH/USDT:USDT,4h,is,default,-1,142.0,94.0,-0.0307609613587286,0.1468746827742093,0.4042553191489361,0.003,0.3333333333333333,-0.0292849055321767,1.4608972383284218,-1.0404799317232971,0.038253107230213,0.4153012428920852,-0.011045923743149,0.9498603375631524,0.0106382978723404,0.0099693383666897,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,filter_bot3,-1,51.0,36.0,0.0261701266913982,0.059044676007281,0.4444444444444444,0.003,0.3333333333333333,0.0794931506039228,1.4692339889684514,-1.0322995200877,0.0252289925467351,0.4100915970186941,0.0343528474257502,1.1219241447175832,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,0,51.0,43.0,-0.0011808817511111,0.0554568766545011,0.4186046511627907,0.003,0.3333333333333333,0.0048281510162805,1.45714923191997,-1.0408430272343758,0.0416291483371166,0.4166516593348467,0.001952991827944,0.9954830122989684,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,1,51.0,47.0,0.034841192002866,0.0967424593812221,0.4468085106382978,0.003,0.3333333333333333,0.0735370061697714,1.4639538333493771,-1.049491969629141,0.0383971494323623,0.4153588597729449,0.0314496508653529,1.121433982030353,0.0212765957446808,0.0099386767333794,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,2,51.0,42.0,-0.108493011062597,0.1700414380661377,0.3095238095238095,0.003,0.3333333333333333,-0.2711261449627566,1.4614916835894731,-1.047816895693067,0.0430210497542617,0.4172084199017047,-0.1076846103778951,0.6405112312744278,0.0238095238095238,0.0099587049491592,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,3,51.0,43.0,-0.0953482444932229,0.1658431780490077,0.3255813953488372,0.003,0.3333333333333333,-0.2337195786472803,1.4514056514409528,-1.0472283104140137,0.0421470204717714,0.4168588081887085,-0.0912774128398712,0.6759073546535801,0.0232558139534883,0.0099329722434612,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,4,51.0,45.0,0.0593036324528406,0.040556339437139,0.4666666666666667,0.003,0.3333333333333333,0.1283838563838107,1.4598851162981443,-1.0366797460412311,0.0398783343157376,0.415951333726295,0.0507153329403716,1.2281043382958072,0.0222222222222222,0.0099359512548629,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,5,51.0,43.0,0.0040585855667348,0.100646133102009,0.4186046511627907,0.003,0.3333333333333333,0.0045228425214646,1.4573057609544782,-1.0414808587503053,0.0393261101592544,0.4157304440637017,0.0028742070990889,1.0151320386924607,0.0465116279069767,0.00989263754264,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,6,51.0,42.0,0.0635066133154558,0.0501625891303534,0.4761904761904761,0.003,0.3333333333333333,0.1465587635374866,1.4626299335809383,-1.0498695728656513,0.0392851173180898,0.4157140469272359,0.0604764292632402,1.257791836258545,0.0238095238095238,0.009931376344496,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,7,51.0,41.0,-0.0018519881150636,0.0864816311964533,0.4146341463414634,0.003,0.3333333333333333,0.0030372118006402,1.4650916019694211,-1.0325846479022462,0.0326770370359361,0.4130708148143744,0.0015633315270889,0.9928135186277288,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,8,51.0,44.0,0.0389420543999436,0.0774781595322134,0.4545454545454545,0.003,0.3333333333333333,0.0945859752418662,1.4575011538094742,-1.0411766735644736,0.0393365049024302,0.415734601960972,0.0388108525844824,1.150481350211406,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,9,51.0,43.0,-0.0253757297064928,0.1111814664415982,0.3953488372093023,0.003,0.3333333333333333,-0.0522481564633251,1.465250594449301,-1.0444588782138884,0.0393261101592544,0.4157304440637017,-0.0203816068543994,0.9098415975871204,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,10,51.0,47.0,0.0871475376656311,0.0865458680931433,0.4893617021276595,0.003,0.3333333333333333,0.1786441299307487,1.4606030023721102,-1.0498997894922226,0.0416291483371166,0.4166516593348467,0.0727100427928128,1.3170156732092682,0.0212765957446808,0.0099386767333794,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,11,51.0,47.0,-0.0158300418034248,0.1263266104367443,0.4042553191489361,0.003,0.3333333333333333,-0.0306692998947243,1.4630724888939928,-1.044279799429925,0.036549507172968,0.4146198028691872,-0.010364483720251,0.948401473307836,0.0212765957446808,0.0099630980396742,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,12,51.0,44.0,-0.01003093672891,0.0850478952280345,0.4090909090909091,0.003,0.3333333333333333,-0.0198343304949981,1.4679314288858942,-1.049826010066385,0.0384097103074003,0.4153638841229601,-0.006272975032051,0.9640325815275862,0.0227272727272727,0.0099605819969247,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,13,51.0,43.0,-0.0692162837330504,0.1187390393740535,0.3488372093023256,0.003,0.3333333333333333,-0.1719609477112952,1.4667907318437707,-1.0498636331872233,0.0381090650280637,0.4152436260112255,-0.0664064167088999,0.7645022694573954,0.0465116279069767,0.00989263754264,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,14,51.0,44.0,-0.0533549901933041,0.0979532307592019,0.3636363636363636,0.003,0.3333333333333333,-0.1218610154329625,1.471886326656309,-1.0325737823411176,0.0326331796090869,0.4130532718436347,-0.049416908207271,0.8171630512136476,0.0227272727272727,0.0099605819969247,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,15,51.0,46.0,0.0441827743200763,0.0675941524355558,0.4565217391304347,0.003,0.3333333333333333,0.0973923422454251,1.4557485857347907,-1.043626902285642,0.0399019637811955,0.4159607855124781,0.0405609536179565,1.1640703629009104,0.0217391304347826,0.0099622958231454,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,16,51.0,43.0,-0.0941375610116876,0.132953043839495,0.3255813953488372,0.003,0.3333333333333333,-0.2306178854879174,1.4537529523033714,-1.043762427869919,0.0431442562083281,0.4172577024833312,-0.091676307134494,0.6804923666641333,0.0232558139534883,0.0099329722434612,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,17,51.0,44.0,-0.0804431049959903,0.1021264897958161,0.3409090909090909,0.003,0.3333333333333333,-0.190990772534394,1.4614497946740377,-1.0457014107456517,0.0403701531849935,0.4161480612739974,-0.0752389703649065,0.7243353165871701,0.0227272727272727,0.0099344956015643,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,18,51.0,42.0,-0.0891736468869334,0.1171575257883736,0.3333333333333333,0.003,0.3333333333333333,-0.2152164689172662,1.4513910315687455,-1.0485202191602725,0.042080626931533,0.4168322507726132,-0.0834989174392799,0.687856079040807,0.0,0.01,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,19,51.0,41.0,-0.0507184246802229,0.0802743681021478,0.3658536585365853,0.003,0.3333333333333333,-0.1277956057435202,1.4601032824589175,-1.0438911181680035,0.0389664304557469,0.4155865721822988,-0.0497329136457134,0.8109471550305954,0.024390243902439,0.0099297025968007,0.0
1.28,baseline,atr,ETH/USDT:USDT,4h,is,matched_random,-1,51.0,43.7,-0.0181586227719231,0.0984654247421601,0.3981944659677182,0.003,0.3333333333333333,-0.0467274963721472,1.4607197093376736,-1.0441787836527376,0.0393408811451324,0.4157363524580529,-0.0175418864903347,0.9433158294434874,0.0193758566657641,0.0099532680821257,0.0
1.28,baseline,zone,ETH/USDT:USDT,4h,oos,default,-1,83.0,50.0,0.2172131924633322,0.0512989472630195,0.58,0.003,0.3333333333333333,0.4012480974266354,1.4528389449468924,-1.0509487872441956,0.0445294177850753,0.4178117671140302,0.1621882328859697,1.8600076265760823,0.02,0.00999749772248,0.0120481927710843
1.28,baseline,zone,ETH/USDT:USDT,4h,oos,filter_bot3,-1,31.0,25.0,0.1417028086555727,0.0215191183469707,0.64,0.003,0.3333333333333333,0.538218625316506,1.444102043556679,-1.072240784888246,0.0592405701076326,0.423696228043053,0.2163037719569469,2.32834770741276,0.04,0.0099949954449601,0.032258064516129
1.28,baseline,zone,ETH/USDT:USDT,4h,oos,matched_random,0,31.0,26.0,0.1618578441005696,0.0380179275928465,0.6538461538461539,0.003,0.3333333333333333,0.5852924438473561,1.4564737943153374,-1.0602723292588303,0.0386410004546193,0.4154564001818477,0.2383897536643061,2.62600380533298,0.0384615384615384,0.0099951879278463,0.0
