arm,guard,multiple,segment,adopted_point,num_cells,num_symbols,num_trades,win_rate,mean_net_r,mean_gross_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,clamp_rate,mean_effective_risk,liquidation_events,guard_cut,guard_kept,symbols_below_gate,min_symbol_trades
1_봉마감,0.003,1.0,is,False,48,12,15728,0.48442268565615465,-0.1356010768063577,-0.08309761021010584,-17.5930419502264,17.350919065573336,-1.0139544702927852,30,143.52219599206063,143.52219599206063,1.0,0.14733109468017358,14729,727,49669,0,1186
1_봉마감,0.003,1.0,oos_warm,False,48,12,7686,0.4951860525631017,-0.1398676985394736,-0.07700110152380099,-8.312493288419324,7.976722659239352,-1.0420938076355273,22,1.998465931678071,1.998465931678071,1.0,0.021534709526059615,7105,727,49669,0,524
1_봉마감,0.003,1.0,oos,False,48,12,7675,0.495114006514658,-0.1408871235231605,-0.07767537734907987,-8.51378871994077,8.024399287073365,-1.0609876721433553,20,9.99663758154817,9.99663758154817,1.0,0.03258505808743376,7148,727,49669,0,520
1_봉마감,0.004,1.0,full,False,48,12,23002,0.4877401965046518,-0.13140692152989608,-0.0783232756819829,-25.30942094124577,24.900508610856356,-1.0164218465084336,30,1456.734600289273,1456.734600289273,1.0,0.3254982456185449,22012,1787,48609,0,1632
1_봉마감,0.004,1.0,is,False,48,12,15537,0.48407028383857886,-0.13192257791611936,-0.08150863916137853,-17.338412837342645,17.102492640971487,-1.013794491909675,30,1456.734600289273,1456.734600289273,1.0,0.3254982456185449,14547,1787,48609,0,1176
1_봉마감,0.004,1.0,oos_warm,False,48,12,7471,0.49538214429125954,-0.13061229540124178,-0.0719725430506222,-7.984425261082906,7.683215295182899,-1.039203634719029,22,1.084298633573745,1.084298633573745,1.0,0.01988575937408711,6900,1787,48609,0,443
1_봉마감,0.004,1.0,oos,False,48,12,7465,0.49484259879437376,-0.13266974854480715,-0.07360718042683856,-8.217628498630752,7.752108165083273,-1.0600508047145494,20,2.8695999181985368,2.8695999181985368,1.0,0.02441738111103355,6953,1787,48609,0,441
1_봉마감,0.005,1.0,full,False,48,12,22430,0.48666963887650466,-0.12740577169435846,-0.07719969050824736,-24.652803275782954,24.25633556994088,-1.0163449134639029,30,171.9925584036301,171.9925584036301,1.0,0.12421931426464344,21452,3341,47055,0,1496
1_봉마감,0.005,1.0,is,False,48,12,15240,0.4839238845144357,-0.12746277038341014,-0.07933524331402095,-16.941810738481983,16.71297879590035,-1.0136918705741291,30,171.9925584036301,171.9925584036301,1.0,0.12421931426464344,14262,3341,47055,0,1134
1_봉마감,0.005,1.0,oos_warm,False,48,12,7196,0.4924958310172318,-0.12757676229239118,-0.07296200090868164,-7.724409694480794,7.458898981027542,-1.0355965021283442,22,3.5943735403490913,3.5943735403490913,1.0,0.026087591358227205,6650,3341,47055,0,362
1_봉마감,0.005,1.0,oos,False,48,12,7190,0.4916550764951321,-0.13033206915883386,-0.07524927283666201,-7.954341336845922,7.530013610045814,-1.0563515218928703,20,1.524660356143968,1.524660356143968,1.0,0.022674097231846237,6701,3341,47055,0,361
1_봉마감,0.003,1.5,full,False,48,12,20244,0.39340051373246393,-0.1343100022847983,-0.0766318798864564,-22.021217105561913,20.940015803320016,-1.0516332610441714,32,105.79063475243112,105.79063475243112,1.0,0.04551463258467415,18189,727,49669,0,1556
1_봉마감,0.003,1.5,is,False,48,12,13573,0.3904811021881677,-0.13258022116663773,-0.07830902329159908,-14.569613274803906,13.852343423010943,-1.051779675820155,32,105.79063475243112,105.79063475243112,1.0,0.04551463258467415,11518,727,49669,0,1021
1_봉마감,0.003,1.5,oos_warm,False,48,12,6701,0.39979107595881214,-0.13744460609867679,-0.0729224296567224,-7.445793965113367,6.9533159469183765,-1.0708263542106484,24,34.94059805830378,34.94059805830378,1.0,0.0984765765645678,6099,727,49669,0,469
1_봉마감,0.003,1.5,oos,False,48,12,6734,0.39798039798039797,-0.14349483342218877,-0.07836142422283152,-7.770983419297089,7.153996731436821,-1.0862436356937435,23,120.80916104098824,120.80916104098824,1.0,0.15526564590905584,6224,727,49669,0,470
1_봉마감,0.004,1.5,full,False,48,12,19935,0.3935791321795836,-0.12831896153919012,-0.07325253321367707,-21.56502822423562,20.481995879832024,-1.052877285532023,32,1111.433407631594,1111.433407631594,1.0,0.1509296157730153,17928,1787,48609,0,1448
1_봉마감,0.004,1.5,is,False,48,12,13428,0.39060172773309504,-0.12817954298692272,-0.07586465096623854,-14.387752485828386,13.682721039461418,-1.051527137353282,32,1111.433407631594,1111.433407631594,1.0,0.1509296157730153,11421,1787,48609,0,1013
1_봉마감,0.004,1.5,oos_warm,False,48,12,6535,0.4001530221882173,-0.1283173265394984,-0.06765273689312695,-7.164474624929132,6.6853209601886725,-1.0716724997339448,24,20.869163696111958,20.869163696111958,1.0,0.08824988301343051,5908,1787,48609,0,405
1_봉마감,0.004,1.5,oos,False,48,12,6559,0.3982314377191645,-0.13446339259609208,-0.07328985735066793,-7.485266083419695,6.910160187259405,-1.0832261308819788,23,103.26089470131818,103.26089470131818,1.0,0.1808984945981135,6035,1787,48609,0,405
1_봉마감,0.005,1.5,full,False,48,12,19462,0.39153221662727367,-0.12712316969287518,-0.0748193429014623,-21.266995083174095,20.211187152999482,-1.0522387884581992,32,220.87377709700812,220.87377709700812,1.0,0.05642167244676151,17463,3341,47055,0,1326
1_봉마감,0.005,1.5,is,False,48,12,13197,0.38963400772902934,-0.12590541462588536,-0.07572547562447882,-14.193910085068664,13.497721085875309,-1.0515782623425136,32,220.87377709700812,220.87377709700812,1.0,0.05642167244676151,11198,3341,47055,0,1001
1_봉마감,0.005,1.5,oos_warm,False,48,12,6293,0.39599555061179087,-0.12938260893112374,-0.07267116889853781,-7.060078263119445,6.6620179227737815,-1.0597507159182076,24,504.1211408929459,504.1211408929459,1.0,0.236760890966206,5666,3341,47055,0,325
1_봉마감,0.005,1.5,oos,False,48,12,6324,0.3948450347881088,-0.13374584401144082,-0.07651136258377941,-7.353175857148058,6.816520831490845,-1.0787285829418995,23,152.84795128445398,152.84795128445398,1.0,0.3155611685998097,5800,3341,47055,0,324
1_봉마감,0.003,2.0,full,False,48,12,17803,0.3270797056675841,-0.140008651819158,-0.08069735471811272,-19.582478638378657,14.751021958045676,-1.327533691840093,33,2.4357245818458395,2.4357245818458395,1.0,0.018920189219726834,15514,727,49669,0,1337
1_봉마감,0.003,2.0,is,False,48,12,11901,0.3253508108562306,-0.13575950528004987,-0.07985476055479916,-12.804565062454824,9.76388051554937,-1.311421728488283,33,2.4357245818458395,2.4357245818458395,1.0,0.018920189219726834,9612,727,49669,0,862
