symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689435000000,1752549300000,70128,261,0.4444444444444444,-0.1376517742966343,0.2552177377062427,-10.29150123640559,0.8737389273692008,0.1111111111111111,0.2316129032258064,1550,359,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,baseline,0,1752550200000,1784107800000,35065,274,0.551094890510949,0.5147820944367255,0.0628785620484942,30.167015668414844,1.3796474404075876,0.3777372262773723,0.4977426636568848,886,441,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp,0,1752550200000,1784107800000,35065,255,0.5215686274509804,0.3454257032835121,0.0710266466640286,22.993701058691293,1.2733565825112143,0.3039215686274509,0.4514672686230248,886,400,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1752550200000,1784107800000,35065,145,0.5448275862068965,0.3012934945529194,0.0544310364661251,34.8536789408548,1.455263884895208,0.3620689655172414,0.2336343115124153,886,207,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1752550200000,1784107800000,35065,138,0.5217391304347826,0.2424999898878992,0.0682131279110929,30.310407155878217,1.3948904760154337,0.3043478260869565,0.2200902934537246,886,195,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1752550200000,1784107800000,35065,151,0.4900662251655629,0.0891939043347969,0.1229700498047792,11.673692056397398,1.132020711424132,0.2251655629139073,0.2325056433408578,886,206,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1752550200000,1784107800000,35065,152,0.5394736842105263,0.2423764188362356,0.0658572618826358,27.497600363087923,1.3274142566172973,0.3486842105263157,0.2302483069977426,886,204,1.0,ETH
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1752550200000,1784107800000,35065,144,0.5138888888888888,0.1270185028494808,0.0788953862188149,16.596439815802196,1.1916083868087,0.2847222222222222,0.2291196388261851,886,203,1.0,ETH
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,baseline,0,1689435000000,1784107800000,105193,907,0.515986769570011,1.239946712696166,0.1216255483581836,17.72140436627828,1.1848995879033686,0.2899669239250275,0.504950495049505,2424,1224,1.0,SOL
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689435000000,1784107800000,105193,860,0.4790697674418605,0.3797460054659259,0.1515565574129196,7.93062416716296,1.0758465846307776,0.1976744186046511,0.4682343234323432,2424,1135,1.0,SOL
