symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,292,0.3767123287671233,-0.38276775301801763,0.3986230813846681,-37.28598387827733,0.6486049222275301,-0.05821917808219178,1.0,417,417,1.0,L0
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,370,0.3864864864864865,-0.4354411552400816,0.450938952237101,-35.50015390699927,0.6582641310572753,-0.033783783783783786,1.0,804,804,1.0,L0r
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,324,0.37962962962962965,-0.421180676121006,0.43509501615350826,-37.90695747171179,0.6428818980158164,-0.05092592592592592,0.6343283582089553,804,510,1.0,L1
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,227,0.45374449339207046,-0.09161784954222967,0.12199448224227288,-8.289995214085288,0.9019600188250195,0.1343612334801762,0.4870801033591731,774,377,1.0,L2
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,262,0.44656488549618323,-0.16118512439306124,0.19142877723801321,-14.120312806760431,0.841612285673818,0.11641221374045801,0.7674418604651163,774,594,1.0,L2u
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,629,0.4769475357710652,0.2038032383611304,0.19358073552022506,6.671019615412953,1.0653255944573734,0.19236883942766295,1.0,756,756,1.0,L0
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,826,0.45641646489104115,-0.08736575091772174,0.20415069803247266,-1.321333239505496,0.9754577610195779,0.1410411622276029,1.0,1613,1613,1.0,L0r
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,699,0.46208869814020026,0.010089047053473951,0.21006766706570473,1.174049469053129,1.0030890811209945,0.1552217453505007,0.5908245505269684,1613,953,1.0,L1
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,524,0.49427480916030536,0.452462428456425,0.10450236141674756,14.537516562954648,1.1728217807411994,0.23568702290076335,0.47861635220125787,1590,761,1.0,L2
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,616,0.48538961038961037,0.3226094024543214,0.12189337907438813,9.71405124369639,1.109245829727212,0.21347402597402598,0.7603773584905661,1590,1209,1.0,L2u
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,344,0.48546511627906974,-0.013481924106093902,0.20465599102014453,0.018804306621328256,0.9910032655930235,0.2136627906976744,1.0,410,410,1.0,L0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,456,0.46710526315789475,-0.09576931907020207,0.2670318676578363,-3.8731644330255004,0.9507072930616591,0.16776315789473684,1.0,886,886,1.0,L0r
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,383,0.46475195822454307,-0.13718377167986165,0.26870158652189846,-7.190303187720506,0.9151076846487701,0.1618798955613577,0.5869074492099323,886,520,1.0,L1
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,271,0.4870848708487085,-0.017110856654698546,0.16113505315328988,-0.4556634224236487,0.9856334723196437,0.2177121771217712,0.44379391100702575,854,379,1.0,L2
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,324,0.4845679012345679,-0.014943858585805901,0.16340935793492445,-0.14978873948550644,0.9893530644812205,0.21141975308641975,0.7505854800936768,854,641,1.0,L2u
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,413,0.41646489104116224,-0.3131209298870544,0.3954221848177846,-22.31362237255711,0.7638198129382224,0.04116222760290557,1.0,732,732,1.0,L0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,520,0.4,-0.4441650591450434,0.5158909674137552,-28.447226536248333,0.7073582029773328,0.0,1.0,1422,1422,1.0,L0r
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,472,0.4067796610169492,-0.3877831551026284,0.4695661466192955,-25.51278280375884,0.7321295268626082,0.01694915254237288,0.650492264416315,1422,925,1.0,L1
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,330,0.41515151515151516,-0.23730565254390823,0.3307763958486682,-19.533603132104293,0.7846875699200091,0.03787878787878788,0.5073421439060205,1362,691,1.0,L2
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,366,0.41530054644808745,-0.2592614408410882,0.3575353370691965,-19.74995293005871,0.7837512536781919,0.03825136612021858,0.7701908957415565,1362,1049,1.0,L2u
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,134,0.3656716417910448,-0.19348831422385257,0.19881830238504428,-50.17701163497161,0.5751508725083507,-0.08582089552238806,1.0,386,386,1.0,L0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,166,0.37349397590361444,-0.20584978613724142,0.21597348856223805,-41.82391060288799,0.629388638072278,-0.06626506024096386,1.0,763,763,1.0,L0r
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,156,0.3782051282051282,-0.18895319302471716,0.20416160586921078,-40.522275432103584,0.6356315467374513,-0.05448717948717949,0.6290956749672346,763,480,1.0,L1
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,111,0.3963963963963964,-0.09580082904939627,0.12890168142027977,-25.85477090264378,0.7441552568203269,-0.009009009009009009,0.49320652173913043,736,363,1.0,L2
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,124,0.3870967741935484,-0.11809398929365325,0.14445066794518802,-29.144546432958965,0.7206777581870676,-0.03225806451612903,0.7866847826086957,736,579,1.0,L2u
