window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
4,ETH/USDT:USDT,4h,B,1720814400000,1752364800000,1752379200000,1760256000000,2192,548,0.24977878759414926,0.13310880249105966,0.5,2.0276054940827466,15.308073336127759,18,0.013224839360065454,0.4186046511627907,0.0,0.03698454535245619,0.019087147659684525,0.5,2.937667482427157,16.52398054787393,2,0.019037809765225268,0.4,0.0,0.21279424224169308,-0.9100619883444105
5,ETH/USDT:USDT,4h,A,1728705600000,1760256000000,1760270400000,1768147200000,2192,548,-0.08617972538855392,0.15672784921301575,0.36363636363636365,0.6664010382033271,-6.5502584424908505,11,-0.007212024963547576,,,0.020535889404911176,0.020451858857847893,0.5,1.9637807161326961,11.363073626853216,2,0.010410079727135242,,,-0.1067156147934651,-1.297379677929369
5,ETH/USDT:USDT,4h,B,1728705600000,1760256000000,1760270400000,1768147200000,2192,548,0.33320069501687305,0.13310880249105977,0.625,2.543500639430837,21.292728649517677,16,0.018942195929309555,0.43243243243243246,0.0,0.04000760443724485,0.01699798329011804,0.6666666666666666,3.224656913645856,19.31435289845983,3,0.013513169981603143,0.3,0.0,0.2931930905796282,-0.6811562742150188
6,ETH/USDT:USDT,4h,A,1736596800000,1768147200000,1768161600000,1776038400000,2192,548,-0.08088078480229852,0.16726487985171545,0.3333333333333333,0.5861983714251771,-9.540759941733704,9,-0.008254956167544911,,,0.0,0.0,0.0,,,0,,,,-0.08088078480229852,
6,ETH/USDT:USDT,4h,B,1736596800000,1768147200000,1768161600000,1776038400000,2192,548,0.13717239816374932,0.13310880249105952,0.5384615384615384,1.7373574763635806,11.928572600689556,13,0.010751439185992383,0.35135135135135137,0.0,0.025629545477609098,0.009676861101229587,0.5,3.6485391501953846,18.962074523085082,2,0.012987269562834615,0.25,0.0,0.11154285268614023,-1.911181673831804
0,ETH/USDT:USDT,1h,A,1689238800000,1720792800000,1720796400000,1728684000000,8766,2192,-0.1270879426907937,0.1296857034525021,0.5,0.5279982129251257,-21.260896805146125,32,-0.004079692108842125,,,0.01480176412241526,0.025433164341167103,0.4,1.3381344663765964,11.309043302868615,10,0.001597869204539792,,,-0.14188970681320898,-0.8101362534514707
0,ETH/USDT:USDT,1h,B,1689238800000,1720792800000,1720796400000,1728684000000,8766,2192,-0.10307948910366813,0.10570441772023881,0.425531914893617,0.6877571947263332,-13.225060379433202,47,-0.0021940870904153544,0.31333333333333335,0.0,0.010031910393008183,0.047916731584046156,0.3333333333333333,1.1070912778890811,4.323161315919422,15,0.0008057899535369254,0.45454545454545453,0.0,-0.11311139949667631,-0.4193340831627479
1,ETH/USDT:USDT,1h,A,1697130000000,1728684000000,1728687600000,1736575200000,8766,2192,-0.14449436275394856,0.1889158102191964,0.4857142857142857,0.5554242303147321,-19.221517674304323,35,-0.004329015410333938,,,-0.014978047896674798,0.05831246431588634,0.625,0.8251196522815568,-5.244079633463595,8,-0.0015312211854689056,,,-0.12951631485727377,-0.2696954219668247
1,ETH/USDT:USDT,1h,B,1697130000000,1728684000000,1728687600000,1736575200000,8766,2192,-0.06216240557500259,0.11148202247020057,0.42592592592592593,0.8428607242913614,-5.713013281402405,54,-0.001044585865549969,0.35526315789473684,0.0,0.0216759978324415,0.05424487333207043,0.6,1.333235971026711,11.836568806668536,10,0.00229481601163745,0.23809523809523808,0.0,-0.08383840340744408,-0.4903752467353496
2,ETH/USDT:USDT,1h,A,1705021200000,1736575200000,1736578800000,1744466400000,8766,2192,-0.14785504613125577,0.1786662977641283,0.5,0.6122063150250214,-15.292606580854576,40,-0.003751705321625147,,,-0.0023836764188179585,0.01868654693240267,0.6666666666666666,0.8745234843831783,-4.292416524924081,3,-0.0007266366989022189,,,-0.14547136971243782,-0.26231716935815685
2,ETH/USDT:USDT,1h,B,1705021200000,1736575200000,1736578800000,1744466400000,8766,2192,-0.07671067776120453,0.12018731686537766,0.41379310344827586,0.8334440726495707,-6.21615139350958,58,-0.0012122011326837685,0.3493975903614458,0.0,-0.002804008639665153,0.032036323051948055,0.5,0.9425374256048936,-1.2572039243790214,4,-0.0003882066285839274,0.13793103448275862,0.0,-0.07390666912153938,-0.10909335295532296
