arm,symbol,timeframe,metric,quantile,value,sample
mid,BCH/USDT:USDT,2h,zone_width_atr,0.5,1.3823273911822274,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.67,1.7368076507975845,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.75,1.9669649838195582,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.9,2.672398320628494,750
mid,BCH/USDT:USDT,2h,zone_width_atr,0.95,3.4659379187252717,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.05,0.004546152418901779,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.1,0.0059232178350403725,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.25,0.00799656879111483,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.33,0.009045125885570203,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.5,0.011661472227134808,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.67,0.014755832153268677,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.75,0.01642759082206636,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.9,0.021982298142097928,750
mid,BCH/USDT:USDT,2h,stop_fraction,0.95,0.027363995624319057,750
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.05,0.5251836788116483,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.1,0.6805533008165582,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.25,0.9179574258274785,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.33,1.059224829527424,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.5,1.3343702875950965,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.67,1.725044746692353,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.75,2.0970359168412105,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.9,2.8497241230496684,410
proximal,BCH/USDT:USDT,4h,zone_width_atr,0.95,3.4883134582775828,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.05,0.013650715189664295,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.1,0.016642324714554246,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.25,0.022096756396050354,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.33,0.025400458636096267,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.5,0.03471930819849949,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.67,0.04146502855264656,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.75,0.04671207427929701,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.9,0.0622152174893593,410
proximal,BCH/USDT:USDT,4h,stop_fraction,0.95,0.07636382622623178,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.05,0.5251836788116483,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.1,0.6805533008165582,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.25,0.9179574258274785,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.33,1.059224829527424,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.5,1.3343702875950965,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.67,1.725044746692353,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.75,2.0970359168412105,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.9,2.8497241230496684,410
mid,BCH/USDT:USDT,4h,zone_width_atr,0.95,3.4883134582775828,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.05,0.0069708837248697985,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.1,0.008489309284623048,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.25,0.011269577015796046,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.33,0.012961034196885659,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.5,0.01776282403845562,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.67,0.02126725285636988,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.75,0.024009852754846624,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.9,0.03220003359956077,410
mid,BCH/USDT:USDT,4h,stop_fraction,0.95,0.03978985435747035,410
