symbol,timeframe,level,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
SOL/USDT:USDT,1h,pen_5bp,0,5.0,0.0,134,0.44776119402985076,0.04131253228059359,0.0773551115214076,1.0529346547492366,2.913564046135615,602,186,0.3089700996677741,0,0
SOL/USDT:USDT,1h,drop_25,0,0.0,0.25,115,0.45217391304347826,0.05183112331530319,0.06878187279065057,1.0789263522886081,3.9817013279681,602,150,0.24916943521594684,39,0
SOL/USDT:USDT,1h,drop_25,1,0.0,0.25,110,0.43636363636363634,0.014330567420408261,0.08179980728772139,1.0223604394875216,1.5632956539089935,602,138,0.2292358803986711,51,0
SOL/USDT:USDT,1h,drop_25,2,0.0,0.25,108,0.49074074074074076,0.16007828746119904,0.0675940823656379,1.263099251666209,11.233590373458359,602,137,0.22757475083056478,52,0
SOL/USDT:USDT,1h,drop_25,3,0.0,0.25,110,0.42727272727272725,-0.014577920333287147,0.07312772527629889,0.9775500158705408,-0.4976547848017153,602,148,0.24584717607973422,41,0
SOL/USDT:USDT,1h,drop_25,4,0.0,0.25,100,0.47,0.08816417757246309,0.08677239670344042,1.1484992703418637,7.077991868501074,602,130,0.2159468438538206,59,0
SOL/USDT:USDT,1h,drop_50,0,0.0,0.5,82,0.45121951219512196,0.049825503174592084,0.07665105188198049,1.1032155382225757,5.134528292079273,602,102,0.16943521594684385,87,0
SOL/USDT:USDT,1h,drop_50,1,0.0,0.5,79,0.45569620253164556,0.04406902628937314,0.0593677175329785,1.0946102765180412,4.77669029705304,602,96,0.15946843853820597,93,0
SOL/USDT:USDT,1h,drop_50,2,0.0,0.5,83,0.5301204819277109,0.2030761963262721,0.04067058735744306,1.4608492573587826,17.956156742981214,602,96,0.15946843853820597,93,0
SOL/USDT:USDT,1h,drop_50,3,0.0,0.5,80,0.375,-0.10051664898003128,0.11328307815691066,0.7955571500130905,-9.961349896340424,602,98,0.16279069767441862,91,0
SOL/USDT:USDT,1h,drop_50,4,0.0,0.5,77,0.4805194805194805,0.08663293260670962,0.061328361091642775,1.1936514078383131,8.887637356774052,602,92,0.15282392026578073,97,0
SOL/USDT:USDT,1h,pen_5bp_drop_50,0,5.0,0.5,80,0.3875,-0.0694454875332669,0.13640399718955146,0.8634741447383006,-6.413250732369583,602,102,0.16943521594684385,84,0
SOL/USDT:USDT,1h,pen_5bp_drop_50,1,5.0,0.5,74,0.36486486486486486,-0.11011526008007859,0.13661805382965658,0.7630563866969426,-11.934945166287546,602,93,0.15448504983388706,93,0
SOL/USDT:USDT,1h,pen_5bp_drop_50,2,5.0,0.5,79,0.4050632911392405,-0.046775435420235045,0.09513604724506418,0.9010574922193479,-4.161704655640551,602,94,0.15614617940199335,92,0
SOL/USDT:USDT,1h,pen_5bp_drop_50,3,5.0,0.5,79,0.5189873417721519,0.182654298114437,0.07504848420439553,1.4127297116329378,16.78410483163087,602,96,0.15946843853820597,90,0
SOL/USDT:USDT,1h,pen_5bp_drop_50,4,5.0,0.5,73,0.3972602739726027,-0.06885175763676653,0.08782967776692487,0.8417921892176601,-7.285960736456341,602,90,0.14950166112956811,96,0
