symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
LINK/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,42,0.4523809523809524,0.0237358007501025,0.06463228960851237,3.3638032503852915,1.0951597966886277,0.13095238095238096,0.6578947368421053,76,50,0.0
LINK/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,43,0.4418604651162791,0.007639580580520305,0.07766623389934549,1.3477837181993433,1.0295157899895937,0.10465116279069768,0.68,75,51,0.0
LINK/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,41,0.43902439024390244,0.008836961302820783,0.06797748346547564,1.5426211805576993,1.0355168779328234,0.0975609756097561,0.6533333333333333,75,49,0.0
LTC/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,120,0.6,0.5202421878918121,0.03258447467451906,20.340991049360312,1.8236963109472606,0.5,0.6328502415458938,207,131,0.0
LTC/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,117,0.5897435897435898,0.46627166215178656,0.038804887983244024,19.015865333244435,1.7582535876350787,0.47435897435897434,0.6183574879227053,207,128,0.0
LTC/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,73,0.6301369863013698,0.3816204220440213,0.03139056807109708,25.36050675725765,2.170321087821564,0.5753424657534246,0.5895522388059702,134,79,0.0
LTC/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,71,0.6197183098591549,0.3423665637857635,0.03139056807109708,23.681129963014634,2.071801383098454,0.5492957746478874,0.5746268656716418,134,77,0.0
LTC/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,47,0.5531914893617021,0.10033274236255729,0.03258447467451912,12.293394593558864,1.4537346600875891,0.3829787234042553,0.7123287671232876,73,52,0.0
LTC/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,46,0.5434782608695652,0.09230347485457642,0.03880488798324403,11.555201986140835,1.4193102574347207,0.358695652173913,0.6986301369863014,73,51,0.0
LTC/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,47,0.5531914893617021,0.10033274236255729,0.03258447467451912,12.293394593558864,1.4537346600875891,0.3829787234042553,0.7123287671232876,73,52,0.0
LTC/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,46,0.5434782608695652,0.09230347485457642,0.03880488798324403,11.555201986140835,1.4193102574347207,0.358695652173913,0.6986301369863014,73,51,0.0
