symbol,timeframe,segment,lens,tp_rule,r_multiple,eligible,filled,num_trades,fill_rate,total_return,max_drawdown,win_rate,sharpe,mean_gross_r,n_take_profit,n_stop_loss,n_end_of_data
DOGE/USDT:USDT,15m,full,baseline,zone_height,2.0,1955,1398,940,0.7150895140664961,8.515982132121021,0.13055436094459202,0.498936170212766,43.09252457257198,0.5287934744136618,469,471,0
DOGE/USDT:USDT,15m,full,baseline,zone_height,3.0,1955,1398,893,0.7150895140664961,9.098489767508655,0.20055809754477397,0.37737961926091823,36.15436957244975,0.5486814944541021,337,556,0
DOGE/USDT:USDT,15m,is,baseline,zone_height,1.0,1211,851,625,0.7027250206440958,2.42665219275343,0.04291742206500666,0.7136,56.158407715364554,0.4566623392822278,446,179,0
DOGE/USDT:USDT,15m,is,baseline,entry_r,1.5,1211,851,597,0.7027250206440958,3.6621468611046324,0.061737924425504014,0.6180904522613065,56.585841644526994,0.5452261306532669,369,228,0
DOGE/USDT:USDT,15m,is,baseline,zone_height,1.5,1211,851,600,0.7027250206440958,3.8298539979530055,0.060859368965720244,0.61,55.941558489112445,0.5483494363572714,366,234,0
DOGE/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1211,735,543,0.6069364161849711,2.9889780443527796,0.08319743857219292,0.6151012891344383,55.47988387996532,0.5377532228360963,334,209,0
DOGE/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1211,735,544,0.6069364161849711,2.998615756260656,0.06493525826124256,0.6011029411764706,53.64160323533282,0.5337999027010855,327,217,0
DOGE/USDT:USDT,15m,is,baseline,zone_height,2.0,1211,851,572,0.7027250206440958,3.8960314295196303,0.11730562518676803,0.5087412587412588,47.854158803764676,0.5519677608277888,291,281,0
DOGE/USDT:USDT,15m,is,baseline,zone_height,3.0,1211,851,547,0.7027250206440958,4.101409448989071,0.15724808609793997,0.3930530164533821,40.06353915542063,0.607284113930754,215,332,0
DOGE/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,744,547,406,0.7352150537634409,0.5538187279808584,0.07337111396318478,0.6674876847290641,33.21397436467478,0.37787247289890696,271,135,0
DOGE/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,744,547,386,0.7352150537634409,0.6524675934129526,0.06389071968792982,0.5595854922279793,31.28127244616758,0.3989637305699479,216,170,0
DOGE/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,744,547,385,0.7352150537634409,0.8708591820291706,0.06471668348619275,0.5688311688311688,37.65061068170371,0.48090967701980863,219,166,0
DOGE/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,744,482,348,0.6478494623655914,0.5292022040624984,0.08510142780490469,0.5488505747126436,28.95670177076827,0.3721264367816089,191,157,0
DOGE/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,744,482,346,0.6478494623655914,0.6861952547816319,0.07528791436673216,0.5549132947976878,34.513697982197925,0.4439542268429184,192,154,0
DOGE/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,744,547,368,0.7352150537634409,0.943611324622291,0.08292319460213078,0.483695652173913,35.03522768357781,0.4927725727047471,178,190,0
DOGE/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,744,547,346,0.7352150537634409,0.9795489596526797,0.10006125166162944,0.35260115606936415,29.464299731484743,0.4560351567265628,122,224,0
DOGE/USDT:USDT,15m,oos,baseline,zone_height,1.0,738,541,401,0.7330623306233063,0.561607689164423,0.07337111396318466,0.6683291770573566,34.030686512562404,0.3803753076602247,268,133,0
DOGE/USDT:USDT,15m,oos,baseline,entry_r,1.5,738,541,381,0.7330623306233063,0.6463777866094722,0.0638907196879302,0.5590551181102362,31.449108872684917,0.39763779527559023,213,168,0
DOGE/USDT:USDT,15m,oos,baseline,zone_height,1.5,738,541,380,0.7330623306233063,0.8656295383086712,0.06471668348619306,0.5684210526315789,37.941738277603704,0.4811095716179397,216,164,0
DOGE/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,738,476,343,0.6449864498644986,0.5235666648099803,0.08510142780490468,0.5481049562682215,29.10718693441465,0.37026239067055355,188,155,0
DOGE/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,738,476,341,0.6449864498644986,0.681481805201673,0.07528791436673223,0.5542521994134897,34.790229575653406,0.4436351145156613,189,152,0
DOGE/USDT:USDT,15m,oos,baseline,zone_height,2.0,738,541,363,0.7330623306233063,0.9231605659469391,0.0829231946021309,0.4820936639118457,34.91516195398376,0.4891704008400405,175,188,0
DOGE/USDT:USDT,15m,oos,baseline,zone_height,3.0,738,541,341,0.7330623306233063,1.001872907298317,0.10006125166162974,0.3548387096774194,30.29495841244034,0.46591941891170174,121,220,0
LINK/USDT:USDT,15m,full,baseline,zone_height,1.0,2091,1481,1096,0.7082735533237685,5.353887186227506,0.08102684524969311,0.6925182481751825,46.47616840551797,0.43771608308714466,759,337,0
LINK/USDT:USDT,15m,full,baseline,entry_r,1.5,2091,1481,1037,0.7082735533237685,4.452182049768578,0.08025072246757524,0.5689488910318226,35.39713805163741,0.4223722275795565,590,447,0
LINK/USDT:USDT,15m,full,baseline,zone_height,1.5,2091,1481,1040,0.7082735533237685,3.9229165564972166,0.08412145100073753,0.5423076923076923,31.880802874299476,0.40795249666293676,564,476,0
LINK/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,2091,1308,936,0.6255380200860832,2.862210054082513,0.08652339605788979,0.5523504273504274,30.788184383635752,0.3808760683760685,517,419,0
LINK/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,2091,1308,935,0.6255380200860832,2.498809629989128,0.08335332332958297,0.5240641711229946,27.384386138615017,0.36466419086892554,490,445,0
LINK/USDT:USDT,15m,full,baseline,zone_height,2.0,2091,1481,982,0.7082735533237685,3.404126920370623,0.09992147294719064,0.44908350305498984,26.41238839182438,0.3969550858030862,441,541,0
LINK/USDT:USDT,15m,full,baseline,zone_height,3.0,2091,1481,923,0.7082735533237685,3.713069094931607,0.17977733033813406,0.352112676056338,23.706852578497056,0.4485334243951227,325,598,0
LINK/USDT:USDT,15m,is,baseline,zone_height,1.0,1270,914,704,0.7196850393700788,2.835330443773922,0.08102684524969311,0.6931818181818182,49.72918640986608,0.44682768214394225,488,216,0
LINK/USDT:USDT,15m,is,baseline,entry_r,1.5,1270,914,665,0.7196850393700788,2.357900397197208,0.08025072246757524,0.5699248120300752,37.49442250620235,0.42481203007518814,379,286,0
LINK/USDT:USDT,15m,is,baseline,zone_height,1.5,1270,914,667,0.7196850393700788,2.350041598067064,0.08412145100073753,0.5442278860569715,35.52914537507226,0.4254507182589786,363,304,0
LINK/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1270,818,602,0.6440944881889764,1.6775962524961059,0.08652339605788979,0.5514950166112956,33.134386015196945,0.37873754152823946,332,270,0
LINK/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1270,818,604,0.6440944881889764,1.7588132931078166,0.08335332332958297,0.5281456953642384,32.31671213664718,0.386022290928392,319,285,0
LINK/USDT:USDT,15m,is,baseline,zone_height,2.0,1270,914,630,0.7196850393700788,2.286737199680586,0.08575024001740147,0.45396825396825397,30.9140996345616,0.4338783888593576,286,344,0
LINK/USDT:USDT,15m,is,baseline,zone_height,3.0,1270,914,588,0.7196850393700788,2.153737732260832,0.11150552657393646,0.35034013605442177,25.879601570842567,0.4539861304902837,206,382,0
LINK/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,821,567,392,0.6906211936662606,0.6566726855418845,0.05992682680083308,0.6913265306122449,40.079148139115794,0.4213523949851407,271,121,0
LINK/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,821,567,372,0.6906211936662606,0.6236878420573286,0.05526190008979297,0.5672043010752689,31.30425660394227,0.41801075268817195,211,161,0
LINK/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,821,567,373,0.6906211936662606,0.4695090829133867,0.0788734047495473,0.5388739946380697,24.448542883682123,0.3766621111279235,201,172,0
LINK/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,821,490,334,0.5968331303288672,0.4424168880883688,0.058714139810767375,0.5538922155688623,26.089480133900956,0.3847305389221554,185,149,0
LINK/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,821,490,331,0.5968331303288672,0.26822994463960165,0.07864182157857393,0.5166163141993958,16.93005891738029,0.3256904977090533,171,160,0
LINK/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,821,567,352,0.6906211936662606,0.3399692925855548,0.09992147294719107,0.4403409090909091,16.969255248521147,0.330870764992146,155,197,0
LINK/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,821,567,335,0.6906211936662606,0.49443913700234404,0.17977733033813398,0.35522388059701493,19.3732138557622,0.4389627044430193,119,216,0
LINK/USDT:USDT,15m,oos,baseline,zone_height,1.0,814,564,389,0.6928746928746928,0.627885456157716,0.05992682680083308,0.6889460154241646,38.96161776719985,0.41710272426036205,268,121,0
LINK/USDT:USDT,15m,oos,baseline,entry_r,1.5,814,564,369,0.6928746928746928,0.578394287572953,0.05526190008979297,0.5636856368563685,29.78208763077592,0.40921409214092125,208,161,0
LINK/USDT:USDT,15m,oos,baseline,zone_height,1.5,814,564,370,0.6928746928746928,0.42954612217714094,0.0788734047495473,0.5351351351351351,22.947814610258735,0.3678897265010107,198,172,0
LINK/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,814,487,331,0.5982800982800983,0.4021799741831466,0.058714139810767375,0.5498489425981873,24.371276470537623,0.374622356495468,182,149,0
LINK/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,814,487,328,0.5982800982800983,0.23374072366678392,0.07864182157857393,0.5121951219512195,15.200805909554628,0.3153286161474242,168,160,0
LINK/USDT:USDT,15m,oos,baseline,zone_height,2.0,814,564,349,0.6928746928746928,0.2905522786162728,0.09992147294719107,0.4355300859598854,15.067049333725448,0.31699756757434583,152,197,0
LINK/USDT:USDT,15m,oos,baseline,zone_height,3.0,814,564,332,0.6928746928746928,0.4109657395517994,0.17977733033813398,0.3493975903614458,17.004994502504047,0.4165691828244833,116,216,0
LTC/USDT:USDT,15m,full,baseline,zone_height,1.0,2053,1528,1010,0.7442766682903069,2.40152798123284,0.06765077470777002,0.6772277227722773,35.598392705765846,0.3801464792318929,684,326,0
LTC/USDT:USDT,15m,full,baseline,entry_r,1.5,2053,1528,960,0.7442766682903069,2.404413390134322,0.06599030567211586,0.5583333333333333,29.468330842078696,0.3958333333333334,536,424,0
LTC/USDT:USDT,15m,full,baseline,zone_height,1.5,2053,1528,964,0.7442766682903069,2.4735308824189794,0.07939811152679,0.5529045643153527,29.154611141561723,0.40529670528344547,533,431,0
LTC/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,2053,1358,883,0.6614710180224063,1.706919892031732,0.09825691937387127,0.5481313703284258,25.8302854769022,0.37032842582106457,484,399,0
LTC/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,2053,1358,886,0.6614710180224063,1.7455276044563184,0.10624190564080813,0.5417607223476298,25.44730675197703,0.38074260269486093,480,406,0
LTC/USDT:USDT,15m,full,baseline,zone_height,2.0,2053,1528,921,0.7442766682903069,2.3893181384069,0.11215862871421428,0.46579804560260585,25.445161811544114,0.41479792326729453,429,492,0
LTC/USDT:USDT,15m,full,baseline,zone_height,3.0,2053,1528,875,0.7442766682903069,2.7533435739656604,0.1815306368721984,0.3577142857142857,23.195801156091598,0.44531950110323504,313,562,0
LTC/USDT:USDT,15m,is,baseline,zone_height,1.0,1291,944,645,0.7312161115414407,1.833501906079553,0.06765077470777002,0.6961240310077519,45.33777830408566,0.4239822350152785,449,196,0
LTC/USDT:USDT,15m,is,baseline,entry_r,1.5,1291,944,618,0.7312161115414407,1.7920604969670675,0.051972657980648256,0.5760517799352751,36.61561312644719,0.4401294498381877,356,262,0
LTC/USDT:USDT,15m,is,baseline,zone_height,1.5,1291,944,619,0.7312161115414407,1.8267393315994116,0.06129428219310276,0.5702746365105008,36.02310966918658,0.45589045042820947,353,266,0
LTC/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1291,844,576,0.6537567776917118,1.5519717900816747,0.05837070231454252,0.5729166666666666,35.3896571952361,0.4322916666666665,330,246,0
LTC/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1291,844,578,0.6537567776917118,1.5737095024372483,0.05761777401502042,0.5657439446366782,34.533564789955285,0.4496323255465035,327,251,0
LTC/USDT:USDT,15m,is,baseline,zone_height,2.0,1291,944,588,0.7312161115414407,1.5650807282085917,0.08409530337214745,0.477891156462585,29.30751796710761,0.45334499184823074,281,307,0
LTC/USDT:USDT,15m,is,baseline,zone_height,3.0,1291,944,559,0.7312161115414407,1.8818960297737914,0.11248965047741732,0.3774597495527728,27.77860282002163,0.5230158159240926,211,348,0
LTC/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,762,584,365,0.7664041994750657,0.20046786414172674,0.047666220541528616,0.6438356164383562,16.422766401723305,0.30268329435440317,235,130,0
LTC/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,762,584,342,0.7664041994750657,0.21931934993257837,0.06599030567211675,0.5263157894736842,15.001938977737053,0.31578947368421084,180,162,0
LTC/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,762,584,345,0.7664041994750657,0.22881188356819804,0.07939811152678926,0.5217391304347826,15.216702852124861,0.3145212610961734,180,165,0
LTC/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,762,514,307,0.6745406824146981,0.06071701205799709,0.09825691937387228,0.501628664495114,5.440944912334892,0.25407166123778535,154,153,0
LTC/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,762,514,308,0.6745406824146981,0.0667589336933157,0.10624190564080993,0.4967532467532468,5.807337867236391,0.2514625383823629,153,155,0
LTC/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,762,584,333,0.7664041994750657,0.3213300077202419,0.11215862871421396,0.4444444444444444,17.802398835390242,0.34673282919645215,148,185,0
LTC/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,762,584,316,0.7664041994750657,0.3023868783567021,0.1815306368721987,0.3227848101265823,14.229159764131264,0.3078757036827939,102,214,0
LTC/USDT:USDT,15m,oos,baseline,zone_height,1.0,759,581,362,0.7654808959156785,0.20674853975604457,0.047666220541528644,0.643646408839779,17.03018395545113,0.30270268439256787,233,129,0
LTC/USDT:USDT,15m,oos,baseline,entry_r,1.5,759,581,339,0.7654808959156785,0.2202932984176703,0.06599030567211671,0.5250737463126843,15.183344922063258,0.31268436578171127,178,161,0
LTC/USDT:USDT,15m,oos,baseline,zone_height,1.5,759,581,342,0.7654808959156785,0.23052717233583553,0.07939811152678994,0.52046783625731,15.436253473001996,0.3118663422348199,178,164,0
LTC/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,759,511,304,0.6732542819499341,0.06156427469437167,0.08856922150368435,0.5,5.551122893266825,0.25000000000000033,152,152,0
LTC/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,759,511,305,0.6732542819499341,0.06824801403279908,0.09663999288626383,0.49508196721311476,5.96555398516189,0.24786529766523396,151,154,0
LTC/USDT:USDT,15m,oos,baseline,zone_height,2.0,759,581,330,0.7654808959156785,0.3181348241415262,0.1026202811000606,0.44242424242424244,17.79088837279787,0.3413938507391618,146,184,0
LTC/USDT:USDT,15m,oos,baseline,zone_height,3.0,759,581,313,0.7654808959156785,0.30954039838129704,0.17273757366346124,0.3226837060702875,14.606593318331859,0.3081059946641901,101,212,0
