scope,hold,floor,threshold,segment,num_trades,mean_net_r,se_net_r,fixed_return,fixed_mdd,compound_return,compound_mdd,compound_ruined
1w,8,0.04,20.0,oos_warm,3,0.07999458858060779,0.1608243311593868,0.0023998376574183578,0.0015567792383587298,0.0023939975046991524,0.001562948421452326,False
__all__,12,0.04,20.0,full,1947,0.10702028516603777,0.035030086128797114,2.083684952182764,0.3638763054839764,5.401778293253013,0.6122632381899369,False
__all__,12,0.04,20.0,is,1452,0.09646422283362316,0.040912530746834166,1.400660515544212,0.3638763054839764,2.4178047881668867,0.6122632381899369,False
__all__,12,0.04,20.0,oos_warm,495,0.1369642923945184,0.06742150321872573,0.6779732473528659,0.4437012099907661,0.8645845504905252,0.42184281523907696,False
__no15m__,12,0.04,20.0,full,1811,0.09038358915742997,0.03708077649602062,1.636846799641067,0.438441747687663,3.125392947094193,0.6229810236034314,False
__no15m__,12,0.04,20.0,is,1333,0.0755841787753585,0.04376617423806893,1.0075371030755327,0.438441747687663,1.3218994319107185,0.6229810236034314,False
__no15m__,12,0.04,20.0,oos_warm,478,0.1305980140752823,0.06927774339857402,0.6242585072798497,0.4530858333567983,0.7686855277966078,0.4218428152390765,False
15m,12,0.04,20.0,full,136,0.32855746510418765,0.08577759236672894,0.44683815254169534,0.046099419186438895,0.5517984287441573,0.05701905223626691,False
15m,12,0.04,20.0,is,119,0.33035580879720927,0.0918225420499942,0.3931234124686789,0.046099419186438895,0.47198657323169524,0.05701905223626691,False
15m,12,0.04,20.0,oos_warm,17,0.3159690592530372,0.24772951875599558,0.053714740073016465,0.029576871363873658,0.054220505107759775,0.03029913997491207,False
1h,12,0.04,20.0,full,264,0.07378137749149498,0.08396735435309316,0.19478283657754614,0.3296861404242738,0.18614980431608608,0.31361700634480993,False
1h,12,0.04,20.0,is,195,0.12542948283006483,0.10451655634350393,0.24458749151862635,0.3296861404242738,0.2513606615669264,0.31361700634480993,False
1h,12,0.04,20.0,oos_warm,69,-0.07218065933489792,0.12583674870185052,-0.04980465494108022,0.10115687106369797,-0.05211196040730948,0.09736626163672457,False
2h,12,0.04,20.0,full,270,0.2318038844023773,0.10668426046971934,0.6258704878864163,0.13113570646246642,0.796059308731782,0.18865447286268644,False
2h,12,0.04,20.0,is,198,0.24562974015643171,0.12814138863643548,0.4863468855097326,0.0733882818527325,0.5766530603906836,0.11022816163728222,False
2h,12,0.04,20.0,oos_warm,72,0.19378278107872773,0.19075449955801604,0.13952360237668393,0.12956751182974857,0.13915949796002058,0.12363670114957859,False
3h,12,0.04,20.0,full,294,0.09169566438330963,0.07971109168572707,0.26958525328692895,0.15838583505129034,0.2745048542891304,0.18046981470022638,False
3h,12,0.04,20.0,is,212,0.12660260647124785,0.09564891427280083,0.26839752571904385,0.15838583505129034,0.2816511915904696,0.18046981470022638,False
3h,12,0.04,20.0,oos_warm,82,0.0014484482535179863,0.14370645455093808,0.0011877275678848775,0.16862144959210523,-0.005575883164022577,0.15772983738216428,False
4h,12,0.04,20.0,full,299,0.01888720468271767,0.08241183647241085,0.05647274200132535,0.2209570494746096,0.027062821032018514,0.21451166756540485,False
4h,12,0.04,20.0,is,221,0.009000744282357993,0.09639175207044237,0.019891644864011182,0.2209570494746096,-0.0023080911710651186,0.21451166756540485,False
4h,12,0.04,20.0,oos_warm,78,0.046898842483736755,0.1597772592550283,0.036581097137313945,0.11471765267578726,0.029438859775417825,0.11077496207615756,False
6h,12,0.04,20.0,full,238,0.0010610771766033685,0.09063760741102865,0.002525363680315529,0.3039610496408547,-0.020118995355779656,0.30069705514346656,False
6h,12,0.04,20.0,is,191,-0.07888659016613779,0.09893205029887225,-0.15067338721732337,0.3039610496408547,-0.15486588515615707,0.30069705514346656,False
6h,12,0.04,20.0,oos_warm,47,0.3259547891439131,0.21722012780740035,0.15319875089763912,0.042694727713599834,0.15943846950880136,0.0495752545060929,False
8h,12,0.04,20.0,full,212,0.13852782308064734,0.129821083386334,0.2936789849309729,0.18003763045382282,0.2934963356986007,0.19454322484977749,False
8h,12,0.04,20.0,is,155,0.0701471243637774,0.14853868877400034,0.10872804276385484,0.18003763045382282,0.08709976480946469,0.19454322484977749,False
8h,12,0.04,20.0,oos_warm,57,0.29567656992611396,0.25837282802876077,0.1685356448578852,0.10000782833383826,0.1711876586463701,0.12102780349546416,False
12h,12,0.04,20.0,full,135,0.259010072841902,0.1796642599932603,0.3496635983365679,0.11869706582260553,0.37869497097228844,0.15770104442425836,False
12h,12,0.04,20.0,is,99,0.3218474986887631,0.22679276310315752,0.3186290237018756,0.11869706582260553,0.3420998665482078,0.15770104442425836,False
12h,12,0.04,20.0,oos_warm,36,0.08297136594946183,0.25548972405932635,0.029869691741806426,0.1105471885554925,0.026130435891517312,0.11846486750002694,False
1d,12,0.04,20.0,full,89,-0.1534949732248771,0.16438842090415626,-0.1366105261701408,0.37739720909811636,-0.13680662610768257,0.3223518381255297,False
1d,12,0.04,20.0,is,55,-0.49682000216959765,0.14243798464704174,-0.2732510011932786,0.2879587264013985,-0.24189226225608051,0.25723461608552467,False
1d,12,0.04,20.0,oos_warm,34,0.40188375006805327,0.34612867051777757,0.13664047502313825,0.09128589895657369,0.13861570185410166,0.08766862787388952,False
1w,12,0.04,20.0,full,10,-0.1912194088887909,0.26329033371599336,-0.019121940888879307,0.043748063710931206,-0.0192647766221431,0.0430058996949233,False
1w,12,0.04,20.0,is,7,-0.2159874655859643,0.4436617691128815,-0.015119122591017553,0.043748063710931206,-0.015427557484109844,0.0430058996949233,False
1w,12,0.04,20.0,oos_warm,3,0.2842057539525679,0.33730766150493263,0.008526172618577244,0.001547337149659711,0.008516262383267748,0.001562948421452437,False
__all__,16,0.04,20.0,full,1947,0.10885575097749219,0.03920240592567745,2.1194214715317856,0.3915264934551277,5.283677747618408,0.6655443607992679,False
__all__,16,0.04,20.0,is,1452,0.09657938747779062,0.045765395446611117,1.4023327061775195,0.3915264934551277,2.286796568379614,0.6655443607992679,False
__all__,16,0.04,20.0,oos_warm,495,0.122337701651632,0.07317507402200144,0.6055716231755774,0.4259185142078402,0.7183845967816835,0.4249138176687127,False
__no15m__,16,0.04,20.0,full,1811,0.09168657077631344,0.041596352266578464,1.660443796759047,0.4634398705125542,3.0022771655373193,0.673596334285536,False
__no15m__,16,0.04,20.0,is,1333,0.0761294134023598,0.04913169280752382,1.0148050806534559,0.4634398705125542,1.2455672856043778,0.673596334285536,False
__no15m__,16,0.04,20.0,oos_warm,478,0.11174091504746957,0.07505011291872705,0.5341215739269027,0.4421489723478359,0.6019921359189404,0.4249138176687126,False
15m,16,0.04,20.0,full,136,0.33748358439171705,0.08842724726946427,0.458977674772735,0.04758822173735788,0.5700256348375141,0.058580284268717975,False
15m,16,0.04,20.0,is,119,0.32565346682694235,0.0923985380821074,0.3875276255240607,0.04758822173735788,0.46368206797909517,0.058580284268717975,False
15m,16,0.04,20.0,oos_warm,17,0.4202944073451396,0.29422827050788464,0.07145004924867426,0.02939832491846517,0.07265482660810818,0.03029913997491218,False
1h,16,0.04,20.0,full,264,0.06353709359256526,0.09175446119525056,0.16773792708437174,0.3210929951575028,0.14928267391473127,0.30829104821960607,False
1h,16,0.04,20.0,is,195,0.12980252972040432,0.11500933112118886,0.2531149329547886,0.3210929951575028,0.2568306711067625,0.30829104821960607,False
1h,16,0.04,20.0,oos_warm,69,-0.12373479111654498,0.13129353910647382,-0.08537700587041686,0.1048024536169706,-0.08557079299896864,0.10428635955169951,False
2h,16,0.04,20.0,full,270,0.20312252523948998,0.11654844628509252,0.5484308181466206,0.1661002344139939,0.6505779960103957,0.2383962461660888,False
2h,16,0.04,20.0,is,198,0.2608357368996087,0.14474732123644196,0.5164547590612234,0.07997621942871991,0.6118203936187887,0.1184021564016029,False
2h,16,0.04,20.0,oos_warm,72,0.04441119317416349,0.18066452732239358,0.03197605908539769,0.19135731733956485,0.024045856811992783,0.1794669031375017,False
3h,16,0.04,20.0,full,294,0.04113159672638152,0.08319291792861025,0.12092689437556059,0.2603478894962181,0.09597448147386545,0.27632733060680226,False
3h,16,0.04,20.0,is,212,0.05019039761063564,0.09790651695497006,0.10640364293454652,0.2603478894962181,0.08910754055720371,0.27632733060680226,False
3h,16,0.04,20.0,oos_warm,82,0.017711282245139136,0.15872914621351114,0.014523251441014295,0.1726733549098345,0.00630510822939212,0.16248570311458088,False
4h,16,0.04,20.0,full,299,0.00666670082304916,0.09136599054565302,0.01993343546091686,0.26383874522305806,-0.016320996629272444,0.24285997060408504,False
4h,16,0.04,20.0,is,221,-0.05627233089913329,0.10031416395728938,-0.12436185128708432,0.26383874522305806,-0.1379170811722047,0.24285997060408504,False
4h,16,0.04,20.0,oos_warm,78,0.18499395736923277,0.2045051520609025,0.14429528674800096,0.11567587255209588,0.14104917507038706,0.11328921883714638,False
6h,16,0.04,20.0,full,238,0.05466759847575979,0.1060309442442343,0.13010888437230772,0.2439265101936644,0.10414493839159378,0.2597013075847028,False
6h,16,0.04,20.0,is,191,-0.01251915111517482,0.1180830833032394,-0.023911578629984387,0.2439265101936644,-0.04745988834456216,0.2597013075847028,False
6h,16,0.04,20.0,oos_warm,47,0.3239436643371477,0.2383318753825861,0.15225352223845934,0.058381431517181226,0.15717259422967422,0.06831162798169144,False
8h,16,0.04,20.0,full,212,0.15293771568975345,0.1528183170147836,0.3242279572622777,0.15100096189236645,0.31625791226750577,0.17301546856093764,False
8h,16,0.04,20.0,is,155,0.11150992448903571,0.17725842056529628,0.17284038295800563,0.15100096189236645,0.14745859821799678,0.17301546856093764,False
8h,16,0.04,20.0,oos_warm,57,0.251319254817998,0.3012512469636443,0.14325197524625888,0.1363638451311011,0.13805575445931595,0.16621354528215504,False
12h,16,0.04,20.0,full,135,0.3164912181430605,0.2045987354030357,0.4272631444931325,0.11447125712749318,0.47800893853784077,0.16295440825814034,False
12h,16,0.04,20.0,is,99,0.42355091373149467,0.2648866299758938,0.4193154045941807,0.11447125712749318,0.471576522312962,0.16295440825814034,False
12h,16,0.04,20.0,oos_warm,36,0.0341137555156651,0.2464476421697137,0.012280951985639277,0.1184767663119306,0.008526627576039836,0.12340571200668538,False
1d,16,0.04,20.0,full,89,-0.2015761602195219,0.15699446509303666,-0.17940278259537434,0.39218750414326864,-0.17229314176647892,0.33188528806694717,False
1d,16,0.04,20.0,is,55,-0.5271814854522316,0.14184740758291492,-0.28994981699872713,0.30251731549141003,-0.254489028527496,0.2676841635116981,False
1d,16,0.04,20.0,oos_warm,34,0.3251383364804501,0.3243192830324352,0.110547034403353,0.09128589895657369,0.11025442938642072,0.08766862787388952,False
1w,16,0.04,20.0,full,10,1.0121751815922138,1.058729692176521,0.10121751815922142,0.04372973605340802,0.10070188877468933,0.04298829857833708,False
1w,16,0.04,20.0,is,7,-0.21572564190706073,0.44364863572352803,-0.015100794933494366,0.04372973605340802,-0.015409449144316745,0.04298829857833708,False
1w,16,0.04,20.0,oos_warm,3,0.34568328830652123,0.28888098705065346,0.010370498649195703,0.0015445170094701144,0.010381266010611734,0.001562948421452326,False
__all__,24,0.04,20.0,full,1947,0.11044060257247956,0.042799782659425904,2.1502785320861815,0.44216802848454406,5.147252066930607,0.7294101906850998,False
__all__,24,0.04,20.0,is,1452,0.10867894486608558,0.050162119579325565,1.578018279455562,0.44216802848454406,2.7561938811077624,0.7294101906850998,False
__all__,24,0.04,20.0,oos_warm,495,0.07918941336077108,0.07554128566449915,0.391987596135817,0.4945565427520249,0.3822057243603265,0.45090050651848257,False
__no15m__,24,0.04,20.0,full,1811,0.09369499435263925,0.045354838513143064,1.6968163477263039,0.5149858944216925,2.9460020816769448,0.7313023544941595,False
__no15m__,24,0.04,20.0,is,1333,0.08979363349623505,0.053785716188737946,1.196949134504814,0.5149858944216925,1.5877955362828349,0.7313023544941595,False
__no15m__,24,0.04,20.0,oos_warm,478,0.06686078592608506,0.0772914352251215,0.3195945567266867,0.513297545623191,0.2878551443293038,0.45090050651848235,False
15m,24,0.04,20.0,full,136,0.3334280767352049,0.10183132588456306,0.45346218435987895,0.05154329474653918,0.5578430876848901,0.06534776906963036,False
15m,24,0.04,20.0,is,119,0.32022617222752,0.10642006475738923,0.38106914495074906,0.05154329474653918,0.4515033465523519,0.06534776906963036,False
15m,24,0.04,20.0,oos_warm,17,0.42584140828899986,0.3386358718227789,0.07239303940912989,0.02985297108718521,0.0732617953552217,0.030299139974912404,False
1h,24,0.04,20.0,full,264,0.08255776525042995,0.10617614051768805,0.21795250026113355,0.34205152706504627,0.1969727646307824,0.31164677855815104,False
1h,24,0.04,20.0,is,195,0.17042431832417942,0.1358055901236925,0.33232742073214894,0.34205152706504627,0.3474537435498892,0.31164677855815104,False
1h,24,0.04,20.0,oos_warm,69,-0.16576075430581855,0.12997799251048023,-0.11437492047101538,0.12332576945081908,-0.11167802949781647,0.1201740349488506,False
2h,24,0.04,20.0,full,270,0.16859263426476365,0.11480556593356657,0.4552001125148597,0.18772266310105334,0.5056038355106223,0.2601737021787308,False
2h,24,0.04,20.0,is,198,0.20642705071618517,0.14082497931818422,0.40872556041804464,0.13626480869265234,0.4502160601674845,0.18986130368390586,False
2h,24,0.04,20.0,oos_warm,72,0.06454798902335437,0.1890329046561629,0.046474552096814836,0.1771054913447493,0.03819277476263805,0.1663186430914536,False
3h,24,0.04,20.0,full,294,0.10219632347613242,0.09519594099317531,0.3004571910198286,0.27374931548809367,0.29972806194957635,0.2982845341676883,False
3h,24,0.04,20.0,is,212,0.09523819239821947,0.10947127679550306,0.20190496788422463,0.27374931548809367,0.19192828107971271,0.2982845341676883,False
3h,24,0.04,20.0,oos_warm,82,0.12018563797024863,0.1918775598087091,0.09855222313560441,0.21539965455116172,0.09044149935951973,0.20095204692625102,False
4h,24,0.04,20.0,full,299,-4.948311221913877e-06,0.09974225516792845,-1.4795450554605516e-05,0.355612410736894,-0.042416323888815444,0.3070930700946424,False
4h,24,0.04,20.0,is,221,-0.05897202203649052,0.11305887051274306,-0.1303281687006448,0.355612410736894,-0.14849717454166267,0.3070930700946424,False
4h,24,0.04,20.0,oos_warm,78,0.16364125608402688,0.2082117376099405,0.1276401797455411,0.10422213632214006,0.12167234088596635,0.10661765557893721,False
6h,24,0.04,20.0,full,238,0.06531157565907103,0.12223902543939995,0.1554415500685884,0.26232354106012,0.12158957165587614,0.31506725401036495,False
6h,24,0.04,20.0,is,191,0.06462627991631015,0.1415113731155271,0.1234361946401521,0.26232354106012,0.09248713505309314,0.31506725401036495,False
6h,24,0.04,20.0,oos_warm,47,0.062056843429254605,0.23002140737846616,0.029166716411749505,0.08329089672230261,0.023816004178919936,0.0902419386902884,False
8h,24,0.04,20.0,full,212,0.1340412832931462,0.16407689416528254,0.28416752058147177,0.1729936331249542,0.25583559681681733,0.2146371318523067,False
8h,24,0.04,20.0,is,155,0.13152750781790654,0.20328660223266198,0.20386763711775657,0.1729936331249542,0.1713591225921185,0.2146371318523067,False
8h,24,0.04,20.0,oos_warm,57,0.12993649192942175,0.2597935645616774,0.0740638003997709,0.1342744170170398,0.06558685001632947,0.15348948666334772,False
12h,24,0.04,20.0,full,135,0.22810001002128205,0.20318922591777258,0.3079350135287311,0.1585663867738084,0.3124523240131454,0.2148533913975802,False
12h,24,0.04,20.0,is,99,0.3726438534732637,0.26542305627318274,0.36891741493853125,0.12510713942274476,0.39893635287166096,0.16446301802075125,False
12h,24,0.04,20.0,oos_warm,36,-0.11586292482546694,0.23962369348941473,-0.041710652937168025,0.13385556486074346,-0.04430800067654983,0.1316904613251576,False
1d,24,0.04,20.0,full,89,-0.21592653505365472,0.1831637373056361,-0.192174616197753,0.41204311026465035,-0.18544405204322345,0.3432078969480187,False
1d,24,0.04,20.0,is,55,-0.5365653138194527,0.14587860557181528,-0.2951109226006986,0.3016901371581706,-0.2584774261360109,0.26539856631122805,False
1d,24,0.04,20.0,oos_warm,34,0.30275384236160646,0.4057855022617514,0.10293630640294604,0.11139267757831384,0.09849110015925633,0.10592047206615707,False
1w,24,0.04,20.0,full,10,1.678518713999912,1.6270399118570518,0.16785187139999125,0.04541991104461662,0.16832021667348207,0.04461147202719051,False
1w,24,0.04,20.0,is,7,-0.23987099892432687,0.44550585104479373,-0.01679096992470297,0.04541991104461662,-0.017079398673425672,0.04461147202719051,False
1w,24,0.04,20.0,oos_warm,3,-0.10512160191856838,0.189731725818562,-0.0031536480575570236,0.0056007457780155034,-0.0031611167472286317,0.0056081961332533625,False
__all__,4,0.04,25.0,full,2911,0.13528166477004505,0.026518495321023617,3.938049261456017,0.5051195810080398,37.53319138731998,0.6327291513174036,False
__all__,4,0.04,25.0,is,2212,0.12509835667737526,0.03128640389721738,2.767175649703553,0.5051195810080398,11.663773318250342,0.6327291513174036,False
__all__,4,0.04,25.0,oos_warm,699,0.16912958433442188,0.04899434869858897,1.1822157944976097,0.32519638975622744,2.0770896096688833,0.44843929842417085,False
__no15m__,4,0.04,25.0,full,2710,0.11993938495773666,0.027239221393050028,3.2503573323546666,0.5920010218404552,18.85704641083336,0.6212500927572563,False
__no15m__,4,0.04,25.0,is,2031,0.10556972836865906,0.03227065308937996,2.1441211831674702,0.5920010218404552,5.9552614400840875,0.6212500927572563,False
__no15m__,4,0.04,25.0,oos_warm,679,0.1645918014627884,0.05007088909794505,1.1175783319323336,0.3282745248277211,1.8871509036227332,0.44843929842417063,False
15m,4,0.04,25.0,full,201,0.34213528811012933,0.11160362576122017,0.687691929101359,0.03785124942557372,0.9405298547470398,0.0471699069833591,False
15m,4,0.04,25.0,is,181,0.34422898703651095,0.1219061321394917,0.623054466536084,0.03785124942557372,0.8207472756188958,0.0471699069833591,False
15m,4,0.04,25.0,oos_warm,20,0.3231873128263761,0.2085228032623768,0.06463746256527503,0.029822431910665914,0.06578759212336571,0.030299139974912292,False
1h,4,0.04,25.0,full,428,0.09593997921392565,0.055231350588677335,0.4106231110355998,0.3512527158704236,0.4669877017138693,0.35063219027979,False
1h,4,0.04,25.0,is,329,0.1053559855047249,0.06713557840743516,0.3466211923105429,0.3512527158704236,0.3809257138934239,0.35063219027979,False
1h,4,0.04,25.0,oos_warm,99,0.06464840275258249,0.0855409559232739,0.06400191872505734,0.09546393526254537,0.0623219532771242,0.09190038992827554,False
2h,4,0.04,25.0,full,396,0.11811576898439018,0.053619298121584245,0.46773844517818475,0.10525238548934068,0.5609540808532385,0.13770251028103053,False
2h,4,0.04,25.0,is,300,0.1066275752669768,0.062365928417406374,0.31988272580092914,0.08201547320318947,0.3532899086921686,0.09467341462242396,False
2h,4,0.04,25.0,oos_warm,96,0.15401637435130697,0.10505834501225308,0.14785571937725517,0.10488318445892275,0.1534513564515947,0.10706106090170153,False
3h,4,0.04,25.0,full,437,0.12977278595479944,0.05130526489519147,0.5671070746224727,0.1132535437683373,0.719311104317268,0.1681018059523508,False
3h,4,0.04,25.0,is,333,0.10843311133224785,0.05599705946838553,0.36108226073638416,0.09967286994047964,0.410214417942252,0.10720043983325511,False
3h,4,0.04,25.0,oos_warm,104,0.1981007825827773,0.11998712069380456,0.20602481388608895,0.14589162277157852,0.21918417684740543,0.16810180595235114,False
4h,4,0.04,25.0,full,454,0.061804737156554046,0.0635796957753324,0.28059350669075345,0.21917948319441216,0.2715324544480944,0.219773816847728,False
4h,4,0.04,25.0,is,339,0.06967192594135367,0.07015306720566267,0.2361878289411874,0.21917948319441216,0.23205870110677074,0.219773816847728,False
4h,4,0.04,25.0,oos_warm,115,0.038613632825709905,0.14280900622626952,0.04440567774956583,0.18477996597037827,0.032038857650097174,0.1824044614120267,False
6h,4,0.04,25.0,full,348,0.12890605253247148,0.07644510183733257,0.4485930628129988,0.18545053566469605,0.5127917756805069,0.18104978496231694,False
6h,4,0.04,25.0,is,269,0.02469567783225007,0.0784081433977446,0.0664313733687516,0.18545053566469605,0.04572787923163402,0.18104978496231694,False
6h,4,0.04,25.0,oos_warm,79,0.4837489739800604,0.20126267673917314,0.3821616894442472,0.038884717578539396,0.4466399966232666,0.04978884964882102,False
8h,4,0.04,25.0,full,295,0.2617974382884232,0.12687918973729118,0.7723024429508483,0.10259482908481299,1.0304192623918214,0.12433296587847731,False
8h,4,0.04,25.0,is,213,0.2799700706536472,0.1672802390225372,0.5963362504922685,0.10259482908481299,0.7142777422819198,0.12433296587847731,False
8h,4,0.04,25.0,oos_warm,82,0.21459291763241417,0.14117051194610855,0.1759661924585798,0.1003005512164924,0.1844167443305178,0.11779995096454543,False
12h,4,0.04,25.0,full,206,0.1888823601728474,0.13424582029683557,0.38909766195606443,0.132333403056346,0.42311805876060604,0.17053622103833588,False
12h,4,0.04,25.0,is,150,0.2243796948321176,0.17485026287963934,0.33656954224817603,0.132333403056346,0.3554983487255239,0.17053622103833588,False
12h,4,0.04,25.0,oos_warm,56,0.09380021376408765,0.15818914523260386,0.05252811970788862,0.058079617391471716,0.04988549790463437,0.06225716185395436,False
1d,4,0.04,25.0,full,134,-0.08062638692493661,0.11067937580923524,-0.10803935847941493,0.28468566932578565,-0.112097263912041,0.2669192459922365,False
1d,4,0.04,25.0,is,89,-0.16223248852917277,0.12739206312157553,-0.14438691479096344,0.21283200830413074,-0.1399881715042427,0.20540980673862297,False
1d,4,0.04,25.0,oos_warm,45,0.08077234735899731,0.21254796880664348,0.03634755631154851,0.10002257196116082,0.03243084184200784,0.09698676666093842,False
1w,4,0.04,25.0,full,12,0.186178213226186,0.29577562231652793,0.02234138558714238,0.023147720545307005,0.021985959007284617,0.02298357418597652,False
1w,4,0.04,25.0,is,9,0.2821880451131115,0.42650725855096405,0.025396924060180126,0.023147720545307005,0.025020280712594323,0.02298357418597652,False
1w,4,0.04,25.0,oos_warm,3,0.27622147573670836,0.3179408705890357,0.00828664427210124,0.0033912922110015398,0.008279095418553206,0.0034310302694051664,False
__all__,8,0.04,25.0,full,2910,0.1393230260075218,0.028177086512610753,4.054300056818874,0.42009789739701,40.55076780873642,0.6474211474593072,False
__all__,8,0.04,25.0,is,2211,0.13402280688126844,0.03285844576449188,2.9632442601448417,0.42009789739701,13.987515275361618,0.6474211474593072,False
__all__,8,0.04,25.0,oos_warm,699,0.15470229822874254,0.054307162113203376,1.0813690646189085,0.4298800146797258,1.7464691975963809,0.4673936178181556,False
__no15m__,8,0.04,25.0,full,2709,0.11728426517086596,0.028617229109745422,3.1772307434787583,0.4832550035691866,16.883305026053627,0.6364034387952473,False
__no15m__,8,0.04,25.0,is,2030,0.10712434330892856,0.033393408218690024,2.174624169171251,0.4832550035691866,6.035537442652042,0.6364034387952473,False
__no15m__,8,0.04,25.0,oos_warm,679,0.14623267190756667,0.05529957086851299,0.9929198422523757,0.4350576781874562,1.5181165271105188,0.4673936178181556,False
15m,8,0.04,25.0,full,201,0.4363528922090206,0.1314017019300266,0.8770693133401333,0.037991923760629875,1.3234389699332665,0.04809525107761281,False
15m,8,0.04,25.0,is,181,0.43570170772022015,0.14283201020772948,0.7886200909735999,0.037991923760629875,1.1302587609727883,0.04809525107761281,False
15m,8,0.04,25.0,oos_warm,20,0.4422461118326656,0.2783634986541391,0.08844922236653341,0.03714897857227739,0.0906839171370244,0.038121208803067796,False
1h,8,0.04,25.0,full,428,0.1109585640988755,0.06253419454462003,0.4749026543431878,0.3192115518700933,0.5520525538546339,0.35787892652971076,False
1h,8,0.04,25.0,is,329,0.12430808611735913,0.07505553649094537,0.4089736033261122,0.3192115518700933,0.4607529428494701,0.35787892652971076,False
1h,8,0.04,25.0,oos_warm,99,0.06659500102734896,0.10477874205966044,0.06592905101707602,0.09219569392278315,0.06250174709699308,0.08921632717549721,False
2h,8,0.04,25.0,full,396,0.16862691711501074,0.07018389724222192,0.6677625917754397,0.10791775040934048,0.8769178820809194,0.1637345653380189,False
2h,8,0.04,25.0,is,300,0.17915313755486942,0.08242716657963572,0.5374594126646062,0.08878570119667661,0.660875136524196,0.11226435207472452,False
2h,8,0.04,25.0,oos_warm,96,0.13573247824045231,0.13282943667923824,0.13030317911083422,0.12187991641229368,0.13007765653524572,0.12006622082548268,False
3h,8,0.04,25.0,full,437,0.15839276170972147,0.0621436088305168,0.6921763686714841,0.11009251618564575,0.9261832964064141,0.1459219477978151,False
3h,8,0.04,25.0,is,333,0.16552670410245357,0.07048572122876014,0.551203924661172,0.11009251618564575,0.6885044075763236,0.11611429586279276,False
3h,8,0.04,25.0,oos_warm,104,0.1355504269329926,0.13193503877609097,0.14097244401031284,0.13865802084870216,0.14076296618689543,0.14592194779781487,False
4h,8,0.04,25.0,full,454,0.06376845778313404,0.07490798768867495,0.28950879833542786,0.2161312223636187,0.26319357393953613,0.26094332650776175,False
4h,8,0.04,25.0,is,339,0.09763039408857478,0.0882062835147392,0.33096703596026833,0.2161312223636187,0.3334530344100737,0.23623017523180723,False
4h,8,0.04,25.0,oos_warm,115,-0.03605064141290429,0.14109453870727165,-0.04145823762484013,0.19241522277822398,-0.052689865077715115,0.1799489565628405,False
6h,8,0.04,25.0,full,348,0.11426101551137358,0.08256731792401979,0.3976283339795825,0.17163208042251732,0.4296219817567528,0.17529013443362407,False
6h,8,0.04,25.0,is,269,0.0331468013591017,0.08598119203847533,0.08916489565598518,0.17163208042251732,0.06503114935298315,0.17529013443362407,False
6h,8,0.04,25.0,oos_warm,79,0.3904600485108817,0.21410867830321773,0.30846343832359735,0.048387695219530014,0.3423287972612459,0.05411851733683226,False
8h,8,0.04,25.0,full,295,0.2049843695861291,0.10857562033578194,0.6047038902790811,0.1588898088793993,0.7432352057408416,0.20149449626390414,False
8h,8,0.04,25.0,is,213,0.14300808447532928,0.13497107343273898,0.30460721993245166,0.1588898088793993,0.30450460367686616,0.20149449626390414,False
8h,8,0.04,25.0,oos_warm,82,0.36597154920320674,0.17216414499051488,0.30009667034662946,0.08026083361824077,0.336319703914707,0.09814554570670242,False
12h,8,0.04,25.0,full,206,0.07501969860443658,0.10602552346200145,0.15454057912513997,0.15422214304984128,0.14020704447827703,0.1622618775805258,False
12h,8,0.04,25.0,is,150,0.05713087177408449,0.13196639940892763,0.08569630766112657,0.15422214304984128,0.06890621454615475,0.1622618775805258,False
12h,8,0.04,25.0,oos_warm,56,0.11420168633671736,0.16130952603768384,0.06395294434856269,0.07858654002440146,0.061766104449987536,0.08386200526712273,False
1d,8,0.04,25.0,full,134,-0.07927826497225028,0.12770538635102846,-0.10623287506281476,0.294230124040018,-0.11360618830091351,0.2855044787298471,False
1d,8,0.04,25.0,is,89,-0.14437459564674507,0.1472801802015152,-0.12849339012560224,0.24825110844601184,-0.12800694853551398,0.24633775825180948,False
1d,8,0.04,25.0,oos_warm,45,0.04946781125063932,0.2458160517284331,0.022260515062787922,0.09917447420557568,0.01651476489453052,0.0969867666609383,False
1w,8,0.04,25.0,full,12,0.06229328526227276,0.28805295493620825,0.007475194231472804,0.03402794929778297,0.006951237993390258,0.03369821473550583,False
1w,8,0.04,25.0,is,9,0.0031105737152411863,0.3678844889597095,0.0002799516343716668,0.03402794929778297,-0.00020591816553083842,0.03369821473550583,False
1w,8,0.04,25.0,oos_warm,3,0.07999458858060779,0.1608243311593868,0.0023998376574183578,0.0015567792383587298,0.0023939975046991524,0.001562948421452326,False
__all__,12,0.04,25.0,full,2910,0.13660477955138964,0.03129347017932629,3.975199084945454,0.40102814548472454,34.680661689289465,0.6485667810862923,False
__all__,12,0.04,25.0,is,2211,0.12672283585562097,0.03628459925484721,2.8018419007677924,0.40102814548472454,11.086259178103987,0.6485667810862923,False
__all__,12,0.04,25.0,oos_warm,699,0.167374906328731,0.061497698310850994,1.1699505952378302,0.44706668987147913,1.9436115026197975,0.4791637049373272,False
__no15m__,12,0.04,25.0,full,2709,0.11378494482653795,0.031786551968393924,3.082434155350917,0.4598704124658707,14.225518984201019,0.6599906559568396,False
