symbol,timeframe,segment,offset_bps,assumption,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,mean_r,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
ETH/USDT:USDT,1h,oos,5.0,baseline,0,0.0,0.0,52,0.5384615384615384,0.1329488464188682,0.055003736372824276,1.490355961915694,19.056066135420803,0.34615384615384615,216,78,0.3611111111111111,0,0
ETH/USDT:USDT,1h,oos,10.0,baseline,0,0.0,0.0,53,0.5283018867924528,0.12028797840336611,0.05484699322782688,1.4330088962772565,17.062117693009192,0.32075471698113206,216,78,0.3611111111111111,0,0
ETH/USDT:USDT,1h,oos,20.0,baseline,0,0.0,0.0,51,0.5098039215686274,0.09131174160932387,0.05649092603470695,1.335174733850336,13.679986303053237,0.27450980392156865,216,80,0.37037037037037035,0,0
ETH/USDT:USDT,1h,oos,0.0,pen_5bp_drop_50,0,5.0,0.5,35,0.5714285714285714,0.11942913429700257,0.03793392038014119,1.7145732599300452,25.615938702176734,0.42857142857142855,216,44,0.2037037037037037,32,0
ETH/USDT:USDT,1h,oos,0.0,pen_5bp_drop_50,1,5.0,0.5,26,0.6153846153846154,0.09970911835490824,0.02786113369249198,1.924002575334323,29.784827916975892,0.5384615384615384,216,36,0.16666666666666666,40,0
ETH/USDT:USDT,1h,oos,0.0,pen_5bp_drop_50,2,5.0,0.5,38,0.5,0.05387108491473173,0.04606724164873594,1.2660934924884941,11.279415890073494,0.25,216,46,0.21296296296296297,30,0
ETH/USDT:USDT,1h,oos,2.0,pen_5bp_drop_50,0,5.0,0.5,35,0.5714285714285714,0.12023068308883267,0.037896755936608725,1.7174828365304065,25.72716255363416,0.42857142857142855,216,44,0.2037037037037037,32,0
ETH/USDT:USDT,1h,oos,2.0,pen_5bp_drop_50,1,5.0,0.5,26,0.6153846153846154,0.1015335896766468,0.027826512717205258,1.9408098489414045,30.22590676798004,0.5384615384615384,216,36,0.16666666666666666,40,0
ETH/USDT:USDT,1h,oos,2.0,pen_5bp_drop_50,2,5.0,0.5,38,0.5,0.05476413998302069,0.045916190351537954,1.269760812149897,11.422042917614155,0.25,216,46,0.21296296296296297,30,0
ETH/USDT:USDT,1h,oos,5.0,pen_5bp_drop_50,0,5.0,0.5,34,0.5588235294117647,0.1051255424869054,0.03788586096147127,1.6247512584071397,23.245432246688498,0.39705882352941174,216,45,0.20833333333333334,32,0
ETH/USDT:USDT,1h,oos,5.0,pen_5bp_drop_50,1,5.0,0.5,26,0.5769230769230769,0.07708395278036569,0.027776375535351526,1.6454072805622824,22.9691321171978,0.4423076923076923,216,36,0.16666666666666666,41,0
