symbol,timeframe,segment,arm,lens,cost,num_candidates,num_trades,win_rate,total_return,max_drawdown
BTC/USDT:USDT,4h,oos,on,pen_5bp,base,23,18,0.6111111111111112,0.0766373026342575,0.0218257931947932
ETH/USDT:USDT,1h,full,off,pen_5bp,base,292,236,0.6016949152542372,0.9700533839832326,0.0982009043876852
ETH/USDT:USDT,1h,full,on,pen_5bp,base,406,292,0.5753424657534246,0.9358294847301036,0.1300866012820141
ETH/USDT:USDT,1h,is,off,pen_5bp,base,188,151,0.5496688741721855,0.309739565600159,0.0982009043876852
ETH/USDT:USDT,1h,is,on,pen_5bp,base,252,182,0.532967032967033,0.2778683132710235,0.1300866012820141
ETH/USDT:USDT,1h,oos_warm,off,pen_5bp,base,104,85,0.6941176470588235,0.5041565787015837,0.0213302753234615
ETH/USDT:USDT,1h,oos_warm,on,pen_5bp,base,154,110,0.6454545454545455,0.5148896522638242,0.0252586696099678
ETH/USDT:USDT,1h,oos,off,pen_5bp,base,102,83,0.6867469879518072,0.4622171869320527,0.0213302753234615
ETH/USDT:USDT,1h,oos,on,pen_5bp,base,150,106,0.6509433962264151,0.5047940336819218,0.0252586696099676
ETH/USDT:USDT,2h,full,off,pen_5bp,base,150,124,0.5483870967741935,0.3678108006954426,0.0485260599003262
ETH/USDT:USDT,2h,full,on,pen_5bp,base,213,154,0.538961038961039,0.4036798722988536,0.0437538953545937
ETH/USDT:USDT,2h,is,off,pen_5bp,base,87,76,0.5394736842105263,0.2063821194657907,0.0485260599003262
ETH/USDT:USDT,2h,is,on,pen_5bp,base,127,93,0.5376344086021505,0.2258719784675735,0.0437538953545937
ETH/USDT:USDT,2h,oos_warm,off,pen_5bp,base,63,48,0.5625,0.13381222966164,0.02595789594802
ETH/USDT:USDT,2h,oos_warm,on,pen_5bp,base,86,61,0.5409836065573771,0.1450460545264708,0.0390128045048969
ETH/USDT:USDT,2h,oos,off,pen_5bp,base,59,44,0.5681818181818182,0.1288492461960095,0.0254505232602255
ETH/USDT:USDT,2h,oos,on,pen_5bp,base,80,56,0.5357142857142857,0.1275977553586512,0.0390128045048969
ETH/USDT:USDT,4h,full,off,pen_5bp,base,79,66,0.6060606060606061,0.3169563302385257,0.0471152411781897
ETH/USDT:USDT,4h,full,on,pen_5bp,base,120,88,0.6022727272727273,0.4122479085280514,0.0427919291615373
ETH/USDT:USDT,4h,is,off,pen_5bp,base,49,41,0.5853658536585366,0.1535027840719363,0.0471152411781897
ETH/USDT:USDT,4h,is,on,pen_5bp,base,74,53,0.6226415094339622,0.2433184156896064,0.0427919291615373
ETH/USDT:USDT,4h,oos_warm,off,pen_5bp,base,30,25,0.64,0.1417019086764476,0.0215241034881543
ETH/USDT:USDT,4h,oos_warm,on,pen_5bp,base,46,35,0.5714285714285714,0.135869854983808,0.031613912455781
ETH/USDT:USDT,4h,oos,off,pen_5bp,base,27,22,0.5909090909090909,0.0934840443460354,0.0215241034881544
ETH/USDT:USDT,4h,oos,on,pen_5bp,base,39,28,0.5,0.0526003143863756,0.031613912455781
SOL/USDT:USDT,1h,full,off,pen_5bp,base,333,265,0.5509433962264151,1.0042346977009613,0.0765260539285544
SOL/USDT:USDT,1h,full,on,pen_5bp,base,503,361,0.5650969529085873,1.9448963029801911,0.0977826795072826
SOL/USDT:USDT,1h,is,off,pen_5bp,base,217,177,0.5310734463276836,0.4905611352084033,0.0765260539285544
SOL/USDT:USDT,1h,is,on,pen_5bp,base,322,238,0.5588235294117647,1.028289292217843,0.0977826795072826
SOL/USDT:USDT,1h,oos_warm,off,pen_5bp,base,116,88,0.5909090909090909,0.3446175741196554,0.0409567573196418
SOL/USDT:USDT,1h,oos_warm,on,pen_5bp,base,181,123,0.5772357723577236,0.4519113788546799,0.0468046463571157
SOL/USDT:USDT,1h,oos,off,pen_5bp,base,109,82,0.5853658536585366,0.3011875230981708,0.0409567573196418
SOL/USDT:USDT,1h,oos,on,pen_5bp,base,170,113,0.5663716814159292,0.3602015472944771,0.0655085038469474
SOL/USDT:USDT,2h,full,off,pen_5bp,base,159,132,0.6212121212121212,0.8513960239660758,0.0495965883528174
SOL/USDT:USDT,2h,full,on,pen_5bp,base,253,182,0.6043956043956044,1.1897093240963146,0.0579869102957765
SOL/USDT:USDT,2h,is,off,pen_5bp,base,106,88,0.6136363636363636,0.5094742222578527,0.0317414659012914
SOL/USDT:USDT,2h,is,on,pen_5bp,base,168,123,0.6016260162601627,0.7203952635912999,0.0417748866922752
SOL/USDT:USDT,2h,oos_warm,off,pen_5bp,base,53,44,0.6363636363636364,0.2265171519105373,0.0495965883528176
SOL/USDT:USDT,2h,oos_warm,on,pen_5bp,base,85,59,0.6101694915254238,0.2727943225821996,0.0579869102957768
SOL/USDT:USDT,2h,oos,off,pen_5bp,base,47,38,0.6578947368421053,0.2120554361737131,0.0293574181964421
SOL/USDT:USDT,2h,oos,on,pen_5bp,base,70,50,0.62,0.2343233735919471,0.0362040634726222
SOL/USDT:USDT,4h,full,off,pen_5bp,base,87,75,0.56,0.2853413138516916,0.0509585827243625
SOL/USDT:USDT,4h,full,on,pen_5bp,base,125,93,0.5698924731182796,0.4072775848533565,0.0509585827243626
SOL/USDT:USDT,4h,is,off,pen_5bp,base,43,37,0.5945945945945946,0.1674289009064736,0.0211501361560286
SOL/USDT:USDT,4h,is,on,pen_5bp,base,57,48,0.5833333333333334,0.2120794026488769,0.0322911556763673
SOL/USDT:USDT,4h,oos_warm,off,pen_5bp,base,44,38,0.5263157894736842,0.1010017936455593,0.0509585827243625
SOL/USDT:USDT,4h,oos_warm,on,pen_5bp,base,68,45,0.5555555555555556,0.1610440551814457,0.0509585827243625
SOL/USDT:USDT,4h,oos,off,pen_5bp,base,37,32,0.5,0.0602360859317223,0.0509585827243625
SOL/USDT:USDT,4h,oos,on,pen_5bp,base,54,36,0.5,0.0703068625959513,0.0509585827243625
BNB/USDT:USDT,1h,full,off,pen_5bp,base,265,211,0.6066350710900474,0.9872841521332554,0.0717668439020471
BNB/USDT:USDT,1h,full,on,pen_5bp,base,375,269,0.5910780669144982,1.1333494693774775,0.1048657335163581
BNB/USDT:USDT,1h,is,off,pen_5bp,base,174,134,0.6492537313432836,0.7407299999217539,0.0361782682124157
BNB/USDT:USDT,1h,is,on,pen_5bp,base,239,176,0.6363636363636364,0.9679969100849284,0.0460154455462595
BNB/USDT:USDT,1h,oos_warm,off,pen_5bp,base,91,77,0.5324675324675324,0.1416383656411868,0.071766843902047
BNB/USDT:USDT,1h,oos_warm,on,pen_5bp,base,136,93,0.5053763440860215,0.084020741315805,0.1048657335163584
BNB/USDT:USDT,1h,oos,off,pen_5bp,base,91,77,0.5324675324675324,0.1416383656411868,0.071766843902047
BNB/USDT:USDT,1h,oos,on,pen_5bp,base,136,93,0.5053763440860215,0.084020741315805,0.1048657335163584
BNB/USDT:USDT,2h,full,off,pen_5bp,base,121,105,0.580952380952381,0.3907034786495222,0.0478180121565515
BNB/USDT:USDT,2h,full,on,pen_5bp,base,191,147,0.5986394557823129,0.7235261922804661,0.0429108277885993
BNB/USDT:USDT,2h,is,off,pen_5bp,base,77,69,0.5797101449275363,0.241293787231261,0.0318355601923884
BNB/USDT:USDT,2h,is,on,pen_5bp,base,126,99,0.5858585858585859,0.430643603447502,0.0409907500073688
BNB/USDT:USDT,2h,oos_warm,off,pen_5bp,base,44,36,0.5833333333333334,0.1203660994320487,0.0429108277885991
BNB/USDT:USDT,2h,oos_warm,on,pen_5bp,base,65,48,0.625,0.2047208599872043,0.0429108277885993
BNB/USDT:USDT,2h,oos,off,pen_5bp,base,44,36,0.5833333333333334,0.1203660994320487,0.0429108277885991
BNB/USDT:USDT,2h,oos,on,pen_5bp,base,65,48,0.625,0.2047208599872043,0.0429108277885993
BNB/USDT:USDT,4h,full,off,pen_5bp,base,70,60,0.6166666666666667,0.3431631558483088,0.0363784624916279
BNB/USDT:USDT,4h,full,on,pen_5bp,base,117,84,0.5952380952380952,0.4383191958854546,0.0508040071320479
BNB/USDT:USDT,4h,is,off,pen_5bp,base,46,40,0.6,0.1949773102857316,0.0363784624916279
BNB/USDT:USDT,4h,is,on,pen_5bp,base,79,56,0.5892857142857143,0.2596814801017373,0.0508040071320479
BNB/USDT:USDT,4h,oos_warm,off,pen_5bp,base,24,20,0.65,0.1240072462356158,0.0259187854890299
BNB/USDT:USDT,4h,oos_warm,on,pen_5bp,base,38,28,0.6071428571428571,0.1418118140224542,0.0323194264736984
BNB/USDT:USDT,4h,oos,off,pen_5bp,base,23,19,0.631578947368421,0.1078419973460579,0.0259187854890298
BNB/USDT:USDT,4h,oos,on,pen_5bp,base,35,25,0.6,0.1208888964488833,0.0323194264736986
XRP/USDT:USDT,1h,full,off,pen_5bp,base,292,223,0.600896860986547,1.135748346541056,0.116575222484823
XRP/USDT:USDT,1h,full,on,pen_5bp,base,414,278,0.5935251798561151,1.5363013731962791,0.1201391583011318
XRP/USDT:USDT,1h,is,off,pen_5bp,base,172,138,0.6521739130434783,0.9252794151712868,0.0383309616442755
XRP/USDT:USDT,1h,is,on,pen_5bp,base,260,181,0.6519337016574586,1.4166987382655032,0.0357743933587462
XRP/USDT:USDT,1h,oos_warm,off,pen_5bp,base,119,85,0.5176470588235295,0.1093186421208602,0.1165752224848225
XRP/USDT:USDT,1h,oos_warm,on,pen_5bp,base,153,97,0.4845360824742268,0.0494900887053119,0.1201391583011315
XRP/USDT:USDT,1h,oos,off,pen_5bp,base,118,84,0.5238095238095238,0.1213779826890353,0.1165752224848225
XRP/USDT:USDT,1h,oos,on,pen_5bp,base,152,96,0.4895833333333333,0.0608990364341849,0.1201391583011318
XRP/USDT:USDT,2h,full,off,pen_5bp,base,122,93,0.6021505376344086,0.4364173104170664,0.0697403726980531
XRP/USDT:USDT,2h,full,on,pen_5bp,base,170,126,0.6031746031746031,0.6298952942413732,0.0642649852764973
XRP/USDT:USDT,2h,is,off,pen_5bp,base,79,60,0.65,0.369108271140794,0.0417902209626144
XRP/USDT:USDT,2h,is,on,pen_5bp,base,111,88,0.6477272727272727,0.5770852636203974,0.0417902209626144
XRP/USDT:USDT,2h,oos_warm,off,pen_5bp,base,43,33,0.5151515151515151,0.0491626854464824,0.0523962738183359
XRP/USDT:USDT,2h,oos_warm,on,pen_5bp,base,59,38,0.5,0.0334858436884653,0.0523962738183357
XRP/USDT:USDT,2h,oos,off,pen_5bp,base,42,32,0.5,0.0340806064072858,0.0623683888617286
XRP/USDT:USDT,2h,oos,on,pen_5bp,base,58,37,0.4864864864864865,0.0186291247099721,0.0623683888617288
XRP/USDT:USDT,4h,full,off,pen_5bp,base,69,58,0.5862068965517241,0.2355874884623424,0.0419799363467985
XRP/USDT:USDT,4h,full,on,pen_5bp,base,92,72,0.5694444444444444,0.2613455832838812,0.0419799363467985
XRP/USDT:USDT,4h,is,off,pen_5bp,base,38,33,0.696969696969697,0.2347234564779059,0.0206351001902518
XRP/USDT:USDT,4h,is,on,pen_5bp,base,53,44,0.6363636363636364,0.2472369597601526,0.0366564327613557
XRP/USDT:USDT,4h,oos_warm,off,pen_5bp,base,31,25,0.44,0.0006997777355762,0.0419799363467983
XRP/USDT:USDT,4h,oos_warm,on,pen_5bp,base,39,28,0.4642857142857143,0.0113119030135552,0.0419799363467984
XRP/USDT:USDT,4h,oos,off,pen_5bp,base,31,25,0.44,0.0006997777355762,0.0419799363467983
XRP/USDT:USDT,4h,oos,on,pen_5bp,base,39,28,0.4642857142857143,0.0113119030135552,0.0419799363467984
TRX/USDT:USDT,1h,full,off,pen_5bp,base,297,211,0.6113744075829384,0.8621888351363468,0.0399790540874695
TRX/USDT:USDT,1h,full,on,pen_5bp,base,410,267,0.5917602996254682,1.0628549883555931,0.0538995751632603
TRX/USDT:USDT,1h,is,off,pen_5bp,base,204,152,0.6447368421052632,0.7754895814056261,0.0378325604308164
TRX/USDT:USDT,1h,is,on,pen_5bp,base,290,193,0.6113989637305699,0.8806241944258171,0.0538995751632603
TRX/USDT:USDT,1h,oos_warm,off,pen_5bp,base,93,59,0.5254237288135594,0.0488311813477854,0.0399790540874692
TRX/USDT:USDT,1h,oos_warm,on,pen_5bp,base,120,74,0.5405405405405406,0.0968991010909609,0.0447583631331293
TRX/USDT:USDT,1h,oos,off,pen_5bp,base,93,59,0.5254237288135594,0.0488311813477854,0.0399790540874692
TRX/USDT:USDT,1h,oos,on,pen_5bp,base,120,74,0.5405405405405406,0.0968991010909609,0.0447583631331293
TRX/USDT:USDT,2h,full,off,pen_5bp,base,147,122,0.5737704918032787,0.380846954000175,0.0525909691537523
TRX/USDT:USDT,2h,full,on,pen_5bp,base,211,162,0.5987654320987654,0.6975551061929648,0.0525909691537522
TRX/USDT:USDT,2h,is,off,pen_5bp,base,94,81,0.5802469135802469,0.2777727804638891,0.0525909691537523
TRX/USDT:USDT,2h,is,on,pen_5bp,base,134,105,0.5904761904761905,0.4365633472898369,0.0525909691537522
TRX/USDT:USDT,2h,oos_warm,off,pen_5bp,base,53,41,0.5609756097560976,0.0806670599907953,0.0216291330677983
TRX/USDT:USDT,2h,oos_warm,on,pen_5bp,base,77,57,0.6140350877192983,0.1816778629327442,0.0259235113306403
TRX/USDT:USDT,2h,oos,off,pen_5bp,base,53,41,0.5609756097560976,0.0806670599907953,0.0216291330677983
TRX/USDT:USDT,2h,oos,on,pen_5bp,base,77,57,0.6140350877192983,0.1816778629327442,0.0259235113306403
TRX/USDT:USDT,4h,full,off,pen_5bp,base,84,69,0.6521739130434783,0.4300277813750861,0.0317474922235551
TRX/USDT:USDT,4h,full,on,pen_5bp,base,129,95,0.6631578947368421,0.6310724452317167,0.0435526871350638
TRX/USDT:USDT,4h,is,off,pen_5bp,base,49,43,0.7441860465116279,0.3767845453149029,0.0317474922235551
TRX/USDT:USDT,4h,is,on,pen_5bp,base,78,59,0.7288135593220338,0.5063413937373532,0.0317474922235551
TRX/USDT:USDT,4h,oos_warm,off,pen_5bp,base,35,26,0.5,0.0386721627878278,0.0226441336220704
TRX/USDT:USDT,4h,oos_warm,on,pen_5bp,base,51,36,0.5555555555555556,0.0828039726007233,0.0435526871350637
TRX/USDT:USDT,4h,oos,off,pen_5bp,base,35,26,0.5,0.0386721627878278,0.0226441336220704
TRX/USDT:USDT,4h,oos,on,pen_5bp,base,51,36,0.5555555555555556,0.0828039726007233,0.0435526871350637
DOGE/USDT:USDT,1h,full,off,pen_5bp,base,275,223,0.5964125560538116,1.2038314591179216,0.0488365475585399
DOGE/USDT:USDT,1h,full,on,pen_5bp,base,393,267,0.5617977528089888,1.1049081823893878,0.0668742964972552
DOGE/USDT:USDT,1h,is,off,pen_5bp,base,172,138,0.6521739130434783,1.0139076938998572,0.0488365475585399
DOGE/USDT:USDT,1h,is,on,pen_5bp,base,249,169,0.6094674556213018,0.9898703784620836,0.0495491022592393
DOGE/USDT:USDT,1h,oos_warm,off,pen_5bp,base,103,85,0.5058823529411764,0.0943060924755112,0.0479672512000478
DOGE/USDT:USDT,1h,oos_warm,on,pen_5bp,base,144,98,0.4795918367346938,0.0578117073214652,0.0668742964972548
DOGE/USDT:USDT,1h,oos,off,pen_5bp,base,103,85,0.5058823529411764,0.0943060924755112,0.0479672512000478
DOGE/USDT:USDT,1h,oos,on,pen_5bp,base,144,98,0.4795918367346938,0.0578117073214652,0.0668742964972548
DOGE/USDT:USDT,2h,full,off,pen_5bp,base,132,108,0.5833333333333334,0.3809738129828374,0.0839665824192237
DOGE/USDT:USDT,2h,full,on,pen_5bp,base,200,141,0.5815602836879432,0.5168344777776396,0.0933998772890956
DOGE/USDT:USDT,2h,is,off,pen_5bp,base,77,64,0.65625,0.3534653499891643,0.0316921130680498
DOGE/USDT:USDT,2h,is,on,pen_5bp,base,118,89,0.651685393258427,0.5119723515798672,0.037775203337854
DOGE/USDT:USDT,2h,oos_warm,off,pen_5bp,base,55,44,0.4772727272727273,0.0203244678512764,0.0839665824192243
DOGE/USDT:USDT,2h,oos_warm,on,pen_5bp,base,82,52,0.4615384615384615,0.0032157507329358,0.0933998772890958
DOGE/USDT:USDT,2h,oos,off,pen_5bp,base,51,41,0.4634146341463415,0.0097915758355882,0.0839665824192243
DOGE/USDT:USDT,2h,oos,on,pen_5bp,base,69,47,0.425531914893617,-0.027633024385142,0.0978048834747116
DOGE/USDT:USDT,4h,full,off,pen_5bp,base,82,62,0.5806451612903226,0.2491593754370733,0.0430105079658106
DOGE/USDT:USDT,4h,full,on,pen_5bp,base,132,83,0.6144578313253012,0.4396206123586693,0.0310190189510132
DOGE/USDT:USDT,4h,is,off,pen_5bp,base,50,41,0.5853658536585366,0.1722189985908357,0.0430105079658106
DOGE/USDT:USDT,4h,is,on,pen_5bp,base,80,52,0.6153846153846154,0.2607397575920318,0.0310190189510132
DOGE/USDT:USDT,4h,oos_warm,off,pen_5bp,base,32,21,0.5714285714285714,0.065636520939116,0.026872158241136
DOGE/USDT:USDT,4h,oos_warm,on,pen_5bp,base,52,31,0.6129032258064516,0.1418856299957524,0.0213986518624266
DOGE/USDT:USDT,4h,oos,off,pen_5bp,base,27,18,0.5555555555555556,0.0567382314681312,0.021329680636381
DOGE/USDT:USDT,4h,oos,on,pen_5bp,base,41,26,0.5769230769230769,0.0909862310233334,0.0213296806363809
LINK/USDT:USDT,1h,full,off,pen_5bp,base,314,254,0.5393700787401575,0.7446150732738872,0.0605581669363875
LINK/USDT:USDT,1h,full,on,pen_5bp,base,464,317,0.5457413249211357,1.1071141115824883,0.0914274827962414
LINK/USDT:USDT,1h,is,off,pen_5bp,base,209,166,0.5783132530120482,0.6718350584338626,0.0605581669363875
LINK/USDT:USDT,1h,is,on,pen_5bp,base,303,211,0.5876777251184834,0.99900143826259,0.0605581669363874
LINK/USDT:USDT,1h,oos_warm,off,pen_5bp,base,105,88,0.4659090909090909,0.0435330115090444,0.0586964580455829
LINK/USDT:USDT,1h,oos_warm,on,pen_5bp,base,161,106,0.4622641509433962,0.0540833394366454,0.091427482796241
LINK/USDT:USDT,1h,oos,off,pen_5bp,base,101,84,0.4404761904761904,-0.0046521696691352,0.0768051919652258
LINK/USDT:USDT,1h,oos,on,pen_5bp,base,149,100,0.44,-0.0090344206864501,0.1186453387440235
LINK/USDT:USDT,2h,full,off,pen_5bp,base,139,114,0.5175438596491229,0.25268062105675,0.0899752967751593
LINK/USDT:USDT,2h,full,on,pen_5bp,base,199,148,0.5337837837837838,0.4194723558243555,0.095948416550402
LINK/USDT:USDT,2h,is,off,pen_5bp,base,89,72,0.5555555555555556,0.2241893773799596,0.0899752967751593
LINK/USDT:USDT,2h,is,on,pen_5bp,base,130,97,0.5773195876288659,0.3790290378160744,0.0663391314385542
LINK/USDT:USDT,2h,oos_warm,off,pen_5bp,base,50,42,0.4523809523809524,0.0232735589797119,0.0648249996238081
LINK/USDT:USDT,2h,oos_warm,on,pen_5bp,base,69,51,0.4509803921568627,0.0293273868056689,0.095948416550402
LINK/USDT:USDT,2h,oos,off,pen_5bp,base,49,41,0.4390243902439024,0.008381446723096,0.0681661516407222
LINK/USDT:USDT,2h,oos,on,pen_5bp,base,66,48,0.4166666666666667,-0.0147647942240651,0.095948416550402
LINK/USDT:USDT,4h,full,off,pen_5bp,base,62,55,0.6,0.2770918953525731,0.0409581742357282
LINK/USDT:USDT,4h,full,on,pen_5bp,base,95,70,0.5571428571428572,0.2654284053931885,0.0437073519486424
LINK/USDT:USDT,4h,is,off,pen_5bp,base,43,37,0.5135135135135135,0.0922155972477659,0.0409581742357282
LINK/USDT:USDT,4h,is,on,pen_5bp,base,65,48,0.5,0.1044753424519047,0.0437073519486424
LINK/USDT:USDT,4h,oos_warm,off,pen_5bp,base,19,18,0.7777777777777778,0.1692672202911861,0.0105782285570359
LINK/USDT:USDT,4h,oos_warm,on,pen_5bp,base,30,22,0.6818181818181818,0.1457280726466675,0.0106216114616655
LINK/USDT:USDT,4h,oos,off,pen_5bp,base,19,18,0.7777777777777778,0.1692672202911861,0.0105782285570359
LINK/USDT:USDT,4h,oos,on,pen_5bp,base,30,22,0.6818181818181818,0.1457280726466675,0.0106216114616655
LTC/USDT:USDT,1h,full,off,pen_5bp,base,284,229,0.537117903930131,0.4820983567871977,0.0945422736213342
LTC/USDT:USDT,1h,full,on,pen_5bp,base,392,278,0.5503597122302158,0.8041058259912607,0.0874914468971119
LTC/USDT:USDT,1h,is,off,pen_5bp,base,179,149,0.5570469798657718,0.3718942205050883,0.0845902465137752
LTC/USDT:USDT,1h,is,on,pen_5bp,base,242,178,0.5617977528089888,0.5218208696963753,0.0845902465137752
LTC/USDT:USDT,1h,oos_warm,off,pen_5bp,base,105,80,0.5,0.0803299078273936,0.0945422736213342
LTC/USDT:USDT,1h,oos_warm,on,pen_5bp,base,150,100,0.53,0.1854915791444009,0.0874914468971118
LTC/USDT:USDT,1h,oos,off,pen_5bp,base,105,80,0.5,0.0803299078273936,0.0945422736213342
LTC/USDT:USDT,1h,oos,on,pen_5bp,base,150,100,0.53,0.1854915791444009,0.0874914468971118
LTC/USDT:USDT,2h,full,off,pen_5bp,base,128,117,0.5897435897435898,0.4640589931734848,0.0387728457640339
LTC/USDT:USDT,2h,full,on,pen_5bp,base,196,146,0.589041095890411,0.6486298944471022,0.038772845764034
LTC/USDT:USDT,2h,is,off,pen_5bp,base,77,71,0.6197183098591549,0.3410257433527764,0.031390568071097
LTC/USDT:USDT,2h,is,on,pen_5bp,base,113,89,0.6067415730337079,0.4289274345849702,0.0313905680710971
LTC/USDT:USDT,2h,oos_warm,off,pen_5bp,base,51,46,0.5434782608695652,0.0917456286208987,0.0387728457640341
LTC/USDT:USDT,2h,oos_warm,on,pen_5bp,base,83,57,0.5614035087719298,0.15375340590752,0.038772845764034
LTC/USDT:USDT,2h,oos,off,pen_5bp,base,51,46,0.5434782608695652,0.0917456286208987,0.0387728457640341
LTC/USDT:USDT,2h,oos,on,pen_5bp,base,83,57,0.5614035087719298,0.15375340590752,0.038772845764034
LTC/USDT:USDT,4h,full,off,pen_5bp,base,63,51,0.5882352941176471,0.2275134563052459,0.0410833160983269
LTC/USDT:USDT,4h,full,on,pen_5bp,base,92,61,0.5573770491803278,0.2187406581703087,0.041083316098327
LTC/USDT:USDT,4h,is,off,pen_5bp,base,30,28,0.6071428571428571,0.1360589401133886,0.020858455133549
LTC/USDT:USDT,4h,is,on,pen_5bp,base,45,34,0.5588235294117647,0.1221989243281936,0.0274694527995007
LTC/USDT:USDT,4h,oos_warm,off,pen_5bp,base,33,23,0.5652173913043478,0.0805015593493148,0.0410833160983269
LTC/USDT:USDT,4h,oos_warm,on,pen_5bp,base,47,27,0.5555555555555556,0.0860290735886332,0.041083316098327
LTC/USDT:USDT,4h,oos,off,pen_5bp,base,33,23,0.5652173913043478,0.0805015593493148,0.0410833160983269
LTC/USDT:USDT,4h,oos,on,pen_5bp,base,47,27,0.5555555555555556,0.0860290735886332,0.041083316098327
BTC/USDT:USDT,1h,full,off,pen_5bp,taker5,303,236,0.5847457627118644,0.6706720049183892,0.0622046021260819
BTC/USDT:USDT,1h,full,on,pen_5bp,taker5,443,289,0.5813148788927336,0.8269375848725751,0.072862348790157
BTC/USDT:USDT,1h,is,off,pen_5bp,taker5,202,158,0.6329113924050633,0.6532785953229843,0.0535329617808614
BTC/USDT:USDT,1h,is,on,pen_5bp,taker5,298,194,0.6185567010309279,0.7665266579764335,0.0491343799564066
BTC/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,101,78,0.4871794871794871,0.0105205557276369,0.0622046021260817
BTC/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,145,95,0.5052631578947369,0.0341975744455176,0.0728623487901569
BTC/USDT:USDT,1h,oos,off,pen_5bp,taker5,101,78,0.4871794871794871,0.0105205557276369,0.0622046021260817
BTC/USDT:USDT,1h,oos,on,pen_5bp,taker5,145,95,0.5052631578947369,0.0341975744455176,0.0728623487901569
BTC/USDT:USDT,2h,full,off,pen_5bp,taker5,153,117,0.6068376068376068,0.4444036659561321,0.0473956022714844
BTC/USDT:USDT,2h,full,on,pen_5bp,taker5,214,145,0.6,0.5793336218429981,0.0580021645979532
BTC/USDT:USDT,2h,is,off,pen_5bp,taker5,101,78,0.6153846153846154,0.3372173866183809,0.0473956022714844
BTC/USDT:USDT,2h,is,on,pen_5bp,taker5,138,94,0.6170212765957447,0.429902447801806,0.0580021645979532
