symbol,timeframe,segment,side,trigger_time,label,mfe_r,r_multiple,zone_width_atr,stop_width_atr,volume_pctl,rsi_ema_slope,rvol_sma20,rvol_sma50,reg_4h_trend,reg_4h_ema_slope,reg_4h_vol_pctl,reg_4h_dev_pctl,reg_1d_trend,reg_1d_ema_slope,reg_1d_vol_pctl,reg_1d_dev_pctl,band_lower_slope_3_atr,band_lower_slope_3_pct,band_lower_slope_5_atr,band_lower_slope_5_pct
XRP/USDT:USDT,1h,oos,long,1779519600000,winner,2.7561209697072715,1.5,0.9394584179701825,0.9712218731045243,,-0.15686486052326387,1.0080620837149565,0.8986010821021931,-0.04450759949843153,-0.003569512934450726,0.10204081632653061,0.3877551020408163,-0.20818113505259417,-0.022663653091300216,0.05714285714285714,0.6163265306122448,-0.17370288824774985,-0.001068527192087417,-0.14620801547767034,-0.0008993934517439003
XRP/USDT:USDT,1h,oos,long,1779930000000,ambiguous,0.7084697387297338,-1.0,0.7887643051227545,0.8154327335897312,,-0.7762677840444354,1.0080620837149565,0.8986010821021931,-0.057898829377887706,-0.004497254945336787,0.08571428571428572,0.45714285714285713,-0.21629259980237747,-0.025475580719581295,0.044897959183673466,0.6326530612244898,-0.3693024419544366,-0.002753929593332623,-0.28378356403540395,-0.0021162057606836076
XRP/USDT:USDT,1h,oos,long,1780675200000,winner,1.5962895849739185,1.5,1.0885216190553315,1.0407306619079022,,-0.4787910749387976,0.7882131098387758,0.8146987027812865,-0.1764341703733775,-0.017483198549989434,0.7510204081632653,0.8734693877551021,-0.2866613573047474,-0.032046568561109726,0.23265306122448978,0.7428571428571429,-0.2171954981771048,-0.004102097433667755,-0.20298247150524473,-0.0038336608374923264
XRP/USDT:USDT,1h,oos,long,1780682400000,winner,1.5002670360053365,1.5,1.0232632719054273,0.8583628116278151,,0.22128013746795006,0.7882131098387758,0.8146987027812865,-0.1764341703733775,-0.017483198549989434,0.7551020408163265,0.8775510204081632,-0.2866613573047474,-0.032046568561109726,0.23673469387755103,0.746938775510204,-0.08436470210938887,-0.0016813715108434943,-0.13692826355537713,-0.002728952697216468
XRP/USDT:USDT,1h,oos,long,1780718400000,winner,1.5804992310271573,1.5,1.2068724851521044,1.2171197534577651,,-0.3566878880797546,0.5242059897947736,0.37534173679609817,-0.18255369614922878,-0.019452805184183037,0.7795918367346939,0.8938775510204081,-0.3277590541349362,-0.03587627177277451,0.3306122448979592,0.8122448979591836,-0.08889631046883845,-0.001689942369066353,-0.05391375754502682,-0.0010249147874685928
XRP/USDT:USDT,1h,oos,long,1781794800000,winner,1.5306401411247357,1.5,0.9522693468992911,0.9726892358191156,,-0.59082374904537,2.5410271224263714,1.929968853398245,-0.062118781038185356,-0.004376574001546607,0.3836734693877551,0.4857142857142857,-0.2486669958372082,-0.0365979943916322,0.27346938775510204,0.6775510204081633,0.0666700210417816,0.0006402038479917718,-0.021695754488032716,-0.00020833510011371862
XRP/USDT:USDT,1h,oos,long,1782295200000,winner,2.0058843191431674,1.5,1.1849040162008588,1.216650666768257,,-0.2955624987216652,0.4495425522341317,0.3674806440089935,-0.09140414089547211,-0.009274274324586043,0.1346938775510204,0.6612244897959184,-0.2853632665028747,-0.037124733413712425,0.24081632653061225,0.7387755102040816,-0.04046990950214575,-0.00025198303096757307,-0.025840581732569347,-0.00016089455565975225
XRP/USDT:USDT,1h,oos,long,1783814400000,winner,1.824708556540826,1.5,1.0647729192957263,1.1048524406302997,,-3.445849196838175,0.9421916326107895,0.66666658633026,-0.033333298582728044,-0.002597468076203871,0.024489795918367346,0.3142857142857143,-0.25729810687955734,-0.034442151026330546,0.15918367346938775,0.6938775510204082,-0.08085638484131781,-0.00040175001545867447,-0.025725511593678894,-0.00012782199823459678
XRP/USDT:USDT,1h,oos,long,1783976400000,winner,1.508559297231779,1.5,1.1096377881682131,1.1374474247354944,,0.08628393776715626,1.031510831755542,1.1040614005411717,-0.05508355242899465,-0.0044679472863434384,0.07346938775510205,0.4489795918367347,-0.2627407583322505,-0.03445930062174413,0.1346938775510204,0.7020408163265306,-0.1070483148385084,-0.0007630506494183114,-0.11368933663215817,-0.0008103884893468547
XRP/USDT:USDT,1h,oos,long,1784185200000,winner,1.6807903259697006,1.5,0.7593163828384464,0.7909440591922893,,-0.36392455276619273,0.6034052374311571,0.6917673289195038,-0.011267084040370579,-0.0013724555448295381,0.08979591836734693,0.11836734693877551,-0.23852923956347416,-0.034010538614216206,0.11428571428571428,0.6571428571428571,0.10566158682647253,0.0006622195660744725,0.12581837975505533,0.0007885495131018707
