scope,leverage_mode,multiple,segment,month,monthly_return,equity_end,num_exits
both,cap_only,1.0,oos_warm,2025-05,0.07794893606539821,33352.55720399312,101
both,cap_only,1.0,oos_warm,2025-06,0.005374152755470041,33531.79894119293,94
both,cap_only,1.0,oos_warm,2025-07,0.18358372449255445,39687.69147975262,90
both,cap_only,1.0,oos_warm,2025-08,0.07521047064042952,42672.62143457698,107
both,cap_only,1.0,oos_warm,2025-09,0.10713930211272493,47244.53631439806,76
both,cap_only,1.0,oos_warm,2025-10,0.3479800285477097,63684.6914098056,121
both,cap_only,1.0,oos_warm,2025-11,-0.013043183292503424,62854.040306820985,86
both,cap_only,1.0,oos_warm,2025-12,0.10924817066326065,69720.72922913602,83
both,cap_only,1.0,oos_warm,2026-01,0.07903362078747844,75231.01090405803,90
both,cap_only,1.0,oos_warm,2026-02,-0.05353524262654741,71203.50048226885,89
both,cap_only,1.0,oos_warm,2026-03,0.14612097104476862,81607.82511452462,77
both,cap_only,1.0,oos_warm,2026-04,0.03598913055599229,84544.81978696183,48
both,cap_only,1.0,oos_warm,2026-05,0.15322331090206442,97499.05699433849,83
both,cap_only,1.0,oos_warm,2026-06,0.07025472847376446,104348.82676992383,105
both,cap_only,1.0,oos_warm,2026-07,-0.014613014551664194,102823.97584588586,46
both,cap_only,2.0,oos_warm,2024-08,-0.0009292572746453232,9990.707427253546,120
both,cap_only,2.0,oos_warm,2024-09,0.006195993887998075,10052.609789409587,84
both,cap_only,2.0,oos_warm,2024-10,0.23140126351812929,12378.79639633368,151
both,cap_only,2.0,oos_warm,2024-11,0.2905573207870682,15975.54631182101,146
both,cap_only,2.0,oos_warm,2024-12,0.34233135383227853,21444.47670895696,196
both,cap_only,2.0,oos_warm,2025-01,0.29918019669254914,27860.239468711494,143
both,cap_only,2.0,oos_warm,2025-02,0.2944554018527423,36063.83747718457,183
both,cap_only,2.0,oos_warm,2025-03,0.18732107955928745,42819.354446461475,161
both,cap_only,2.0,oos_warm,2025-04,0.029208463920995964,44070.042015931285,139
both,cap_only,2.0,oos_warm,2025-05,0.19311137583900817,52580.46846291067,134
both,cap_only,2.0,oos_warm,2025-06,-0.01565745686447184,51757.19204603892,132
both,cap_only,2.0,oos_warm,2025-07,0.26117567655623275,65274.91169531401,124
both,cap_only,2.0,oos_warm,2025-08,0.05774232187403383,69044.03665672397,144
both,cap_only,2.0,oos_warm,2025-09,0.13638583189241094,78460.66503336138,105
both,cap_only,2.0,oos_warm,2025-10,0.5043177166796236,118029.76847215097,154
both,cap_only,2.0,oos_warm,2025-11,-0.048497186226345246,112305.65681030466,105
both,cap_only,2.0,oos_warm,2025-12,0.1546508286054682,129673.81969309962,113
both,cap_only,2.0,oos_warm,2026-01,0.08928047276918805,141251.159621086,124
both,cap_only,2.0,oos_warm,2026-02,-0.011941149296613052,139564.4584357309,120
both,cap_only,2.0,oos_warm,2026-03,0.21077645207572848,168981.3598206847,101
both,cap_only,2.0,oos_warm,2026-04,0.01715097485350925,171879.55487368107,73
both,cap_only,2.0,oos_warm,2026-05,0.1684721822185078,200836.47856199587,112
both,cap_only,2.0,oos_warm,2026-06,0.08215468626554245,217336.136448933,131
both,cap_only,2.0,oos_warm,2026-07,-0.0377587834084121,209129.78834593663,67
both,cap_only,3.0,oos_warm,2024-08,0.026264436147585668,10262.644361475857,131
both,cap_only,3.0,oos_warm,2024-09,0.001893734297159888,10282.079083082739,87
both,cap_only,3.0,oos_warm,2024-10,0.28976291033850665,13261.444242527477,170
both,cap_only,3.0,oos_warm,2024-11,0.4534116248698321,19274.33722465254,158
both,cap_only,3.0,oos_warm,2024-12,0.28202104714189646,24710.105991715085,207
both,cap_only,3.0,oos_warm,2025-01,0.32069505304285983,32634.514743422842,150
both,cap_only,3.0,oos_warm,2025-02,0.34249611802722324,43811.70935674735,191
both,cap_only,3.0,oos_warm,2025-03,0.21294441755690707,53141.16828789241,172
both,cap_only,3.0,oos_warm,2025-04,0.05489196684923514,56058.19153588102,150
both,cap_only,3.0,oos_warm,2025-05,0.25694496154171786,70462.06140416622,140
both,cap_only,3.0,oos_warm,2025-06,0.012754617879740637,71360.77807239517,139
both,cap_only,3.0,oos_warm,2025-07,0.31501635231189185,93840.59007889954,130
both,cap_only,3.0,oos_warm,2025-08,0.0670831835885004,100135.71561121556,151
both,cap_only,3.0,oos_warm,2025-09,0.20242992851048114,120406.1813637398,114
both,cap_only,3.0,oos_warm,2025-10,0.541631317383011,185621.93999683994,164
both,cap_only,3.0,oos_warm,2025-11,-0.030301321564966788,179997.3499034827,109
both,cap_only,3.0,oos_warm,2025-12,0.13022974537352328,203438.35894932225,120
both,cap_only,3.0,oos_warm,2026-01,0.0953425665916432,222834.69423474264,133
both,cap_only,3.0,oos_warm,2026-02,0.045500744501284496,232973.83872313952,130
both,cap_only,3.0,oos_warm,2026-03,0.21517879363140935,283104.8682872632,107
both,cap_only,3.0,oos_warm,2026-04,0.02867785654404975,291223.70908692747,79
both,cap_only,3.0,oos_warm,2026-05,0.18376401832706302,344740.1481008529,120
both,cap_only,3.0,oos_warm,2026-06,0.16297586134187014,400924.4706767133,140
both,cap_only,3.0,oos_warm,2026-07,-0.03953368739727592,385074.4479830618,75
both,cap_only,5.0,oos_warm,2024-08,0.019613743821845997,10196.13743821846,133
both,cap_only,5.0,oos_warm,2024-09,-0.00645623955044361,10130.308732428075,91
both,cap_only,5.0,oos_warm,2024-10,0.35498444256274686,13726.410730797581,173
both,cap_only,5.0,oos_warm,2024-11,0.48631131122257654,20401.7195316714,162
both,cap_only,5.0,oos_warm,2024-12,0.2961231341111126,26443.140660645833,213
both,cap_only,5.0,oos_warm,2025-01,0.3688718706846239,36197.271422914906,153
both,cap_only,5.0,oos_warm,2025-02,0.3393311565613928,48480.133399219274,193
both,cap_only,5.0,oos_warm,2025-03,0.22001388429801816,59146.43585966759,176
both,cap_only,5.0,oos_warm,2025-04,0.03396929042126984,61155.598316767646,151
both,cap_only,5.0,oos_warm,2025-05,0.2725488007466821,77823.48329694847,140
both,cap_only,5.0,oos_warm,2025-06,0.03426446323159027,80490.06317893104,141
both,cap_only,5.0,oos_warm,2025-07,0.3453689062694394,108288.82826459654,133
both,cap_only,5.0,oos_warm,2025-08,0.11128604421926314,120339.86359530261,153
both,cap_only,5.0,oos_warm,2025-09,0.23501719956326772,148621.80133329626,119
both,cap_only,5.0,oos_warm,2025-10,0.6008395614892046,237919.65927412966,166
both,cap_only,5.0,oos_warm,2025-11,-0.02753237967789024,231369.16488216005,109
both,cap_only,5.0,oos_warm,2025-12,0.1397205815165825,263696.19914450153,125
both,cap_only,5.0,oos_warm,2026-01,0.12121363593857648,295659.7742259895,137
both,cap_only,5.0,oos_warm,2026-02,0.040255304097397415,307561.6483468245,132
both,cap_only,5.0,oos_warm,2026-03,0.24493252184887293,382893.4985004085,108
both,cap_only,5.0,oos_warm,2026-04,0.032164492318331295,395209.0734916639,80
both,cap_only,5.0,oos_warm,2026-05,0.1899640474606017,470284.58868529473,123
both,cap_only,5.0,oos_warm,2026-06,0.17898824751207498,554460.0030460126,141
both,cap_only,5.0,oos_warm,2026-07,-0.02519336665421279,540491.2888941785,79
both,combined,1.0,oos,2024-08,-0.021705286129185652,9782.947138708143,87
both,combined,1.0,oos,2024-09,-0.013235029355084582,9653.4695461481,67
both,combined,1.0,oos,2024-10,0.195907773404012,11544.659270557413,113
both,combined,1.0,oos,2024-11,0.21528236085233443,14030.020773558803,111
both,combined,1.0,oos,2024-12,0.28735977083170616,18061.684327812738,147
both,combined,1.0,oos,2025-01,0.21539868709470178,21952.147418742552,107
both,combined,1.0,oos,2025-02,0.12797505644963203,24761.47472384677,148
both,combined,1.0,oos,2025-03,0.1535681658434227,28564.04898076619,117
both,combined,1.0,oos,2025-04,0.013541425772221283,28950.84692979333,102
both,combined,1.0,oos,2025-05,0.07459669679031289,31110.48448003788,102
both,combined,1.0,oos,2025-06,0.0002521971229281217,31118.330454716644,101
both,combined,1.0,oos,2025-07,0.18358372449255356,36831.14945958358,93
both,combined,1.0,oos,2025-08,0.07521047064042952,39601.23754466687,107
both,combined,1.0,oos,2025-09,0.10713930211272404,43844.08649800268,76
both,combined,1.0,oos,2025-10,0.32868736611076277,58255.083808563635,120
both,combined,1.0,oos,2025-11,-0.021882394701359664,56980.32307130386,85
both,combined,1.0,oos,2025-12,0.10924817066325954,63205.31913064533,85
both,combined,1.0,oos,2026-01,0.06399275577915886,67250.00168171652,94
both,combined,1.0,oos,2026-02,-0.05616219602927219,63473.093904299065,82
both,combined,1.0,oos,2026-03,0.1461209710447684,72747.84402081101,77
both,combined,1.0,oos,2026-04,0.03598913055599229,75365.97567694294,48
both,combined,1.0,oos,2026-05,0.1532233109020642,86913.79999952858,82
both,combined,1.0,oos,2026-06,0.0448624659940553,90812.96739642156,100
both,combined,1.0,oos,2026-07,-0.014613014551664305,89485.91618237784,52
both,combined,2.0,oos,2024-08,-0.0470298324780426,9529.701675219574,87
both,combined,2.0,oos,2024-09,-0.02944505645922768,9249.099071353137,67
both,combined,2.0,oos,2024-10,0.4210792349729844,13143.702632507857,114
both,combined,2.0,oos,2024-11,0.461949310760289,19215.42700443306,110
both,combined,2.0,oos,2024-12,0.6355921179036446,31428.60095060355,150
both,combined,2.0,oos,2025-01,0.46415168766114934,46016.239122654995,107
both,combined,2.0,oos,2025-02,0.26016778536807705,57988.18214616401,146
both,combined,2.0,oos,2025-03,0.27195737481072335,73758.49593268083,116
both,combined,2.0,oos,2025-04,0.02203147515642767,75383.50440339716,99
both,combined,2.0,oos,2025-05,0.147302402216823,86487.67568954002,98
both,combined,2.0,oos,2025-06,0.005954639664530692,87002.67863369403,98
both,combined,2.0,oos,2025-07,0.3933969225359655,121229.26466057486,91
both,combined,2.0,oos,2025-08,0.1494091384474614,139342.02464813064,111
both,combined,2.0,oos,2025-09,0.22095330605748909,170130.10566687924,76
both,combined,2.0,oos,2025-10,0.751716755105666,298019.7566445698,121
both,combined,2.0,oos,2025-11,-0.03077526290656052,288848.120282484,84
both,combined,2.0,oos,2025-12,0.22644985194044764,354257.7343537291,83
both,combined,2.0,oos,2026-01,0.12686058447893256,399199.0775900256,89
both,combined,2.0,oos,2026-02,-0.11358312074126187,353856.80056031735,84
both,combined,2.0,oos,2026-03,0.30883723499566496,463140.95642977825,77
both,combined,2.0,oos,2026-04,0.0711096125214914,496074.7303843327,53
both,combined,2.0,oos,2026-05,0.32591119837960125,657751.0402497281,82
both,combined,2.0,oos,2026-06,0.08554471793798402,714018.1674613067,99
both,combined,2.0,oos,2026-07,-0.03072612732821467,692079.1543332321,50
both,combined,3.0,oos,2024-08,-0.07566737218194464,9243.326278180553,86
both,combined,3.0,oos,2024-09,-0.048470661054873965,8795.296143131254,67
both,combined,3.0,oos,2024-10,0.6779961936815997,14758.473450476698,116
both,combined,3.0,oos,2024-11,0.741197715117009,25697.420250585066,110
both,combined,3.0,oos,2024-12,1.0512259652796292,52711.21565870264,148
both,combined,3.0,oos,2025-01,0.7483981381320697,92160.1913163537,110
both,combined,3.0,oos,2025-02,0.3944554842239607,128513.28420821884,144
both,combined,3.0,oos,2025-03,0.4158981382718976,181961.71985362432,119
both,combined,3.0,oos,2025-04,0.025342089914115462,186573.01011908197,100
both,combined,3.0,oos,2025-05,0.2170527662518471,227069.19807336258,98
both,combined,3.0,oos,2025-06,0.0006169872496561979,227209.2968733635,101
both,combined,3.0,oos,2025-07,0.6317538813518309,370749.6520523313,94
both,combined,3.0,oos,2025-08,0.22166703447733638,452932.6279562759,107
both,combined,3.0,oos,2025-09,0.341229286051532,607486.5052232401,78
both,combined,3.0,oos,2025-10,1.291645597394278,1392143.7751712743,118
both,combined,3.0,oos,2025-11,-0.05293603427904425,1318449.2045674496,86
both,combined,3.0,oos,2025-12,0.3516666535848618,1782103.8242593075,84
both,combined,3.0,oos,2026-01,0.18797648173070125,2117097.4312224,89
both,combined,3.0,oos,2026-02,-0.17162263277853884,1753755.5962273304,83
both,combined,3.0,oos,2026-03,0.489273691695038,2611822.0711243087,77
both,combined,3.0,oos,2026-04,0.10519682063751201,2886577.449077468,49
both,combined,3.0,oos,2026-05,0.47648297827770913,4261982.469043172,82
both,combined,3.0,oos,2026-06,0.12144830318985078,4779593.0081333555,101
both,combined,3.0,oos,2026-07,-0.048258501918993724,4548937.009778343,48
both,combined,5.0,oos,2024-08,-0.14150425641935305,8584.95743580647,86
both,combined,5.0,oos,2024-09,-0.09422328278742109,7776.0545636145025,67
both,combined,5.0,oos,2024-10,1.2305194351157613,17344.640832662757,115
both,combined,5.0,oos,2024-11,1.3985957384345222,41602.78158590229,111
both,combined,5.0,oos,2024-12,2.101714857670818,129039.96576542703,152
both,combined,5.0,oos,2025-01,1.4291048516951927,313451.60690338037,110
both,combined,5.0,oos,2025-02,0.6593977700708673,520140.8975205994,144
both,combined,5.0,oos,2025-03,0.7097329845209424,889302.049089296,118
both,combined,5.0,oos,2025-04,0.01629344255121712,903791.8409368121,102
both,combined,5.0,oos,2025-05,0.34340789843589636,1214161.0976564328,98
both,combined,5.0,oos,2025-06,-0.020633436351286893,1189108.7819277302,100
both,combined,5.0,oos,2025-07,1.2030533604282945,2619670.097940682,90
both,combined,5.0,oos,2025-08,0.3565349433167815,3553674.0278186304,109
both,combined,5.0,oos,2025-09,0.5998451208510833,5685328.054500853,80
both,combined,5.0,oos,2025-10,2.8328937563972434,21791258.403166406,122
both,combined,5.0,oos,2025-11,-0.10922442928816478,19411120.64060963,86
both,combined,5.0,oos,2025-12,0.6260290045094818,31563045.171663933,84
both,combined,5.0,oos,2026-01,0.3024134219436061,41108133.66898744,89
both,combined,5.0,oos,2026-02,-0.28719086224303003,29302253.3153892,82
both,combined,5.0,oos,2026-03,0.9075909601837,55896713.53744929,77
both,combined,5.0,oos,2026-04,0.16961799139021294,65377801.81298556,48
both,combined,5.0,oos,2026-05,0.9793825585949187,129407680.62789887,82
both,combined,5.0,oos,2026-06,0.17684090366995764,152292251.8119698,99
both,combined,5.0,oos,2026-07,-0.08723106044216011,139007637.1892872,47
both,cap_only,1.0,oos,2024-08,-0.021705286129185652,9782.947138708143,87
both,cap_only,1.0,oos,2024-09,-0.013235029355084582,9653.4695461481,67
both,cap_only,1.0,oos,2024-10,0.195907773404012,11544.659270557413,113
both,cap_only,1.0,oos,2024-11,0.21528236085233443,14030.020773558803,111
both,cap_only,1.0,oos,2024-12,0.28735977083170616,18061.684327812738,147
both,cap_only,1.0,oos,2025-01,0.21539868709470178,21952.147418742552,107
both,cap_only,1.0,oos,2025-02,0.12797505644963203,24761.47472384677,148
both,cap_only,1.0,oos,2025-03,0.1535681658434227,28564.04898076619,117
both,cap_only,1.0,oos,2025-04,0.013541425772221283,28950.84692979333,102
both,cap_only,1.0,oos,2025-05,0.07459669679031289,31110.48448003788,102
both,cap_only,1.0,oos,2025-06,0.0002521971229281217,31118.330454716644,101
both,cap_only,1.0,oos,2025-07,0.18358372449255356,36831.14945958358,93
both,cap_only,1.0,oos,2025-08,0.07521047064042952,39601.23754466687,107
both,cap_only,1.0,oos,2025-09,0.10713930211272404,43844.08649800268,76
both,cap_only,1.0,oos,2025-10,0.32868736611076277,58255.083808563635,120
both,cap_only,1.0,oos,2025-11,-0.021882394701359664,56980.32307130386,85
both,cap_only,1.0,oos,2025-12,0.10924817066325954,63205.31913064533,85
both,cap_only,1.0,oos,2026-01,0.06399275577915886,67250.00168171652,94
both,cap_only,1.0,oos,2026-02,-0.05616219602927219,63473.093904299065,82
both,cap_only,1.0,oos,2026-03,0.1461209710447684,72747.84402081101,77
both,cap_only,1.0,oos,2026-04,0.03598913055599229,75365.97567694294,48
both,cap_only,1.0,oos,2026-05,0.1532233109020642,86913.79999952858,82
both,cap_only,1.0,oos,2026-06,0.0448624659940553,90812.96739642156,100
both,cap_only,1.0,oos,2026-07,-0.014613014551664305,89485.91618237784,52
both,cap_only,2.0,oos,2024-08,-0.03036820326066103,9696.31796739339,110
both,cap_only,2.0,oos,2024-09,-0.007564430790963139,9622.97084120187,82
both,cap_only,2.0,oos,2024-10,0.23140126351812818,11849.738452654086,152
both,cap_only,2.0,oos,2024-11,0.29055732078706886,15292.766709484764,146
both,cap_only,2.0,oos,2024-12,0.3423313538322792,20527.96024098389,195
both,cap_only,2.0,oos,2025-01,0.2991801966925487,26669.519423578273,143
both,cap_only,2.0,oos,2025-02,0.29445540185274144,34522.503482667504,184
both,cap_only,2.0,oos,2025-03,0.17020878701045605,40398.53692501658,157
both,cap_only,2.0,oos,2025-04,-0.011542968010195387,39932.21790563242,134
both,cap_only,2.0,oos,2025-05,0.19311137583900861,47643.58344569219,132
both,cap_only,2.0,oos,2025-06,-0.01565745686447184,46897.6060930224,133
both,cap_only,2.0,oos,2025-07,0.2611756765562334,59146.12009323526,123
both,cap_only,2.0,oos,2025-08,0.057742321874035385,62561.354397259194,144
both,cap_only,2.0,oos,2025-09,0.1363858318924096,71093.83676104524,105
both,cap_only,2.0,oos,2025-10,0.482787506074734,105417.05290819451,153
both,cap_only,2.0,oos,2025-11,-0.04849718622634547,100304.6224618733,105
both,cap_only,2.0,oos,2025-12,0.15019411906403146,115369.78687058462,114
both,cap_only,2.0,oos,2026-01,0.07409677484588939,123918.31599235257,124
both,cap_only,2.0,oos,2026-02,-0.030791460398334802,120102.69007284571,109
both,cap_only,2.0,oos,2026-03,0.21077645207572893,145417.508971151,102
both,cap_only,2.0,oos,2026-04,0.01715097485350925,147911.56101077516,71
both,cap_only,2.0,oos,2026-05,0.16847218221850713,172830.5444696063,109
both,cap_only,2.0,oos,2026-06,0.051846403033469324,181791.18653467146,123
both,cap_only,2.0,oos,2026-07,-0.03775878340841243,174926.9724967505,67
both,cap_only,3.0,oos,2024-08,-0.00918613615004249,9908.138638499575,119
both,cap_only,3.0,oos,2024-09,-0.011807854012535812,9791.144783920206,86
both,cap_only,3.0,oos,2024-10,0.2897629103385073,12628.255392054622,170
both,cap_only,3.0,oos,2024-11,0.4534116248698332,18354.05318863734,158
both,cap_only,3.0,oos,2024-12,0.2820210471418958,23530.282488194895,207
both,cap_only,3.0,oos,2025-01,0.3206950530428596,31076.327678860027,150
both,cap_only,3.0,oos,2025-02,0.3424961180272219,41719.84927141149,191
both,cap_only,3.0,oos,2025-03,0.18367485139077355,49382.73638638347,168
both,cap_only,3.0,oos,2025-04,0.01192195227782844,49971.47501293051,144
both,cap_only,3.0,oos,2025-05,0.25694496154171764,62811.39373831084,140
both,cap_only,3.0,oos,2025-06,0.012754617879741525,63612.529063936985,139
both,cap_only,3.0,oos,2025-07,0.3150163523118912,83651.51593099258,130
both,cap_only,3.0,oos,2025-08,0.06708318358850174,89263.12593164782,150
both,cap_only,3.0,oos,2025-09,0.20242992851048047,107332.65413261332,114
both,cap_only,3.0,oos,2025-10,0.5195670642200461,163099.1661352408,163
