arm,symbol,timeframe,width_label,width_threshold,guard,total_taps,surviving_taps,survival_share,adopted_point,below_sample_gate
mid,SOL/USDT:USDT,1h,off,,0.002,1634,1632,0.9987760097919217,False,False
mid,SOL/USDT:USDT,1h,off,,0.0025,1634,1621,0.9920440636474909,False,False
mid,SOL/USDT:USDT,1h,off,,0.003,1634,1590,0.9730722154222766,False,False
mid,SOL/USDT:USDT,1h,off,,0.004,1634,1528,0.9351285189718482,False,False
mid,SOL/USDT:USDT,1h,off,,0.005,1634,1417,0.8671970624235006,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.0,1634,1390,0.8506731946144431,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.002,1634,1388,0.8494492044063647,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.0025,1634,1377,0.8427172582619339,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.003,1634,1346,0.8237454100367197,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.004,1634,1284,0.7858017135862914,False,False
mid,SOL/USDT:USDT,1h,2.60,2.6,0.005,1634,1173,0.7178702570379437,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.0,1634,1070,0.6548347613219094,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.002,1634,1068,0.653610771113831,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.0025,1634,1057,0.6468788249694002,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.003,1634,1026,0.627906976744186,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.004,1634,964,0.5899632802937577,False,False
mid,SOL/USDT:USDT,1h,1.80,1.8,0.005,1634,853,0.52203182374541,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.0,1634,928,0.5679314565483476,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.002,1634,926,0.5667074663402693,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.0025,1634,915,0.5599755201958384,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.003,1634,884,0.5410036719706243,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.004,1634,822,0.5030599755201959,False,False
mid,SOL/USDT:USDT,1h,1.55,1.55,0.005,1634,711,0.43512851897184823,False,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.0,1634,708,0.43329253365973075,False,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.002,1634,706,0.4320685434516524,False,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.0025,1634,695,0.42533659730722156,False,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.003,1634,665,0.4069767441860465,True,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.004,1634,605,0.37025703794369647,False,False
mid,SOL/USDT:USDT,1h,1.28,1.28,0.005,1634,501,0.30660954712362304,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.0,1634,597,0.3653610771113831,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.002,1634,595,0.36413708690330476,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.0025,1634,584,0.3574051407588739,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.003,1634,555,0.33965728274173806,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.004,1634,495,0.302937576499388,False,False
mid,SOL/USDT:USDT,1h,1.15,1.15,0.005,1634,399,0.2441860465116279,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.0,1634,454,0.2778457772337821,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.002,1634,452,0.2766217870257038,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.0025,1634,441,0.26988984088127294,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.003,1634,415,0.25397796817625456,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.004,1634,366,0.22399020807833536,False,False
mid,SOL/USDT:USDT,1h,1.00,1.0,0.005,1634,281,0.17197062423500611,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.0,1634,372,0.22766217870257038,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.002,1634,370,0.22643818849449204,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.0025,1634,359,0.2197062423500612,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.003,1634,334,0.204406364749082,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.004,1634,290,0.17747858017135862,False,False
mid,SOL/USDT:USDT,1h,0.90,0.9,0.005,1634,214,0.13096695226438188,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.0,1634,290,0.17747858017135862,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.002,1634,288,0.1762545899632803,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.0025,1634,277,0.16952264381884946,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.003,1634,255,0.15605875152998777,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.004,1634,220,0.1346389228886169,False,False
mid,SOL/USDT:USDT,1h,0.80,0.8,0.005,1634,157,0.09608323133414932,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.0,1634,128,0.07833537331701346,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.002,1634,126,0.07711138310893513,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.0025,1634,119,0.07282741738066095,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.003,1634,102,0.06242350061199511,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.004,1634,84,0.051407588739290085,False,False
mid,SOL/USDT:USDT,1h,0.60,0.6,0.005,1634,66,0.04039167686658507,False,False
proximal,SOL/USDT:USDT,2h,off,,0.0,749,749,1.0,False,False
proximal,SOL/USDT:USDT,2h,off,,0.002,749,749,1.0,False,False
proximal,SOL/USDT:USDT,2h,off,,0.0025,749,749,1.0,False,False
proximal,SOL/USDT:USDT,2h,off,,0.003,749,749,1.0,False,False
proximal,SOL/USDT:USDT,2h,off,,0.004,749,748,0.9986648865153538,False,False
proximal,SOL/USDT:USDT,2h,off,,0.005,749,746,0.9959946595460614,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.0,749,636,0.8491321762349799,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.002,749,636,0.8491321762349799,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.0025,749,636,0.8491321762349799,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.003,749,636,0.8491321762349799,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.004,749,635,0.8477970627503337,False,False
proximal,SOL/USDT:USDT,2h,2.60,2.6,0.005,749,633,0.8451268357810414,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.0,749,513,0.684913217623498,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.002,749,513,0.684913217623498,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.0025,749,513,0.684913217623498,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.003,749,513,0.684913217623498,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.004,749,512,0.6835781041388518,False,False
proximal,SOL/USDT:USDT,2h,1.80,1.8,0.005,749,510,0.6809078771695594,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.0,749,442,0.5901201602136181,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.002,749,442,0.5901201602136181,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.0025,749,442,0.5901201602136181,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.003,749,442,0.5901201602136181,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.004,749,441,0.5887850467289719,False,False
proximal,SOL/USDT:USDT,2h,1.55,1.55,0.005,749,439,0.5861148197596796,False,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.0,749,349,0.465954606141522,False,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.002,749,349,0.465954606141522,False,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.0025,749,349,0.465954606141522,False,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.003,749,349,0.465954606141522,True,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.004,749,348,0.46461949265687585,False,False
proximal,SOL/USDT:USDT,2h,1.28,1.28,0.005,749,346,0.46194926568758343,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.0,749,282,0.376502002670227,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.002,749,282,0.376502002670227,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.0025,749,282,0.376502002670227,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.003,749,282,0.376502002670227,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.004,749,281,0.3751668891855808,False,False
proximal,SOL/USDT:USDT,2h,1.15,1.15,0.005,749,279,0.3724966622162884,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.0,749,204,0.27236315086782376,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.002,749,204,0.27236315086782376,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.0025,749,204,0.27236315086782376,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.003,749,204,0.27236315086782376,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.004,749,203,0.27102803738317754,False,False
proximal,SOL/USDT:USDT,2h,1.00,1.0,0.005,749,201,0.2683578104138852,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.0,749,168,0.22429906542056074,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.002,749,168,0.22429906542056074,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.0025,749,168,0.22429906542056074,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.003,749,168,0.22429906542056074,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.004,749,167,0.22296395193591456,False,False
proximal,SOL/USDT:USDT,2h,0.90,0.9,0.005,749,165,0.22029372496662217,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.0,749,132,0.17623497997329773,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.002,749,132,0.17623497997329773,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.0025,749,132,0.17623497997329773,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.003,749,132,0.17623497997329773,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.004,749,131,0.17489986648865152,False,False
proximal,SOL/USDT:USDT,2h,0.80,0.8,0.005,749,129,0.17222963951935916,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.0,749,59,0.0787716955941255,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.002,749,59,0.0787716955941255,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.0025,749,59,0.0787716955941255,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.003,749,59,0.0787716955941255,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.004,749,58,0.0774365821094793,False,False
proximal,SOL/USDT:USDT,2h,0.60,0.6,0.005,749,56,0.07476635514018691,False,False
mid,SOL/USDT:USDT,2h,off,,0.0,749,749,1.0,False,False
mid,SOL/USDT:USDT,2h,off,,0.002,749,749,1.0,False,False
mid,SOL/USDT:USDT,2h,off,,0.0025,749,746,0.9959946595460614,False,False
mid,SOL/USDT:USDT,2h,off,,0.003,749,745,0.9946595460614153,False,False
mid,SOL/USDT:USDT,2h,off,,0.004,749,736,0.9826435246995995,False,False
mid,SOL/USDT:USDT,2h,off,,0.005,749,719,0.9599465954606141,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.0,749,636,0.8491321762349799,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.002,749,636,0.8491321762349799,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.0025,749,633,0.8451268357810414,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.003,749,632,0.8437917222963952,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.004,749,623,0.8317757009345794,False,False
mid,SOL/USDT:USDT,2h,2.60,2.6,0.005,749,606,0.8090787716955942,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.0,749,513,0.684913217623498,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.002,749,513,0.684913217623498,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.0025,749,510,0.6809078771695594,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.003,749,509,0.6795727636849133,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.004,749,500,0.6675567423230975,False,False
mid,SOL/USDT:USDT,2h,1.80,1.8,0.005,749,483,0.6448598130841121,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.0,749,442,0.5901201602136181,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.002,749,442,0.5901201602136181,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.0025,749,439,0.5861148197596796,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.003,749,438,0.5847797062750334,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.004,749,429,0.5727636849132176,False,False
mid,SOL/USDT:USDT,2h,1.55,1.55,0.005,749,412,0.5500667556742324,False,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.0,749,349,0.465954606141522,False,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.002,749,349,0.465954606141522,False,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.0025,749,346,0.46194926568758343,False,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.003,749,345,0.4606141522029373,True,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.004,749,336,0.4485981308411215,False,False
mid,SOL/USDT:USDT,2h,1.28,1.28,0.005,749,319,0.4259012016021362,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.0,749,282,0.376502002670227,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.002,749,282,0.376502002670227,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.0025,749,279,0.3724966622162884,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.003,749,278,0.3711615487316422,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.004,749,269,0.3591455273698264,False,False
mid,SOL/USDT:USDT,2h,1.15,1.15,0.005,749,252,0.3364485981308411,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.0,749,204,0.27236315086782376,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.002,749,204,0.27236315086782376,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.0025,749,201,0.2683578104138852,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.003,749,200,0.26702269692923897,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.004,749,191,0.25500667556742324,False,False
mid,SOL/USDT:USDT,2h,1.00,1.0,0.005,749,174,0.23230974632843793,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.0,749,168,0.22429906542056074,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.002,749,168,0.22429906542056074,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.0025,749,165,0.22029372496662217,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.003,749,164,0.21895861148197596,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.004,749,155,0.20694259012016022,False,False
mid,SOL/USDT:USDT,2h,0.90,0.9,0.005,749,138,0.1842456608811749,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.0,749,132,0.17623497997329773,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.002,749,132,0.17623497997329773,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.0025,749,129,0.17222963951935916,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.003,749,128,0.17089452603471295,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.004,749,119,0.1588785046728972,False,False
mid,SOL/USDT:USDT,2h,0.80,0.8,0.005,749,107,0.14285714285714285,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.0,749,59,0.0787716955941255,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.002,749,59,0.0787716955941255,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.0025,749,56,0.07476635514018691,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.003,749,55,0.07343124165554073,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.004,749,49,0.06542056074766354,False,False
mid,SOL/USDT:USDT,2h,0.60,0.6,0.005,749,41,0.05473965287049399,False,False
proximal,SOL/USDT:USDT,4h,off,,0.0,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,off,,0.002,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,off,,0.0025,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,off,,0.003,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,off,,0.004,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,off,,0.005,365,365,1.0,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.0,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.002,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.0025,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.003,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.004,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,2.60,2.6,0.005,365,296,0.810958904109589,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.0,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.002,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.0025,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.003,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.004,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.80,1.8,0.005,365,235,0.6438356164383562,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.0,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.002,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.0025,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.003,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.004,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.55,1.55,0.005,365,213,0.5835616438356165,False,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.0,365,171,0.4684931506849315,False,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.002,365,171,0.4684931506849315,False,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.0025,365,171,0.4684931506849315,False,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.003,365,171,0.4684931506849315,True,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.004,365,171,0.4684931506849315,False,False
proximal,SOL/USDT:USDT,4h,1.28,1.28,0.005,365,171,0.4684931506849315,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.0,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.002,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.0025,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.003,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.004,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.15,1.15,0.005,365,143,0.3917808219178082,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.0,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.002,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.0025,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.003,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.004,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,1.00,1.0,0.005,365,102,0.27945205479452057,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.0,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.002,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.0025,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.003,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.004,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.90,0.9,0.005,365,82,0.22465753424657534,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.0,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.002,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.0025,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.003,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.004,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.80,0.8,0.005,365,62,0.16986301369863013,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.0,365,21,0.057534246575342465,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.002,365,21,0.057534246575342465,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.0025,365,21,0.057534246575342465,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.003,365,21,0.057534246575342465,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.004,365,21,0.057534246575342465,False,False
proximal,SOL/USDT:USDT,4h,0.60,0.6,0.005,365,21,0.057534246575342465,False,False
mid,SOL/USDT:USDT,4h,off,,0.0,365,365,1.0,False,False
mid,SOL/USDT:USDT,4h,off,,0.002,365,365,1.0,False,False
mid,SOL/USDT:USDT,4h,off,,0.0025,365,365,1.0,False,False
mid,SOL/USDT:USDT,4h,off,,0.003,365,365,1.0,False,False
mid,SOL/USDT:USDT,4h,off,,0.004,365,365,1.0,False,False
mid,SOL/USDT:USDT,4h,off,,0.005,365,363,0.9945205479452055,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.0,365,296,0.810958904109589,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.002,365,296,0.810958904109589,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.0025,365,296,0.810958904109589,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.003,365,296,0.810958904109589,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.004,365,296,0.810958904109589,False,False
mid,SOL/USDT:USDT,4h,2.60,2.6,0.005,365,294,0.8054794520547945,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.0,365,235,0.6438356164383562,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.002,365,235,0.6438356164383562,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.0025,365,235,0.6438356164383562,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.003,365,235,0.6438356164383562,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.004,365,235,0.6438356164383562,False,False
mid,SOL/USDT:USDT,4h,1.80,1.8,0.005,365,233,0.6383561643835617,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.0,365,213,0.5835616438356165,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.002,365,213,0.5835616438356165,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.0025,365,213,0.5835616438356165,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.003,365,213,0.5835616438356165,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.004,365,213,0.5835616438356165,False,False
mid,SOL/USDT:USDT,4h,1.55,1.55,0.005,365,211,0.5780821917808219,False,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.0,365,171,0.4684931506849315,False,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.002,365,171,0.4684931506849315,False,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.0025,365,171,0.4684931506849315,False,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.003,365,171,0.4684931506849315,True,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.004,365,171,0.4684931506849315,False,False
mid,SOL/USDT:USDT,4h,1.28,1.28,0.005,365,169,0.46301369863013697,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.0,365,143,0.3917808219178082,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.002,365,143,0.3917808219178082,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.0025,365,143,0.3917808219178082,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.003,365,143,0.3917808219178082,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.004,365,143,0.3917808219178082,False,False
mid,SOL/USDT:USDT,4h,1.15,1.15,0.005,365,141,0.3863013698630137,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.0,365,102,0.27945205479452057,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.002,365,102,0.27945205479452057,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.0025,365,102,0.27945205479452057,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.003,365,102,0.27945205479452057,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.004,365,102,0.27945205479452057,False,False
mid,SOL/USDT:USDT,4h,1.00,1.0,0.005,365,100,0.273972602739726,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.0,365,82,0.22465753424657534,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.002,365,82,0.22465753424657534,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.0025,365,82,0.22465753424657534,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.003,365,82,0.22465753424657534,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.004,365,82,0.22465753424657534,False,False
mid,SOL/USDT:USDT,4h,0.90,0.9,0.005,365,80,0.2191780821917808,False,False
mid,SOL/USDT:USDT,4h,0.80,0.8,0.0,365,62,0.16986301369863013,False,False
mid,SOL/USDT:USDT,4h,0.80,0.8,0.002,365,62,0.16986301369863013,False,False
mid,SOL/USDT:USDT,4h,0.80,0.8,0.0025,365,62,0.16986301369863013,False,False
mid,SOL/USDT:USDT,4h,0.80,0.8,0.003,365,62,0.16986301369863013,False,False
