symbol,timeframe,segment,direction,entry_point,stop_variant,rsi_gate,real_total_return,real_num_trades,real_mean_net_r,real_max_drawdown,returned_n,returned_mean_net_r,never_n,never_mean_net_r,pool_size,fake_zones,random_mean_return,random_ci_low,random_ci_high,random_p_value,iterations,retap_total_return,retap_num_trades,buy_hold
BTC/USDT:USDT,1h,oos_warm,short,B_open,atr,False,-0.25040835703759085,250,-0.1357884073565102,0.2810167592014971,231,-0.21639199317634092,19,0.8441815044530102,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,A_close,ob,False,0.007791386707093807,144,0.0071426121521875096,0.08838655371519602,136,-0.07435196022386437,8,1.3925503425450703,4165,12064,-0.049724052086148246,-0.21844449139246935,0.149869664783571,0.265,200,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,A_close,atr,False,-0.5595769819917833,479,-0.21452382546474294,0.5745749606113583,456,-0.26151468426726876,23,0.7171210273157669,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,B_open,ob,False,0.060361379496589505,146,0.042608666918790915,0.08832944875806947,138,-0.03563459662150579,8,1.3923049629889093,4165,12064,-0.054200344081950486,-0.2406223994119294,0.13731251944712058,0.13,200,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,B_open,atr,False,-0.5450424102588292,486,-0.20395289944378558,0.5605326602236028,461,-0.25613987236769614,25,0.7583748812731228,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,1h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,12064,,,,,0,,,0.08301096146083098
BTC/USDT:USDT,2h,is,long,A_close,ob,False,-0.046763344728872655,122,-0.033887323088762904,0.2004285857865396,112,-0.15446686418180344,10,1.3166035371532925,2088,3880,0.012828822977856248,-0.12325445628245034,0.1788329931054177,0.775,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,A_close,atr,False,-0.013165467804301806,251,-0.010619251956489245,0.150855457723011,233,-0.0486710547258294,18,0.48194019500219176,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,B_open,ob,False,-0.015475017175578795,126,-0.006882177429081638,0.20860021247387592,115,-0.13444743597753245,11,1.326754616486541,2088,3880,0.00039638963297721305,-0.1875220814486497,0.16326243795359588,0.59,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,B_open,atr,False,-0.02023672885365231,252,-0.013286962308553116,0.15877202612558655,234,-0.05147432488906612,18,0.48314875123811596,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,A_close,ob,False,-0.1471985461409784,119,-0.12750468709891083,0.1734049283253671,116,-0.1704981334778879,3,1.5349085728882021,1792,3880,-0.09595084554181604,-0.21525598069572588,0.029109455165754843,0.755,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,A_close,atr,False,0.020690890001324624,216,0.021634441241664852,0.11827266482977707,212,0.0073665384183295175,4,0.7778332908784376,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,B_open,ob,False,-0.1199315911656151,123,-0.09748723234826584,0.16958242995053496,120,-0.1382793116113219,3,1.534195938173977,1792,3880,-0.10232321890372241,-0.2541447807120453,0.03473463048563408,0.585,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,B_open,atr,False,-0.0031085421206838875,218,0.010615810882717047,0.11827245648792498,214,-0.0036974951556971477,4,0.7763776839378765,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,A_close,ob,False,0.043560702463570126,142,0.03579776273919904,0.13107478322471935,132,-0.06384449357246404,10,1.3510755460531512,3880,3880,-0.048533685960995936,-0.21855188799504857,0.13564071790323814,0.145,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,A_close,atr,False,0.00524386266734873,459,0.002859914493618476,0.19079743312668046,437,-0.02396694718760254,22,0.535738939706964,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,B_open,ob,False,0.025029000402023667,153,0.02203269947655237,0.1532327138514618,142,-0.08144968943100155,11,1.3578962653740658,3880,3880,-0.0409146204525665,-0.2494477303354116,0.17719022514107965,0.25,200,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,B_open,atr,False,-0.0119574718085958,463,-0.0008098585010831649,0.204874118073968,441,-0.027612591256324513,22,0.5364631026380725,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3880,,,,,0,,,4.757997114455272
BTC/USDT:USDT,2h,oos_warm,long,A_close,ob,False,0.023699101797146797,60,0.041414955176153755,0.10431587568157215,57,-0.030503128277070232,3,1.4078585407874105,1047,5816,0.01569652706686873,-0.09273155661853834,0.14319258487649641,0.43,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,A_close,atr,False,-0.24884126640138585,127,-0.24181471107961078,0.2726403934796669,123,-0.25381965835972026,4,0.12733741778375385,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,B_open,ob,False,0.04931171764725095,60,0.08266925261810742,0.08668402259931207,57,0.012930002764047092,3,1.407714999845253,1047,5816,0.016421352079057715,-0.10117736611945057,0.1313851237230292,0.245,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,B_open,atr,False,-0.2460552163469225,129,-0.2349023772745541,0.27209795319594643,125,-0.2464864360751337,4,0.12709946024355712,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,A_close,ob,False,0.004652416902526238,64,0.014508749746658936,0.09818359874133549,58,-0.1332086111758788,6,1.4424432386645234,888,5816,-0.020013453305540316,-0.14044968758670784,0.08479843311942732,0.335,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,A_close,atr,False,-0.0501654820270438,109,-0.021001756183404822,0.1570897156796469,97,-0.10950952843385259,12,0.6944360695077147,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,B_open,ob,False,-0.015991974718018536,66,-0.017226043827310654,0.10769675644003171,60,-0.16319301252700555,6,1.442443643169639,888,5816,-0.008480076407809964,-0.12550979372687288,0.10449935183141407,0.57,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,B_open,atr,False,-0.04357974322015707,110,-0.0117046965461382,0.15041593979620785,98,-0.09807315181067616,12,0.6936376881142553,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,A_close,ob,False,0.08315147721956127,68,0.12502481939392815,0.059291731037664705,64,0.042197985644829364,4,1.4502541593795093,1935,5816,0.005020510814795808,-0.12375550580637719,0.14858884874616068,0.155,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,A_close,atr,False,-0.2788885567582001,230,-0.1339362837109838,0.31381030204576443,215,-0.17825965727703394,15,0.5013654040690685,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,B_open,ob,False,0.05345053792723229,66,0.08637166784546062,0.05937099091217562,63,0.020224015898540695,3,1.475472358730779,1935,5816,0.002281062598999367,-0.1344173996904072,0.15223594265697082,0.215,200,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,B_open,atr,False,-0.26215880688210974,236,-0.1184269955181634,0.3061739193000216,220,-0.16718555018469008,16,0.5520031311465808,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,2h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5816,,,,,0,,,0.07984134718014824
BTC/USDT:USDT,4h,is,long,A_close,ob,False,-0.008126433217336852,73,-0.003655432324778613,0.1653933507578781,66,-0.1490409126809473,7,1.367121953890526,1080,1952,0.006512755031486222,-0.11961254297015585,0.13782667347092428,0.565,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,A_close,atr,False,-0.10010721627233016,132,-0.07664513019986842,0.1947572382595821,118,-0.20175861480548885,14,0.977882811476075,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,B_open,ob,False,0.006265672590836767,74,0.01599483638584948,0.1651938356263588,66,-0.1483851269037758,8,1.3721295335252581,1080,1952,0.005746039911720238,-0.14180327237435958,0.15140675358574973,0.51,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,B_open,atr,False,-0.09649004621302319,134,-0.07234180463350035,0.19199028680026065,120,-0.19498068525389695,14,0.9788486006841856,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,A_close,ob,False,-0.11369283484448951,59,-0.19751934934899806,0.1292787476726646,59,-0.19751934934899806,0,,872,1952,-0.04421589509432169,-0.1468955895948684,0.06274992542880027,0.925,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,A_close,atr,False,0.0009974971148825715,101,0.009704297607381299,0.10969276841069225,100,0.020282972808020733,1,-1.0481632224565622,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,B_open,ob,False,-0.11395644502490158,59,-0.1980218385975131,0.12953772220817372,59,-0.1980218385975131,0,,872,1952,-0.04202444782424732,-0.14762845228268798,0.06695286344319139,0.925,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,B_open,atr,False,0.02507542029029046,103,0.033753772713641,0.10990703519989561,102,0.044360802078054755,1,-1.0481632224565622,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,A_close,ob,False,-0.09654383222129054,94,-0.10076607435482597,0.21852639345931807,90,-0.16632838568878938,4,1.3743859306593509,1952,1952,-0.038823426330568275,-0.17963394438981067,0.1088222990859027,0.785,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,A_close,atr,False,-0.08633420862677813,230,-0.03480020679314231,0.20346118188394427,215,-0.09602904046805213,15,0.8428130758805658,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,B_open,ob,False,-0.07336501120338652,101,-0.06814318924984421,0.2009635314900026,97,-0.12760403840126985,4,1.3737824026722283,1952,1952,-0.03855971632558946,-0.1921955563116052,0.11696517808773078,0.685,200,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,B_open,atr,False,-0.05420995280041898,235,-0.017003164187946104,0.19781917154222126,220,-0.07568845805131526,15,0.8437144791414689,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,1952,,,,,0,,,4.737081522462245
BTC/USDT:USDT,4h,oos_warm,long,A_close,ob,False,0.03944170496372008,30,0.13634806553531034,0.05541857690061581,27,0.047475774157512286,3,0.936198687935493,496,2904,-0.008243991887565498,-0.08790550731099392,0.06820587045143675,0.095,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,A_close,atr,False,-0.08882056777100024,58,-0.15177208864234532,0.11863603433705106,54,-0.19250065370372824,4,0.39806353968632385,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,B_open,ob,False,0.03973716707479125,30,0.13729986635811564,0.05533675624276091,27,0.04849304000086055,3,0.9365613035734119,496,2904,-0.008650011604585235,-0.08731679951695423,0.06855041693206348,0.095,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,B_open,atr,False,-0.07611225978154325,59,-0.1255396745823473,0.11785246062059886,55,-0.16367055194283536,4,0.3987598891243632,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,A_close,ob,False,-0.0014963743838006848,27,0.001751486003004224,0.05890962411839628,22,-0.32936237290734327,5,1.458652465208533,456,2904,-0.026550768009716383,-0.09497083339762558,0.05773971403209198,0.235,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,A_close,atr,False,0.010281981433802321,53,0.03554437772024781,0.09916345030436988,46,-0.16838762771893007,7,1.3756689848919883,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,B_open,ob,False,0.003059362817600777,29,0.017858343475495562,0.05891897571510853,23,-0.3582439679252521,6,1.4595838705116948,456,2904,-0.027994294620602593,-0.1021184676165287,0.03383216128982167,0.15,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,B_open,atr,False,0.009579362666968882,53,0.03416333272192266,0.09953358017063,46,-0.16977361877481223,7,1.3743204425576094,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,A_close,ob,False,-0.01797392946940399,41,-0.037106714658584096,0.0729019438419661,36,-0.2056942559131299,5,1.1767235823741458,952,2904,-0.03357313140134577,-0.1370449321359998,0.05966617579100984,0.385,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,A_close,atr,False,-0.05892108135505823,109,-0.04335119208953613,0.10814193482443188,98,-0.1627267039872311,11,1.0201760957262922,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,B_open,ob,False,-0.03590805766727954,38,-0.08926143428418416,0.057733148870138064,33,-0.28060288705481445,5,1.1735921540019756,952,2904,-0.035451136312431554,-0.12391568988414128,0.060320765217207556,0.515,200,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,B_open,atr,False,-0.05689700820631551,111,-0.040514891853771474,0.10649542321515092,100,-0.15712435650169346,11,1.0195711504000653,0,2904,,,,,0,,,0.08021915306471872
BTC/USDT:USDT,4h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2904,,,,,0,,,0.08021915306471872
ETH/USDT:USDT,1h,is,long,A_close,ob,False,-0.2084070619364057,261,-0.0836665816762241,0.344503953892999,248,-0.1587099459335103,13,1.3479299056935454,4127,7696,-0.060244459426310695,-0.23458082386681445,0.13847019006299324,0.93,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,A_close,atr,False,-0.07963313339427441,489,-0.032057577626766434,0.39953013276478727,458,-0.08502777184398966,31,0.7505343240341453,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,B_open,ob,False,-0.1930559484285658,271,-0.07319553567529527,0.35889012167054507,258,-0.14482737823606742,13,1.3484210320692611,4127,7696,-0.05671059362952377,-0.26161158439327054,0.14938821207297023,0.895,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,B_open,atr,False,-0.044276635627919315,499,-0.023876209180137636,0.3879558237230251,468,-0.07521733921316061,31,0.7512092377700169,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,A_close,ob,False,-0.2676376978132289,260,-0.11150762860550664,0.3089257525867092,255,-0.14231032562053528,5,1.4594299191609506,3568,7696,-0.11234771903005314,-0.2661915853313162,0.11700154649813375,0.98,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,A_close,atr,False,-0.17262947040431864,435,-0.05132680954616246,0.3126111314037535,423,-0.07890209280404649,12,0.9207019252942503,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,B_open,ob,False,-0.2067344218583331,264,-0.07938631537273058,0.25178406377298757,258,-0.11514123294607706,6,1.4580751402811691,3568,7696,-0.1069980332133715,-0.30335796350091304,0.10049847421008234,0.845,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,B_open,atr,False,-0.16359051814807807,436,-0.048735664596091,0.31375289012452773,424,-0.07615052751619966,12,0.9199228252477482,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,A_close,ob,False,-0.30177998629988323,344,-0.09695552780867617,0.31309852361003265,332,-0.14887271938526092,12,1.339420105810169,7695,7696,-0.0887420868101663,-0.32393086027168594,0.1794109576991448,0.955,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,A_close,atr,False,-0.2330966952402361,905,-0.039246730528349136,0.5515197209105696,864,-0.07761111939720412,41,0.7692125861226438,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,B_open,ob,False,-0.22204984181026166,355,-0.06320519192252237,0.23959519776028002,342,-0.11685406178045209,13,1.3481727689553213,7695,7696,-0.0787969124075688,-0.3146343504458056,0.1508190681905686,0.85,200,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,B_open,atr,False,-0.1790421582649551,921,-0.031494085328981444,0.5409482815145953,879,-0.07044890694881167,42,0.7837746814288958,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7696,,,,,0,,,6.113725594227505
ETH/USDT:USDT,1h,oos_warm,long,A_close,ob,False,0.16985574184801444,100,0.1644134132747566,0.07701336376742314,97,0.13537092455911018,3,1.1034538817473232,2056,11760,-0.019189453266724714,-0.1621672556427984,0.1379302046351222,0.01,200,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,A_close,atr,False,-0.11195883860487701,248,-0.042207411750249973,0.21392520027712955,243,-0.06014992902639008,5,0.8297989278701594,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,B_open,ob,False,0.22189444636636327,105,0.1984451406602797,0.0770134871300363,101,0.15983436530636727,4,1.1733672183465673,2056,11760,-0.021223542561313216,-0.16945318732821396,0.12856192037848505,0.005,200,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,B_open,atr,False,-0.10541018862126093,249,-0.037227916006590686,0.212898670953611,244,-0.05499485513302574,5,0.8297987133634397,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,A_close,ob,False,-0.02425497445094388,123,-0.012594144057938178,0.16761194238280513,114,-0.12709245811555478,9,1.4377178340052053,2008,11760,-0.028639718117003374,-0.17823487903551596,0.12504726398158747,0.48,200,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,A_close,ob,True,-0.010788815851711115,1,-1.078881585171111,0.010788815851711115,1,-1.078881585171111,0,,8,11760,0.01139669293308233,-0.011129861022599106,0.014873726553947381,0.875,200,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,A_close,atr,False,-0.13327897392548893,240,-0.05935400696428327,0.15330272623227775,220,-0.1285660461751533,20,0.7019784243552865,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,A_close,atr,True,-0.010822921161896374,1,-1.0822921161896288,0.010822921161896374,1,-1.0822921161896288,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,B_open,ob,False,-0.030561429254727955,126,-0.017268140689790875,0.17622991681278347,117,-0.12918035351058624,9,1.4375906259805487,2008,11760,-0.03370744639715312,-0.19211842742805701,0.14545583826211606,0.475,200,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,B_open,atr,False,-0.12361866687748316,245,-0.0520093540952993,0.1467067309303703,225,-0.11897030569857472,20,0.7013013514415494,0,11760,,,,,0,,,-0.27968191183148383
ETH/USDT:USDT,1h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11760,,,,,0,,,-0.27968191183148383
